household_type,income_group,year,all_federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
hh_with_children,all_quintiles,1987,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1988,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1989,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1990,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1991,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1992,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1993,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1994,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1995,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1996,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1997,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1998,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1999,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2000,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2001,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2002,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2003,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2004,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2005,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2006,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2007,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2008,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2009,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2010,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2011,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2012,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2013,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2014,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2015,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2016,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2017,100.0,100.0,100.0,100.0,100.0
hh_with_children,lowest_quintile,1979,1.6,-0.8,3.6,2.2,8.9
hh_with_children,lowest_quintile,1980,1.5,-0.7,3.6,2.2,9.3
hh_with_children,lowest_quintile,1981,1.6,-0.5,3.5,2.3,9.1
hh_with_children,lowest_quintile,1982,1.6,-0.5,3.3,2.5,9.3
hh_with_children,lowest_quintile,1983,1.8,-0.5,3.2,2.2,11.2
hh_with_children,lowest_quintile,1984,2.2,-0.3,3.6,2.2,12.1
hh_with_children,lowest_quintile,1985,2.0,-0.4,3.5,2.1,11.7
hh_with_children,lowest_quintile,1986,1.8,-0.4,3.3,1.9,10.4
hh_with_children,lowest_quintile,1987,1.3,-0.8,2.7,1.8,9.3
hh_with_children,lowest_quintile,1988,1.3,-1.1,2.9,1.8,9.3
hh_with_children,lowest_quintile,1989,1.3,-1.4,3.1,1.9,9.5
hh_with_children,lowest_quintile,1990,1.5,-1.4,3.3,2.1,10.4
hh_with_children,lowest_quintile,1991,1.3,-2.0,3.3,2.1,10.9
hh_with_children,lowest_quintile,1992,1.2,-2.1,3.2,1.9,10.6
hh_with_children,lowest_quintile,1993,1.1,-2.2,3.1,1.8,11.6
hh_with_children,lowest_quintile,1994,0.7,-3.1,3.0,1.8,11.0
hh_with_children,lowest_quintile,1995,0.4,-4.1,3.4,1.7,10.9
hh_with_children,lowest_quintile,1996,0.4,-4.4,3.7,1.9,12.2
hh_with_children,lowest_quintile,1997,0.4,-4.4,3.9,1.9,13.1
hh_with_children,lowest_quintile,1998,0.4,-4.5,4.2,2.0,12.6
hh_with_children,lowest_quintile,1999,0.5,-3.9,4.1,1.8,11.7
hh_with_children,lowest_quintile,2000,0.3,-3.9,4.1,1.7,10.5
hh_with_children,lowest_quintile,2001,0.3,-4.4,3.9,1.7,11.1
hh_with_children,lowest_quintile,2002,0.3,-4.8,3.8,1.6,11.4
hh_with_children,lowest_quintile,2003,0.3,-5.2,3.5,1.4,11.4
hh_with_children,lowest_quintile,2004,0.2,-4.9,3.5,1.4,9.8
hh_with_children,lowest_quintile,2005,0.1,-5.4,3.8,1.4,12.0
hh_with_children,lowest_quintile,2006,0.2,-5.0,4.0,1.3,13.1
hh_with_children,lowest_quintile,2007,-0.1,-5.6,4.5,1.4,11.6
hh_with_children,lowest_quintile,2008,-1.2,-9.4,4.0,1.4,11.5
hh_with_children,lowest_quintile,2009,-1.5,-10.6,3.5,1.3,11.6
hh_with_children,lowest_quintile,2010,-1.5,-9.5,3.5,1.0,12.2
hh_with_children,lowest_quintile,2011,-1.4,-8.2,3.6,1.1,12.2
hh_with_children,lowest_quintile,2012,-1.2,-6.8,3.4,1.0,11.6
hh_with_children,lowest_quintile,2013,-0.9,-6.7,3.5,1.1,11.9
hh_with_children,lowest_quintile,2014,-0.9,-6.3,3.5,1.0,10.5
hh_with_children,lowest_quintile,2015,-1.0,-6.4,3.6,1.0,10.2
hh_with_children,lowest_quintile,2016,-1.0,-6.5,3.5,1.1,9.9
hh_with_children,lowest_quintile,2017,-1.0,-6.0,3.5,1.1,9.5
hh_with_children,second_quintile,1979,9.9,5.3,15.7,8.2,17.7
hh_with_children,second_quintile,1980,9.6,5.3,15.2,8.4,17.5
hh_with_children,second_quintile,1981,9.7,5.6,14.8,8.2,17.5
hh_with_children,second_quintile,1982,9.7,5.4,14.1,8.4,17.7
hh_with_children,second_quintile,1983,9.3,4.9,13.5,7.8,17.6
hh_with_children,second_quintile,1984,9.7,5.3,13.8,7.4,17.6
hh_with_children,second_quintile,1985,9.7,5.2,13.6,7.8,17.3
hh_with_children,second_quintile,1986,9.0,4.7,13.4,6.8,17.1
hh_with_children,second_quintile,1987,8.1,3.1,12.7,7.0,16.3
hh_with_children,second_quintile,1988,8.0,2.6,12.9,7.1,16.7
hh_with_children,second_quintile,1989,7.6,1.9,12.7,6.9,16.7
hh_with_children,second_quintile,1990,8.8,3.4,13.4,7.4,17.0
hh_with_children,second_quintile,1991,8.2,2.4,12.7,7.1,17.0
hh_with_children,second_quintile,1992,7.6,1.5,12.4,6.8,17.5
hh_with_children,second_quintile,1993,7.2,1.1,12.1,6.6,17.6
hh_with_children,second_quintile,1994,6.7,-0.2,11.9,6.6,17.3
hh_with_children,second_quintile,1995,6.7,-0.2,12.3,6.5,17.3
hh_with_children,second_quintile,1996,6.5,-0.5,12.4,6.5,18.5
hh_with_children,second_quintile,1997,6.6,0.1,12.5,6.0,17.8
hh_with_children,second_quintile,1998,6.2,-0.8,12.5,5.9,18.0
hh_with_children,second_quintile,1999,6.0,-0.5,12.2,5.7,17.4
hh_with_children,second_quintile,2000,5.5,-0.5,11.9,5.1,16.6
hh_with_children,second_quintile,2001,5.2,-2.6,11.9,5.1,17.0
hh_with_children,second_quintile,2002,4.8,-3.8,11.6,5.0,17.5
hh_with_children,second_quintile,2003,4.5,-6.0,11.6,4.6,17.7
hh_with_children,second_quintile,2004,4.4,-5.2,11.5,4.5,17.1
hh_with_children,second_quintile,2005,4.2,-5.4,11.7,4.5,17.1
hh_with_children,second_quintile,2006,4.1,-4.8,11.8,4.2,17.2
hh_with_children,second_quintile,2007,4.5,-3.8,12.3,4.4,17.0
hh_with_children,second_quintile,2008,2.9,-9.3,11.4,4.1,17.0
hh_with_children,second_quintile,2009,1.9,-12.8,10.7,4.2,17.6
hh_with_children,second_quintile,2010,2.0,-10.6,10.6,3.4,17.5
hh_with_children,second_quintile,2011,2.2,-8.1,10.8,3.8,17.8
hh_with_children,second_quintile,2012,1.9,-7.4,10.8,3.5,17.5
hh_with_children,second_quintile,2013,2.5,-6.8,10.6,3.7,17.1
hh_with_children,second_quintile,2014,2.5,-6.5,10.8,3.7,16.6
hh_with_children,second_quintile,2015,2.7,-5.8,11.0,3.7,16.8
hh_with_children,second_quintile,2016,2.9,-6.0,11.1,3.8,16.9
hh_with_children,second_quintile,2017,2.9,-5.2,11.0,3.9,16.8
hh_with_children,middle_quintile,1979,19.3,15.9,25.4,13.4,22.9
hh_with_children,middle_quintile,1980,19.4,16.0,25.2,13.5,22.6
hh_with_children,middle_quintile,1981,19.6,16.2,24.9,13.5,22.8
hh_with_children,middle_quintile,1982,19.5,15.9,24.1,14.0,22.8
hh_with_children,middle_quintile,1983,18.5,14.6,23.4,12.7,21.6
hh_with_children,middle_quintile,1984,18.3,14.5,23.0,12.9,20.6
hh_with_children,middle_quintile,1985,18.5,14.4,23.2,13.1,20.4
hh_with_children,middle_quintile,1986,17.5,13.1,22.9,11.4,21.2
hh_with_children,middle_quintile,1987,17.4,12.2,23.2,12.8,21.9
hh_with_children,middle_quintile,1988,17.6,12.3,23.5,13.0,22.2
hh_with_children,middle_quintile,1989,17.4,12.3,23.1,12.2,21.7
hh_with_children,middle_quintile,1990,17.9,13.0,22.9,13.0,21.3
hh_with_children,middle_quintile,1991,17.2,12.5,21.7,12.3,21.4
hh_with_children,middle_quintile,1992,16.7,11.6,21.6,12.2,20.8
hh_with_children,middle_quintile,1993,16.2,11.0,21.6,11.6,20.8
hh_with_children,middle_quintile,1994,16.1,10.9,21.2,11.9,21.0
hh_with_children,middle_quintile,1995,15.4,10.2,20.9,11.0,21.0
hh_with_children,middle_quintile,1996,15.3,10.0,21.0,11.2,20.9
hh_with_children,middle_quintile,1997,14.9,9.7,20.7,10.8,20.7
hh_with_children,middle_quintile,1998,14.0,7.9,20.5,10.2,20.8
hh_with_children,middle_quintile,1999,13.5,7.2,20.7,9.8,20.7
hh_with_children,middle_quintile,2000,12.6,6.5,20.0,9.0,20.1
hh_with_children,middle_quintile,2001,12.9,5.6,20.1,9.0,20.5
hh_with_children,middle_quintile,2002,12.7,5.2,19.4,8.8,20.4
hh_with_children,middle_quintile,2003,12.4,3.3,19.7,8.3,20.5
hh_with_children,middle_quintile,2004,11.8,3.5,19.2,8.1,20.2
hh_with_children,middle_quintile,2005,11.4,3.2,19.3,8.1,19.7
hh_with_children,middle_quintile,2006,10.8,2.9,19.2,7.4,19.6
hh_with_children,middle_quintile,2007,10.9,3.4,19.2,7.4,20.2
hh_with_children,middle_quintile,2008,10.1,-0.7,18.6,7.2,19.9
hh_with_children,middle_quintile,2009,10.5,-1.0,18.1,7.5,20.7
hh_with_children,middle_quintile,2010,9.7,-0.4,17.9,6.3,20.1
hh_with_children,middle_quintile,2011,10.0,2.0,17.8,6.8,20.2
hh_with_children,middle_quintile,2012,9.3,1.7,17.6,6.3,20.0
hh_with_children,middle_quintile,2013,9.7,2.1,17.5,6.7,20.0
hh_with_children,middle_quintile,2014,9.7,1.9,17.9,6.7,20.6
hh_with_children,middle_quintile,2015,9.3,2.1,17.4,6.3,20.4
hh_with_children,middle_quintile,2016,10.0,2.6,17.9,6.7,20.3
hh_with_children,middle_quintile,2017,9.8,2.6,17.7,6.8,20.7
hh_with_children,fourth_quintile,1979,27.2,26.7,30.6,19.0,24.8
hh_with_children,fourth_quintile,1980,27.4,26.9,30.4,19.1,24.4
hh_with_children,fourth_quintile,1981,28.3,27.7,31.2,19.2,24.9
hh_with_children,fourth_quintile,1982,28.9,27.8,31.4,19.7,25.6
hh_with_children,fourth_quintile,1983,27.4,25.9,30.9,18.4,23.7
hh_with_children,fourth_quintile,1984,26.8,25.1,30.3,18.4,23.2
hh_with_children,fourth_quintile,1985,27.2,25.5,30.5,18.7,23.8
hh_with_children,fourth_quintile,1986,26.2,23.5,31.0,17.1,23.7
hh_with_children,fourth_quintile,1987,26.0,22.5,31.2,18.9,24.4
hh_with_children,fourth_quintile,1988,26.0,22.5,31.0,18.5,24.1
hh_with_children,fourth_quintile,1989,25.9,22.6,30.9,17.7,24.4
hh_with_children,fourth_quintile,1990,26.2,23.2,30.2,19.1,24.0
hh_with_children,fourth_quintile,1991,26.0,23.0,30.0,18.2,23.9
hh_with_children,fourth_quintile,1992,25.7,22.3,30.2,17.9,24.1
hh_with_children,fourth_quintile,1993,24.7,21.2,29.6,17.0,23.1
hh_with_children,fourth_quintile,1994,24.7,21.5,29.3,17.1,23.6
hh_with_children,fourth_quintile,1995,23.3,19.6,28.5,16.1,23.0
hh_with_children,fourth_quintile,1996,23.6,19.7,29.2,16.3,22.8
hh_with_children,fourth_quintile,1997,22.9,18.9,28.7,15.6,21.9
hh_with_children,fourth_quintile,1998,22.0,17.3,28.3,15.1,22.2
hh_with_children,fourth_quintile,1999,21.0,15.9,28.0,14.5,22.0
hh_with_children,fourth_quintile,2000,20.1,14.8,27.6,13.7,22.8
hh_with_children,fourth_quintile,2001,21.0,15.4,27.6,13.2,22.5
hh_with_children,fourth_quintile,2002,21.8,16.2,27.8,13.6,23.2
hh_with_children,fourth_quintile,2003,21.4,15.1,27.9,12.6,23.2
hh_with_children,fourth_quintile,2004,20.6,14.2,27.8,12.2,23.6
hh_with_children,fourth_quintile,2005,20.0,13.6,27.9,12.6,22.9
hh_with_children,fourth_quintile,2006,18.8,12.5,27.3,11.5,21.9
hh_with_children,fourth_quintile,2007,18.6,12.4,27.0,11.5,22.6
hh_with_children,fourth_quintile,2008,19.4,11.7,27.0,11.0,21.5
hh_with_children,fourth_quintile,2009,20.9,13.3,27.3,12.4,22.1
hh_with_children,fourth_quintile,2010,19.3,12.3,26.9,10.2,21.0
hh_with_children,fourth_quintile,2011,19.6,14.2,26.9,10.8,21.5
hh_with_children,fourth_quintile,2012,18.6,12.9,27.0,10.3,21.5
hh_with_children,fourth_quintile,2013,19.0,12.9,26.9,11.1,21.8
hh_with_children,fourth_quintile,2014,18.4,12.4,26.6,10.7,22.5
hh_with_children,fourth_quintile,2015,18.0,12.1,26.4,10.3,22.7
hh_with_children,fourth_quintile,2016,18.9,13.3,26.4,10.9,22.8
hh_with_children,fourth_quintile,2017,18.6,12.8,26.3,10.9,23.1
hh_with_children,highest_quintile,1979,41.9,52.9,24.5,56.5,24.9
hh_with_children,highest_quintile,1980,42.0,52.5,25.5,55.9,25.1
hh_with_children,highest_quintile,1981,40.6,51.1,25.5,55.7,24.5
hh_with_children,highest_quintile,1982,40.2,51.5,26.9,54.2,23.7
hh_with_children,highest_quintile,1983,42.8,55.2,28.7,57.8,25.1
hh_with_children,highest_quintile,1984,42.8,55.4,29.0,57.7,25.7
hh_with_children,highest_quintile,1985,42.3,55.2,29.0,57.0,26.0
hh_with_children,highest_quintile,1986,45.3,59.2,29.2,62.0,27.0
hh_with_children,highest_quintile,1987,46.9,63.0,30.0,57.8,27.4
hh_with_children,highest_quintile,1988,46.8,63.7,29.6,57.8,27.4
hh_with_children,highest_quintile,1989,47.5,64.6,30.0,59.4,27.2
hh_with_children,highest_quintile,1990,45.4,61.7,29.9,56.5,26.7
hh_with_children,highest_quintile,1991,47.1,64.1,32.1,58.0,26.3
hh_with_children,highest_quintile,1992,48.6,66.7,32.5,59.5,26.6
hh_with_children,highest_quintile,1993,50.4,68.9,33.4,61.0,26.3
hh_with_children,highest_quintile,1994,51.5,71.0,34.4,61.2,26.4
hh_with_children,highest_quintile,1995,54.0,74.4,34.8,63.4,27.3
hh_with_children,highest_quintile,1996,54.0,75.2,33.6,63.1,25.2
hh_with_children,highest_quintile,1997,55.1,75.8,34.1,64.7,26.1
hh_with_children,highest_quintile,1998,57.2,80.1,34.4,66.0,26.1
hh_with_children,highest_quintile,1999,58.8,81.4,34.8,67.5,27.8
hh_with_children,highest_quintile,2000,61.4,83.2,36.3,69.7,29.7
hh_with_children,highest_quintile,2001,60.3,86.0,36.3,69.5,28.7
hh_with_children,highest_quintile,2002,60.1,87.2,37.2,67.9,27.1
hh_with_children,highest_quintile,2003,61.2,92.8,37.1,71.8,26.9
hh_with_children,highest_quintile,2004,62.8,92.5,37.7,72.7,29.0
hh_with_children,highest_quintile,2005,64.1,93.9,37.2,72.5,28.0
hh_with_children,highest_quintile,2006,66.0,94.4,37.6,74.7,27.8
hh_with_children,highest_quintile,2007,65.8,93.7,36.8,74.1,28.3
hh_with_children,highest_quintile,2008,68.6,107.8,38.6,74.1,29.7
hh_with_children,highest_quintile,2009,67.9,111.1,40.2,72.5,27.6
hh_with_children,highest_quintile,2010,70.2,108.2,40.9,77.2,28.7
hh_with_children,highest_quintile,2011,69.3,100.0,40.6,75.8,27.9
hh_with_children,highest_quintile,2012,71.1,99.5,41.0,77.7,29.1
hh_with_children,highest_quintile,2013,69.4,98.4,41.3,75.9,29.0
hh_with_children,highest_quintile,2014,70.1,98.5,40.9,76.5,29.6
hh_with_children,highest_quintile,2015,70.8,98.0,41.4,77.5,29.6
hh_with_children,highest_quintile,2016,69.2,96.6,40.9,76.2,29.9
hh_with_children,highest_quintile,2017,69.5,95.7,41.3,75.8,29.6
hh_with_children,percentiles_81_90,1979,15.2,17.0,14.0,12.5,11.5
hh_with_children,percentiles_81_90,1980,15.4,17.1,14.4,12.2,11.4
hh_with_children,percentiles_81_90,1981,15.7,17.4,14.4,12.2,11.5
hh_with_children,percentiles_81_90,1982,16.1,17.6,15.0,12.7,11.5
hh_with_children,percentiles_81_90,1983,15.9,17.1,15.5,12.1,11.6
hh_with_children,percentiles_81_90,1984,15.2,16.2,15.2,11.8,11.0
hh_with_children,percentiles_81_90,1985,15.7,17.0,15.4,11.7,11.2
hh_with_children,percentiles_81_90,1986,15.2,15.6,15.8,10.6,11.8
hh_with_children,percentiles_81_90,1987,15.4,16.1,15.7,11.7,11.9
hh_with_children,percentiles_81_90,1988,15.3,16.0,15.6,11.6,12.1
hh_with_children,percentiles_81_90,1989,15.2,16.0,15.4,11.4,12.2
hh_with_children,percentiles_81_90,1990,15.5,16.5,15.4,12.2,11.7
hh_with_children,percentiles_81_90,1991,15.9,16.9,16.0,12.1,11.5
hh_with_children,percentiles_81_90,1992,15.9,16.6,16.3,11.7,11.7
hh_with_children,percentiles_81_90,1993,15.4,15.9,16.0,11.1,11.2
hh_with_children,percentiles_81_90,1994,15.6,16.3,16.1,11.5,11.4
hh_with_children,percentiles_81_90,1995,15.7,16.1,16.6,11.3,12.5
hh_with_children,percentiles_81_90,1996,14.6,14.9,15.4,10.7,11.1
hh_with_children,percentiles_81_90,1997,14.5,14.7,15.6,10.5,10.7
hh_with_children,percentiles_81_90,1998,14.6,14.7,15.7,10.0,11.5
hh_with_children,percentiles_81_90,1999,14.4,14.1,15.9,9.8,12.0
hh_with_children,percentiles_81_90,2000,14.3,13.7,16.2,9.9,12.9
hh_with_children,percentiles_81_90,2001,15.2,15.1,16.5,9.3,12.1
hh_with_children,percentiles_81_90,2002,15.6,15.7,16.6,9.5,11.6
hh_with_children,percentiles_81_90,2003,15.1,15.3,16.3,9.3,11.5
hh_with_children,percentiles_81_90,2004,14.8,14.7,16.5,9.1,12.4
hh_with_children,percentiles_81_90,2005,14.1,13.9,16.2,8.7,11.7
hh_with_children,percentiles_81_90,2006,13.7,13.2,16.4,8.4,11.3
hh_with_children,percentiles_81_90,2007,13.5,12.8,16.0,8.2,12.0
hh_with_children,percentiles_81_90,2008,15.2,15.1,16.8,8.1,12.1
hh_with_children,percentiles_81_90,2009,16.5,17.3,17.3,9.0,11.8
hh_with_children,percentiles_81_90,2010,15.6,15.9,17.5,7.5,11.6
hh_with_children,percentiles_81_90,2011,15.7,16.3,17.2,8.3,11.7
hh_with_children,percentiles_81_90,2012,14.7,14.5,17.0,7.5,11.7
hh_with_children,percentiles_81_90,2013,14.7,14.3,16.8,8.5,11.9
hh_with_children,percentiles_81_90,2014,14.5,14.0,17.0,8.0,12.6
hh_with_children,percentiles_81_90,2015,14.3,13.7,16.7,7.9,12.7
hh_with_children,percentiles_81_90,2016,14.6,14.4,16.4,8.5,12.5
hh_with_children,percentiles_81_90,2017,14.7,14.0,16.7,8.3,12.7
hh_with_children,percentiles_91_95,1979,8.1,10.0,5.8,8.3,5.5
hh_with_children,percentiles_91_95,1980,8.4,10.3,6.1,8.6,5.6
hh_with_children,percentiles_91_95,1981,8.2,10.0,6.1,8.0,5.4
hh_with_children,percentiles_91_95,1982,7.9,9.6,6.2,7.3,5.1
hh_with_children,percentiles_91_95,1983,8.1,9.7,6.7,7.3,5.2
hh_with_children,percentiles_91_95,1984,8.2,9.7,7.0,7.6,5.5
hh_with_children,percentiles_91_95,1985,8.6,10.4,7.1,7.8,5.6
hh_with_children,percentiles_91_95,1986,8.1,9.4,7.0,6.8,5.8
hh_with_children,percentiles_91_95,1987,8.5,10.2,7.1,7.5,6.0
hh_with_children,percentiles_91_95,1988,8.3,10.1,7.0,7.1,6.0
hh_with_children,percentiles_91_95,1989,8.7,10.5,7.2,7.8,6.1
hh_with_children,percentiles_91_95,1990,8.6,10.4,7.2,7.4,5.8
hh_with_children,percentiles_91_95,1991,9.0,11.0,7.7,8.0,5.8
hh_with_children,percentiles_91_95,1992,8.9,10.8,7.7,7.4,5.8
hh_with_children,percentiles_91_95,1993,8.9,10.6,7.9,7.8,5.8
hh_with_children,percentiles_91_95,1994,9.2,11.2,8.0,7.8,6.2
hh_with_children,percentiles_91_95,1995,9.0,10.8,8.1,7.0,5.9
hh_with_children,percentiles_91_95,1996,9.2,10.9,8.1,7.4,5.9
hh_with_children,percentiles_91_95,1997,9.2,10.8,8.1,7.8,6.2
hh_with_children,percentiles_91_95,1998,9.2,11.0,8.0,7.2,5.9
hh_with_children,percentiles_91_95,1999,9.1,10.7,8.1,7.2,6.2
hh_with_children,percentiles_91_95,2000,9.3,10.6,8.4,7.1,6.8
hh_with_children,percentiles_91_95,2001,10.0,12.0,8.8,6.9,6.5
hh_with_children,percentiles_91_95,2002,10.5,12.8,9.2,7.4,6.5
hh_with_children,percentiles_91_95,2003,10.3,13.0,9.1,6.8,6.2
hh_with_children,percentiles_91_95,2004,10.1,12.4,9.3,6.9,6.5
hh_with_children,percentiles_91_95,2005,9.8,12.1,9.0,6.7,6.1
hh_with_children,percentiles_91_95,2006,9.6,11.6,9.0,6.5,6.2
hh_with_children,percentiles_91_95,2007,9.1,10.8,8.5,6.0,6.3
hh_with_children,percentiles_91_95,2008,10.7,14.0,9.2,6.0,6.6
hh_with_children,percentiles_91_95,2009,11.5,15.7,9.8,6.6,6.4
hh_with_children,percentiles_91_95,2010,11.0,14.3,10.0,5.4,6.3
hh_with_children,percentiles_91_95,2011,11.0,13.8,9.7,6.3,6.3
hh_with_children,percentiles_91_95,2012,10.5,12.6,9.6,5.8,6.4
hh_with_children,percentiles_91_95,2013,10.9,12.9,10.2,6.6,6.7
hh_with_children,percentiles_91_95,2014,10.2,12.0,9.7,6.3,6.6
hh_with_children,percentiles_91_95,2015,10.3,11.8,9.7,6.5,6.8
hh_with_children,percentiles_91_95,2016,10.7,12.7,9.9,6.6,6.9
hh_with_children,percentiles_91_95,2017,10.8,12.4,10.0,6.8,6.9
hh_with_children,percentiles_96_99,1979,9.9,13.7,3.9,14.2,5.5
hh_with_children,percentiles_96_99,1980,9.6,13.2,4.1,13.3,5.4
hh_with_children,percentiles_96_99,1981,8.7,12.1,4.0,12.1,4.7
hh_with_children,percentiles_96_99,1982,8.9,12.8,4.5,11.3,4.7
hh_with_children,percentiles_96_99,1983,9.2,12.9,5.1,12.1,4.9
hh_with_children,percentiles_96_99,1984,9.3,13.1,5.3,11.7,5.4
hh_with_children,percentiles_96_99,1985,9.1,13.0,5.2,12.1,5.1
hh_with_children,percentiles_96_99,1986,9.5,13.5,5.2,11.3,5.5
hh_with_children,percentiles_96_99,1987,10.7,15.7,5.6,13.4,5.6
hh_with_children,percentiles_96_99,1988,10.6,15.7,5.5,12.4,5.7
hh_with_children,percentiles_96_99,1989,10.7,15.9,5.8,12.2,5.6
hh_with_children,percentiles_96_99,1990,10.8,16.4,5.7,13.2,6.1
hh_with_children,percentiles_96_99,1991,10.8,15.9,6.4,12.4,5.7
hh_with_children,percentiles_96_99,1992,11.5,17.1,6.7,12.8,5.8
hh_with_children,percentiles_96_99,1993,12.1,17.5,7.4,12.9,6.0
hh_with_children,percentiles_96_99,1994,12.1,17.7,7.5,12.6,5.8
hh_with_children,percentiles_96_99,1995,12.4,18.3,7.2,12.7,5.7
hh_with_children,percentiles_96_99,1996,12.8,19.0,7.2,13.0,5.4
hh_with_children,percentiles_96_99,1997,13.3,19.6,7.4,13.1,6.0
hh_with_children,percentiles_96_99,1998,13.8,20.7,7.5,13.1,5.7
hh_with_children,percentiles_96_99,1999,13.7,20.0,7.5,13.0,6.5
hh_with_children,percentiles_96_99,2000,13.8,19.5,7.9,12.5,6.7
hh_with_children,percentiles_96_99,2001,13.8,21.1,7.6,11.9,6.3
hh_with_children,percentiles_96_99,2002,14.1,21.8,8.0,11.8,5.9
hh_with_children,percentiles_96_99,2003,14.5,23.8,8.2,12.3,5.9
hh_with_children,percentiles_96_99,2004,14.9,24.1,8.4,12.1,6.4
hh_with_children,percentiles_96_99,2005,15.9,25.7,8.5,13.2,6.3
hh_with_children,percentiles_96_99,2006,14.9,23.3,8.3,11.8,6.2
hh_with_children,percentiles_96_99,2007,14.9,22.9,8.3,11.5,6.2
hh_with_children,percentiles_96_99,2008,16.5,28.3,8.7,10.9,6.4
hh_with_children,percentiles_96_99,2009,16.8,30.1,9.2,11.2,6.0
hh_with_children,percentiles_96_99,2010,16.2,27.5,9.2,9.6,6.0
hh_with_children,percentiles_96_99,2011,17.1,27.1,9.4,10.7,6.1
hh_with_children,percentiles_96_99,2012,17.2,26.2,9.7,10.6,6.5
hh_with_children,percentiles_96_99,2013,16.2,24.6,9.5,11.8,6.3
hh_with_children,percentiles_96_99,2014,16.4,24.6,9.7,12.0,6.4
hh_with_children,percentiles_96_99,2015,16.7,24.6,10.0,11.2,6.7
hh_with_children,percentiles_96_99,2016,17.5,26.3,10.0,12.4,6.9
hh_with_children,percentiles_96_99,2017,16.8,24.4,9.8,12.3,6.5
hh_with_children,top_1_percent,1979,8.8,12.3,0.8,21.6,2.4
hh_with_children,top_1_percent,1980,8.5,11.9,1.0,21.7,2.7
hh_with_children,top_1_percent,1981,8.0,11.6,1.0,23.3,2.9
hh_with_children,top_1_percent,1982,7.3,11.5,1.2,22.9,2.4
hh_with_children,top_1_percent,1983,9.7,15.5,1.4,26.3,3.3
hh_with_children,top_1_percent,1984,10.0,16.3,1.5,26.5,3.8
hh_with_children,top_1_percent,1985,9.0,14.9,1.3,25.5,4.1
hh_with_children,top_1_percent,1986,12.5,20.6,1.3,33.3,4.0
hh_with_children,top_1_percent,1987,12.3,21.1,1.7,25.2,3.9
hh_with_children,top_1_percent,1988,12.6,21.9,1.4,26.6,3.6
hh_with_children,top_1_percent,1989,12.9,22.3,1.6,28.0,3.3
hh_with_children,top_1_percent,1990,10.5,18.5,1.6,23.7,3.1
hh_with_children,top_1_percent,1991,11.4,20.4,2.0,25.6,3.4
hh_with_children,top_1_percent,1992,12.3,22.2,1.8,27.6,3.3
hh_with_children,top_1_percent,1993,14.1,25.0,2.1,29.2,3.2
hh_with_children,top_1_percent,1994,14.7,25.8,2.9,29.3,3.1
hh_with_children,top_1_percent,1995,16.8,29.2,2.9,32.3,3.1
hh_with_children,top_1_percent,1996,17.5,30.3,2.9,31.9,2.9
hh_with_children,top_1_percent,1997,18.1,30.7,3.0,33.2,3.2
hh_with_children,top_1_percent,1998,19.7,33.8,3.2,35.7,3.0
hh_with_children,top_1_percent,1999,21.6,36.6,3.4,37.5,3.1
hh_with_children,top_1_percent,2000,24.0,39.4,3.8,40.2,3.3
hh_with_children,top_1_percent,2001,21.2,37.8,3.5,41.3,3.7
hh_with_children,top_1_percent,2002,20.0,36.9,3.4,39.2,3.0
