household_type,income_group,year,inc_before_transfers_taxes,market_income,wages,employee_contrib_deferred_comp,employer_contrib_health_ins,employer_share_payroll_taxes,federal_unemployment_tax,corp_tax_borne_by_labor,business_income,capital_gains,tax_exempt_interest,taxable_interest,positive_rental_income,dividends,corp_tax_borne_by_capital,other_market_income,social_insurance_benefits,social_security,medicare,unemployment_insurance,workers_compensation
all_households,top_1_percent,2017,1974100.0,1964000.0,616200.0,12900.0,7700.0,16400.0,100.0,4600.0,446600.0,511400.0,24400.0,43200.0,24800.0,108400.0,90000.0,57400.0,10200.0,6400.0,3700.0,100.0,0.0
hh_with_children,all_quintiles,1979,75400.0,73700.0,56300.0,0.0,2500.0,2800.0,200.0,700.0,3700.0,2200.0,100.0,1400.0,300.0,600.0,1100.0,1700.0,1700.0,1100.0,200.0,300.0,100.0
hh_with_children,all_quintiles,1980,72300.0,70300.0,54400.0,0.0,2200.0,2700.0,100.0,600.0,3000.0,2000.0,100.0,1600.0,300.0,700.0,900.0,1600.0,2000.0,1000.0,200.0,600.0,200.0
hh_with_children,all_quintiles,1981,71900.0,70000.0,54400.0,0.0,2200.0,3000.0,100.0,500.0,2400.0,2000.0,100.0,1900.0,400.0,700.0,700.0,1600.0,1900.0,1100.0,200.0,500.0,100.0
hh_with_children,all_quintiles,1982,70500.0,68200.0,53500.0,0.0,2500.0,3000.0,100.0,300.0,2100.0,1900.0,100.0,1900.0,400.0,700.0,400.0,1400.0,2200.0,1100.0,200.0,800.0,200.0
hh_with_children,all_quintiles,1983,71100.0,69000.0,53000.0,0.0,2600.0,3000.0,200.0,400.0,2400.0,2700.0,200.0,1800.0,400.0,600.0,600.0,1300.0,2100.0,1000.0,200.0,700.0,200.0
hh_with_children,all_quintiles,1984,76500.0,74700.0,56500.0,300.0,2600.0,3300.0,200.0,500.0,3300.0,2800.0,300.0,2000.0,400.0,600.0,700.0,1400.0,1800.0,1000.0,200.0,400.0,200.0
hh_with_children,all_quintiles,1985,75900.0,74100.0,56100.0,500.0,2600.0,3400.0,100.0,400.0,2900.0,3100.0,300.0,1800.0,400.0,600.0,600.0,1300.0,1900.0,1000.0,300.0,400.0,200.0
hh_with_children,all_quintiles,1986,81500.0,79600.0,57100.0,500.0,2700.0,3500.0,100.0,500.0,3600.0,6300.0,400.0,1600.0,300.0,800.0,700.0,1500.0,1900.0,1000.0,300.0,400.0,200.0
hh_with_children,all_quintiles,1987,79000.0,77200.0,57500.0,600.0,2900.0,3500.0,100.0,600.0,4200.0,2500.0,200.0,1900.0,400.0,700.0,800.0,1300.0,1800.0,1000.0,300.0,300.0,200.0
hh_with_children,all_quintiles,1988,81200.0,79400.0,58200.0,700.0,3100.0,3700.0,100.0,600.0,4900.0,2500.0,200.0,1900.0,300.0,700.0,800.0,1800.0,1800.0,1000.0,300.0,300.0,300.0
hh_with_children,all_quintiles,1989,83500.0,81600.0,59200.0,800.0,3100.0,3800.0,100.0,600.0,5200.0,2400.0,300.0,2200.0,400.0,800.0,800.0,1900.0,1900.0,1000.0,300.0,300.0,300.0
hh_with_children,all_quintiles,1990,81800.0,79900.0,59000.0,800.0,3200.0,3900.0,100.0,500.0,4900.0,1600.0,200.0,1900.0,400.0,700.0,700.0,2000.0,1900.0,900.0,300.0,300.0,300.0
hh_with_children,all_quintiles,1991,80800.0,78600.0,58200.0,800.0,3100.0,3900.0,100.0,500.0,4700.0,1500.0,300.0,1800.0,400.0,700.0,700.0,2000.0,2100.0,1000.0,300.0,500.0,300.0
hh_with_children,all_quintiles,1992,81800.0,79400.0,58400.0,1000.0,3500.0,3900.0,100.0,500.0,5100.0,1700.0,200.0,1300.0,400.0,600.0,800.0,2000.0,2400.0,1100.0,400.0,700.0,200.0
hh_with_children,all_quintiles,1993,82900.0,80600.0,58800.0,1000.0,3800.0,3900.0,100.0,600.0,5100.0,2000.0,300.0,1100.0,400.0,600.0,900.0,1900.0,2400.0,1100.0,400.0,600.0,300.0
hh_with_children,all_quintiles,1994,84700.0,82500.0,59600.0,1200.0,4200.0,4000.0,100.0,700.0,5600.0,1800.0,300.0,1000.0,400.0,600.0,1000.0,2200.0,2100.0,1100.0,400.0,400.0,200.0
hh_with_children,all_quintiles,1995,90000.0,87800.0,62400.0,1400.0,4400.0,4200.0,100.0,800.0,6100.0,2300.0,300.0,1200.0,500.0,800.0,1200.0,2200.0,2300.0,1200.0,500.0,400.0,200.0
hh_with_children,all_quintiles,1996,91100.0,88900.0,62400.0,1600.0,4200.0,4200.0,100.0,800.0,6200.0,3000.0,200.0,1200.0,400.0,800.0,1100.0,2600.0,2200.0,1200.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1997,95900.0,93600.0,65300.0,1600.0,3900.0,4400.0,100.0,800.0,6400.0,4200.0,300.0,1200.0,500.0,900.0,1200.0,2700.0,2300.0,1300.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1998,102400.0,100300.0,69600.0,1800.0,3900.0,4600.0,100.0,800.0,7100.0,5300.0,300.0,1300.0,500.0,800.0,1200.0,3000.0,2100.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1999,109200.0,107100.0,73100.0,2000.0,3900.0,4800.0,100.0,800.0,7800.0,6800.0,300.0,1200.0,500.0,1000.0,1400.0,3400.0,2100.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,2000,114000.0,111800.0,75400.0,2200.0,4100.0,4900.0,100.0,800.0,7600.0,8200.0,300.0,1400.0,600.0,1200.0,1500.0,3500.0,2200.0,1200.0,500.0,300.0,200.0
hh_with_children,all_quintiles,2001,107500.0,105100.0,74100.0,2200.0,4300.0,4900.0,100.0,600.0,7400.0,4100.0,300.0,1400.0,500.0,900.0,1000.0,3200.0,2400.0,1200.0,600.0,400.0,200.0
hh_with_children,all_quintiles,2002,104700.0,102000.0,72900.0,1900.0,4600.0,4800.0,100.0,500.0,7600.0,2900.0,300.0,1000.0,500.0,800.0,900.0,3200.0,2700.0,1200.0,600.0,700.0,200.0
hh_with_children,all_quintiles,2003,106300.0,103600.0,72100.0,2300.0,5100.0,4800.0,100.0,700.0,8000.0,3500.0,300.0,900.0,500.0,900.0,1300.0,3300.0,2700.0,1200.0,600.0,700.0,200.0
hh_with_children,all_quintiles,2004,112900.0,110300.0,74300.0,2400.0,5700.0,4900.0,100.0,900.0,8800.0,5300.0,300.0,900.0,500.0,1200.0,1600.0,3400.0,2700.0,1300.0,700.0,500.0,200.0
hh_with_children,all_quintiles,2005,117500.0,115000.0,75000.0,2500.0,5800.0,4900.0,100.0,1200.0,9800.0,6900.0,300.0,1200.0,500.0,1200.0,2100.0,3300.0,2500.0,1200.0,700.0,400.0,200.0
hh_with_children,all_quintiles,2006,123300.0,120700.0,76600.0,2600.0,5800.0,5000.0,100.0,1300.0,10500.0,8600.0,500.0,1800.0,500.0,1600.0,2600.0,3400.0,2600.0,1300.0,800.0,400.0,100.0
hh_with_children,all_quintiles,2007,128800.0,126100.0,80200.0,2700.0,5500.0,5200.0,100.0,1100.0,10200.0,10100.0,500.0,2100.0,600.0,1900.0,2300.0,3600.0,2800.0,1400.0,900.0,400.0,100.0
hh_with_children,all_quintiles,2008,121100.0,118000.0,79700.0,2800.0,5400.0,5200.0,100.0,700.0,9200.0,5400.0,500.0,1700.0,600.0,1700.0,1400.0,3600.0,3100.0,1500.0,900.0,500.0,100.0
hh_with_children,all_quintiles,2009,112700.0,108600.0,75800.0,2600.0,5400.0,5000.0,100.0,500.0,8800.0,2600.0,400.0,1100.0,500.0,1100.0,1000.0,3600.0,4100.0,1600.0,1000.0,1300.0,100.0
hh_with_children,all_quintiles,2010,117400.0,113300.0,76300.0,2600.0,5200.0,5000.0,100.0,700.0,9800.0,4700.0,400.0,1100.0,600.0,1500.0,1700.0,3700.0,4100.0,1600.0,1000.0,1400.0,100.0
hh_with_children,all_quintiles,2011,116400.0,112700.0,77000.0,2600.0,5300.0,5000.0,100.0,700.0,9800.0,4200.0,400.0,900.0,600.0,1300.0,1500.0,3500.0,3700.0,1600.0,1000.0,1000.0,100.0
hh_with_children,all_quintiles,2012,121300.0,117800.0,77400.0,2700.0,5200.0,5000.0,100.0,800.0,11500.0,6200.0,400.0,800.0,600.0,1800.0,1700.0,3600.0,3500.0,1500.0,1100.0,800.0,100.0
hh_with_children,all_quintiles,2013,121200.0,117900.0,79000.0,2800.0,5300.0,5100.0,100.0,900.0,11100.0,5100.0,300.0,800.0,700.0,1500.0,1900.0,3300.0,3300.0,1600.0,1000.0,600.0,100.0
hh_with_children,all_quintiles,2014,125400.0,122100.0,80500.0,2800.0,5100.0,5200.0,100.0,1000.0,11400.0,7000.0,300.0,700.0,700.0,1700.0,2100.0,3400.0,3200.0,1700.0,1000.0,400.0,100.0
hh_with_children,all_quintiles,2015,132200.0,128900.0,84700.0,3000.0,5300.0,5400.0,100.0,1000.0,12800.0,7300.0,300.0,800.0,700.0,1900.0,2100.0,3500.0,3300.0,1800.0,1100.0,300.0,100.0
hh_with_children,all_quintiles,2016,129700.0,126600.0,84900.0,3100.0,5500.0,5500.0,100.0,900.0,12100.0,6000.0,300.0,700.0,600.0,1600.0,1900.0,3500.0,3100.0,1700.0,1000.0,300.0,100.0
hh_with_children,all_quintiles,2017,133900.0,130800.0,86500.0,3200.0,5500.0,5600.0,100.0,700.0,12800.0,7900.0,300.0,800.0,600.0,1800.0,1500.0,3600.0,3100.0,1700.0,1100.0,200.0,100.0
hh_with_children,lowest_quintile,1979,17100.0,13400.0,9900.0,0.0,500.0,600.0,100.0,100.0,600.0,100.0,0.0,200.0,100.0,0.0,100.0,1000.0,3700.0,2700.0,500.0,300.0,200.0
hh_with_children,lowest_quintile,1980,16300.0,12400.0,9300.0,0.0,400.0,500.0,100.0,100.0,400.0,100.0,0.0,300.0,100.0,0.0,100.0,1000.0,3900.0,2500.0,500.0,700.0,300.0
hh_with_children,lowest_quintile,1981,15600.0,11900.0,9000.0,0.0,400.0,600.0,100.0,100.0,200.0,100.0,0.0,300.0,100.0,0.0,100.0,900.0,3700.0,2500.0,500.0,500.0,200.0
hh_with_children,lowest_quintile,1982,14700.0,10700.0,8000.0,0.0,400.0,500.0,0.0,0.0,200.0,100.0,0.0,400.0,100.0,100.0,100.0,600.0,4000.0,2200.0,500.0,1000.0,200.0
hh_with_children,lowest_quintile,1983,13700.0,9900.0,7500.0,0.0,400.0,500.0,100.0,100.0,200.0,100.0,0.0,300.0,100.0,0.0,100.0,600.0,3800.0,2100.0,500.0,900.0,300.0
hh_with_children,lowest_quintile,1984,15000.0,11900.0,9100.0,0.0,400.0,600.0,100.0,100.0,300.0,100.0,0.0,300.0,100.0,0.0,100.0,700.0,3100.0,2000.0,500.0,400.0,300.0
hh_with_children,lowest_quintile,1985,14600.0,11100.0,8500.0,0.0,400.0,600.0,100.0,100.0,400.0,100.0,0.0,300.0,100.0,0.0,0.0,700.0,3500.0,2200.0,500.0,400.0,300.0
hh_with_children,lowest_quintile,1986,14300.0,10900.0,8200.0,0.0,400.0,600.0,100.0,100.0,400.0,100.0,0.0,300.0,100.0,0.0,0.0,700.0,3400.0,2000.0,600.0,500.0,400.0
hh_with_children,lowest_quintile,1987,12300.0,9100.0,6300.0,0.0,400.0,400.0,0.0,100.0,700.0,100.0,0.0,200.0,100.0,0.0,100.0,700.0,3100.0,2000.0,600.0,300.0,300.0
hh_with_children,lowest_quintile,1988,13400.0,9600.0,6700.0,0.0,400.0,500.0,0.0,100.0,600.0,100.0,0.0,200.0,0.0,0.0,100.0,800.0,3800.0,2300.0,700.0,300.0,600.0
hh_with_children,lowest_quintile,1989,14400.0,10800.0,7600.0,0.0,400.0,600.0,100.0,100.0,700.0,100.0,0.0,300.0,100.0,100.0,100.0,900.0,3600.0,2100.0,700.0,300.0,600.0
hh_with_children,lowest_quintile,1990,14700.0,11400.0,8300.0,0.0,400.0,600.0,100.0,100.0,700.0,0.0,0.0,300.0,100.0,100.0,100.0,800.0,3300.0,1800.0,700.0,300.0,500.0
hh_with_children,lowest_quintile,1991,15100.0,11400.0,8400.0,0.0,400.0,600.0,100.0,100.0,600.0,100.0,0.0,300.0,100.0,100.0,100.0,700.0,3700.0,1900.0,700.0,600.0,500.0
hh_with_children,lowest_quintile,1992,15400.0,11200.0,8300.0,0.0,400.0,600.0,100.0,100.0,600.0,0.0,0.0,200.0,100.0,0.0,100.0,700.0,4200.0,2100.0,800.0,900.0,400.0
hh_with_children,lowest_quintile,1993,15700.0,11400.0,8200.0,0.0,400.0,600.0,100.0,100.0,800.0,0.0,0.0,100.0,100.0,0.0,100.0,800.0,4300.0,2300.0,900.0,600.0,400.0
hh_with_children,lowest_quintile,1994,15100.0,11200.0,8000.0,0.0,500.0,600.0,100.0,100.0,900.0,0.0,0.0,100.0,100.0,100.0,100.0,700.0,3900.0,2200.0,900.0,400.0,400.0
hh_with_children,lowest_quintile,1995,16900.0,12900.0,9300.0,100.0,500.0,700.0,100.0,100.0,1000.0,0.0,0.0,100.0,100.0,100.0,100.0,800.0,4000.0,2300.0,1000.0,400.0,300.0
hh_with_children,lowest_quintile,1996,17800.0,13600.0,9900.0,100.0,600.0,700.0,100.0,100.0,1100.0,0.0,0.0,200.0,100.0,0.0,100.0,700.0,4200.0,2300.0,1200.0,400.0,300.0
hh_with_children,lowest_quintile,1997,20200.0,15300.0,11100.0,100.0,700.0,800.0,100.0,100.0,1300.0,100.0,0.0,100.0,100.0,100.0,100.0,700.0,4900.0,2900.0,1300.0,400.0,200.0
hh_with_children,lowest_quintile,1998,21500.0,17400.0,12700.0,100.0,700.0,1000.0,100.0,100.0,1500.0,100.0,0.0,200.0,100.0,100.0,100.0,800.0,4100.0,2400.0,1200.0,400.0,200.0
hh_with_children,lowest_quintile,1999,22600.0,18500.0,13200.0,100.0,800.0,1000.0,100.0,100.0,2000.0,100.0,0.0,100.0,100.0,100.0,100.0,800.0,4100.0,2300.0,1100.0,400.0,300.0
hh_with_children,lowest_quintile,2000,22000.0,18000.0,12600.0,100.0,900.0,1000.0,100.0,100.0,1800.0,100.0,0.0,100.0,100.0,100.0,100.0,900.0,4000.0,2200.0,1100.0,300.0,300.0
hh_with_children,lowest_quintile,2001,21400.0,16700.0,12100.0,100.0,800.0,900.0,100.0,100.0,1800.0,0.0,0.0,200.0,100.0,100.0,0.0,500.0,4700.0,2500.0,1300.0,500.0,300.0
hh_with_children,lowest_quintile,2002,22100.0,16900.0,12300.0,0.0,800.0,900.0,100.0,100.0,1800.0,-0.0,0.0,100.0,100.0,100.0,0.0,600.0,5200.0,2600.0,1400.0,900.0,300.0
hh_with_children,lowest_quintile,2003,21100.0,16100.0,11600.0,0.0,800.0,800.0,100.0,100.0,1800.0,-0.0,0.0,100.0,100.0,100.0,0.0,600.0,5000.0,2400.0,1500.0,800.0,300.0
hh_with_children,lowest_quintile,2004,21800.0,16700.0,12300.0,0.0,900.0,900.0,100.0,100.0,1800.0,0.0,0.0,100.0,100.0,0.0,100.0,300.0,5100.0,2600.0,1500.0,600.0,300.0
hh_with_children,lowest_quintile,2005,22200.0,17200.0,12400.0,100.0,800.0,900.0,100.0,200.0,2000.0,0.0,0.0,100.0,0.0,0.0,100.0,600.0,5000.0,2700.0,1600.0,500.0,300.0
hh_with_children,lowest_quintile,2006,22800.0,17900.0,12800.0,100.0,900.0,900.0,100.0,200.0,2100.0,0.0,0.0,100.0,0.0,0.0,100.0,600.0,4900.0,2600.0,1600.0,400.0,300.0
hh_with_children,lowest_quintile,2007,25300.0,20100.0,14200.0,100.0,700.0,1100.0,100.0,200.0,2400.0,100.0,0.0,100.0,100.0,100.0,100.0,1000.0,5200.0,2800.0,1800.0,400.0,200.0
hh_with_children,lowest_quintile,2008,24900.0,18900.0,13500.0,100.0,600.0,1000.0,100.0,100.0,2200.0,0.0,0.0,100.0,100.0,100.0,0.0,900.0,6000.0,3000.0,2000.0,700.0,200.0
hh_with_children,lowest_quintile,2009,23800.0,16100.0,11100.0,0.0,600.0,800.0,0.0,100.0,2300.0,0.0,0.0,100.0,0.0,100.0,0.0,800.0,7700.0,3300.0,2200.0,1900.0,300.0
hh_with_children,lowest_quintile,2010,23500.0,16000.0,10800.0,0.0,500.0,800.0,0.0,100.0,2600.0,-0.0,0.0,100.0,100.0,0.0,0.0,900.0,7500.0,3000.0,2100.0,2200.0,100.0
hh_with_children,lowest_quintile,2011,23800.0,16800.0,11500.0,100.0,500.0,900.0,0.0,100.0,2700.0,-0.0,0.0,0.0,0.0,0.0,0.0,800.0,7000.0,3100.0,2200.0,1600.0,200.0
hh_with_children,lowest_quintile,2012,22700.0,15800.0,10400.0,0.0,500.0,800.0,0.0,100.0,2800.0,0.0,0.0,0.0,100.0,0.0,0.0,900.0,6900.0,3100.0,2500.0,1100.0,200.0
hh_with_children,lowest_quintile,2013,23300.0,16900.0,11200.0,100.0,500.0,800.0,0.0,100.0,2900.0,0.0,0.0,0.0,100.0,0.0,0.0,1000.0,6400.0,3500.0,2000.0,700.0,200.0
hh_with_children,lowest_quintile,2014,23300.0,17200.0,11500.0,100.0,500.0,900.0,0.0,100.0,3000.0,0.0,0.0,0.0,100.0,0.0,0.0,800.0,6100.0,3400.0,2100.0,400.0,300.0
hh_with_children,lowest_quintile,2015,24400.0,18500.0,12500.0,100.0,500.0,900.0,0.0,100.0,3200.0,0.0,0.0,0.0,100.0,100.0,0.0,900.0,5800.0,3300.0,2000.0,300.0,300.0
hh_with_children,lowest_quintile,2016,24400.0,18400.0,12600.0,100.0,500.0,900.0,0.0,100.0,3200.0,0.0,0.0,0.0,100.0,0.0,0.0,800.0,6000.0,3500.0,2100.0,300.0,200.0
hh_with_children,lowest_quintile,2017,24000.0,18600.0,12500.0,100.0,600.0,900.0,0.0,100.0,3300.0,0.0,0.0,0.0,100.0,0.0,0.0,800.0,5500.0,3100.0,2000.0,200.0,100.0
hh_with_children,second_quintile,1979,44000.0,42100.0,33200.0,0.0,1900.0,1900.0,100.0,400.0,1700.0,300.0,0.0,500.0,100.0,100.0,200.0,1600.0,1900.0,1100.0,200.0,400.0,200.0
hh_with_children,second_quintile,1980,42000.0,39500.0,31200.0,0.0,1600.0,1800.0,100.0,300.0,1600.0,200.0,0.0,700.0,100.0,100.0,200.0,1500.0,2500.0,1200.0,200.0,900.0,200.0
hh_with_children,second_quintile,1981,41400.0,39100.0,30700.0,0.0,1600.0,1900.0,100.0,300.0,1500.0,200.0,0.0,700.0,100.0,100.0,200.0,1600.0,2300.0,1200.0,200.0,700.0,100.0
hh_with_children,second_quintile,1982,40400.0,37600.0,29500.0,0.0,1800.0,1900.0,100.0,200.0,1200.0,200.0,0.0,800.0,100.0,100.0,100.0,1500.0,2800.0,1200.0,200.0,1200.0,200.0
hh_with_children,second_quintile,1983,39100.0,36500.0,28500.0,0.0,1800.0,1800.0,100.0,200.0,1400.0,300.0,0.0,800.0,100.0,100.0,100.0,1200.0,2600.0,1100.0,200.0,1100.0,200.0
hh_with_children,second_quintile,1984,41900.0,39800.0,31100.0,100.0,1800.0,2100.0,100.0,300.0,1500.0,200.0,0.0,800.0,100.0,100.0,100.0,1500.0,2100.0,1000.0,200.0,700.0,200.0
hh_with_children,second_quintile,1985,41900.0,39700.0,30700.0,100.0,1800.0,2100.0,100.0,200.0,1700.0,200.0,0.0,800.0,200.0,100.0,100.0,1500.0,2200.0,1100.0,300.0,600.0,200.0
hh_with_children,second_quintile,1986,42300.0,39900.0,30400.0,100.0,1900.0,2100.0,100.0,300.0,1900.0,200.0,0.0,700.0,100.0,100.0,100.0,1800.0,2400.0,1200.0,300.0,700.0,300.0
hh_with_children,second_quintile,1987,41200.0,39200.0,29700.0,100.0,2100.0,2100.0,100.0,300.0,2100.0,200.0,0.0,700.0,100.0,100.0,200.0,1500.0,1900.0,1000.0,200.0,500.0,200.0
hh_with_children,second_quintile,1988,41400.0,39500.0,29200.0,100.0,2000.0,2100.0,100.0,300.0,2300.0,100.0,0.0,700.0,100.0,200.0,200.0,2000.0,1900.0,900.0,300.0,400.0,300.0
hh_with_children,second_quintile,1989,42100.0,40000.0,29400.0,200.0,2100.0,2200.0,100.0,300.0,2400.0,200.0,0.0,700.0,200.0,100.0,200.0,1900.0,2200.0,1100.0,300.0,400.0,300.0
hh_with_children,second_quintile,1990,43200.0,40900.0,30900.0,200.0,2000.0,2300.0,100.0,300.0,2200.0,100.0,0.0,600.0,100.0,100.0,100.0,1900.0,2300.0,1100.0,300.0,500.0,400.0
hh_with_children,second_quintile,1991,41900.0,39300.0,29600.0,200.0,2000.0,2200.0,100.0,200.0,2000.0,200.0,0.0,500.0,100.0,100.0,100.0,1900.0,2600.0,1100.0,300.0,700.0,400.0
hh_with_children,second_quintile,1992,40800.0,37900.0,28300.0,200.0,2100.0,2100.0,100.0,300.0,1900.0,100.0,0.0,400.0,100.0,100.0,100.0,1900.0,2900.0,1300.0,400.0,900.0,300.0
hh_with_children,second_quintile,1993,40700.0,37800.0,28100.0,200.0,2100.0,2100.0,100.0,300.0,1900.0,200.0,0.0,300.0,200.0,100.0,200.0,2000.0,2800.0,1300.0,400.0,800.0,300.0
hh_with_children,second_quintile,1994,41200.0,38700.0,28600.0,300.0,2400.0,2100.0,100.0,300.0,1900.0,100.0,0.0,300.0,200.0,100.0,200.0,2100.0,2400.0,1200.0,400.0,500.0,300.0
hh_with_children,second_quintile,1995,43500.0,41000.0,30200.0,300.0,2700.0,2300.0,100.0,400.0,2000.0,200.0,0.0,300.0,100.0,200.0,200.0,2000.0,2500.0,1300.0,500.0,500.0,300.0
hh_with_children,second_quintile,1996,43700.0,41200.0,30000.0,400.0,2700.0,2300.0,100.0,400.0,2000.0,200.0,0.0,300.0,100.0,100.0,200.0,2400.0,2500.0,1300.0,600.0,400.0,200.0
hh_with_children,second_quintile,1997,45000.0,42600.0,31500.0,400.0,2500.0,2400.0,100.0,400.0,2100.0,200.0,0.0,300.0,100.0,100.0,200.0,2200.0,2400.0,1300.0,500.0,400.0,200.0
hh_with_children,second_quintile,1998,47200.0,44800.0,33200.0,500.0,2500.0,2500.0,100.0,400.0,2100.0,300.0,0.0,300.0,100.0,100.0,100.0,2500.0,2400.0,1200.0,600.0,400.0,200.0
hh_with_children,second_quintile,1999,49400.0,47000.0,34400.0,500.0,2600.0,2600.0,100.0,400.0,2600.0,400.0,0.0,300.0,100.0,200.0,200.0,2600.0,2400.0,1300.0,600.0,400.0,100.0
hh_with_children,second_quintile,2000,49500.0,47100.0,34600.0,600.0,2700.0,2600.0,100.0,400.0,2300.0,300.0,0.0,300.0,200.0,100.0,100.0,2700.0,2500.0,1300.0,600.0,300.0,200.0
hh_with_children,second_quintile,2001,48500.0,46000.0,34300.0,600.0,2800.0,2600.0,100.0,300.0,2100.0,100.0,0.0,300.0,200.0,100.0,100.0,2500.0,2500.0,1200.0,600.0,500.0,200.0
hh_with_children,second_quintile,2002,47200.0,44200.0,32800.0,300.0,2800.0,2500.0,100.0,200.0,2300.0,0.0,0.0,200.0,200.0,100.0,100.0,2500.0,3000.0,1300.0,700.0,800.0,200.0
hh_with_children,second_quintile,2003,46800.0,43700.0,32500.0,300.0,2900.0,2400.0,100.0,300.0,2300.0,0.0,0.0,200.0,100.0,100.0,100.0,2300.0,3100.0,1300.0,700.0,800.0,200.0
hh_with_children,second_quintile,2004,48400.0,45400.0,33100.0,300.0,3300.0,2500.0,100.0,400.0,2300.0,100.0,0.0,200.0,100.0,100.0,100.0,2700.0,3100.0,1500.0,900.0,500.0,200.0
hh_with_children,second_quintile,2005,49200.0,46500.0,34000.0,400.0,3500.0,2500.0,100.0,500.0,2300.0,200.0,0.0,200.0,100.0,100.0,100.0,2600.0,2600.0,1200.0,800.0,400.0,200.0
hh_with_children,second_quintile,2006,49900.0,47100.0,34500.0,400.0,3500.0,2600.0,100.0,600.0,2300.0,200.0,0.0,200.0,100.0,100.0,100.0,2400.0,2800.0,1400.0,900.0,400.0,100.0
hh_with_children,second_quintile,2007,53100.0,50300.0,37200.0,400.0,3400.0,2800.0,100.0,500.0,2200.0,200.0,0.0,300.0,200.0,100.0,100.0,2600.0,2800.0,1300.0,900.0,400.0,100.0
hh_with_children,second_quintile,2008,50800.0,47400.0,35400.0,400.0,3100.0,2600.0,100.0,300.0,2000.0,100.0,0.0,200.0,100.0,100.0,100.0,2800.0,3300.0,1500.0,1100.0,600.0,100.0
hh_with_children,second_quintile,2009,47900.0,43400.0,32000.0,300.0,2800.0,2400.0,100.0,200.0,2200.0,0.0,0.0,200.0,200.0,100.0,100.0,2700.0,4600.0,1700.0,1100.0,1600.0,200.0
hh_with_children,second_quintile,2010,47400.0,42800.0,31400.0,300.0,2600.0,2300.0,100.0,300.0,2400.0,0.0,0.0,100.0,100.0,100.0,100.0,2800.0,4600.0,1700.0,1200.0,1600.0,100.0
hh_with_children,second_quintile,2011,47100.0,43000.0,31700.0,300.0,2500.0,2400.0,100.0,300.0,2400.0,100.0,0.0,100.0,100.0,100.0,100.0,2800.0,4100.0,1600.0,1100.0,1200.0,100.0
hh_with_children,second_quintile,2012,46400.0,42500.0,31100.0,400.0,2700.0,2300.0,100.0,300.0,2700.0,0.0,0.0,100.0,100.0,100.0,100.0,2600.0,3900.0,1600.0,1200.0,1000.0,100.0
hh_with_children,second_quintile,2013,47600.0,44200.0,32200.0,400.0,2800.0,2400.0,100.0,400.0,2600.0,100.0,0.0,100.0,100.0,100.0,100.0,2800.0,3400.0,1600.0,1000.0,700.0,100.0
hh_with_children,second_quintile,2014,48100.0,44500.0,32700.0,400.0,2700.0,2500.0,100.0,400.0,2600.0,200.0,0.0,100.0,100.0,100.0,100.0,2700.0,3600.0,1900.0,1100.0,400.0,100.0
hh_with_children,second_quintile,2015,50300.0,46700.0,34300.0,400.0,2900.0,2600.0,100.0,400.0,2700.0,100.0,0.0,100.0,200.0,100.0,100.0,2800.0,3600.0,1900.0,1200.0,300.0,200.0
hh_with_children,second_quintile,2016,50400.0,47200.0,34900.0,500.0,3000.0,2600.0,100.0,400.0,2700.0,100.0,0.0,100.0,100.0,100.0,100.0,2600.0,3200.0,1800.0,1100.0,300.0,100.0
hh_with_children,second_quintile,2017,51600.0,48100.0,35200.0,500.0,3200.0,2700.0,100.0,300.0,2800.0,100.0,0.0,100.0,100.0,100.0,100.0,2800.0,3500.0,1900.0,1200.0,300.0,100.0
hh_with_children,middle_quintile,1979,67700.0,66500.0,54200.0,0.0,2800.0,3100.0,200.0,700.0,2000.0,300.0,0.0,800.0,100.0,100.0,300.0,1800.0,1200.0,600.0,100.0,300.0,100.0
hh_with_children,middle_quintile,1980,65200.0,63800.0,52200.0,0.0,2400.0,3000.0,200.0,600.0,2100.0,300.0,0.0,900.0,200.0,100.0,300.0,1600.0,1400.0,600.0,100.0,600.0,100.0
hh_with_children,middle_quintile,1981,65000.0,63600.0,51900.0,0.0,2500.0,3200.0,100.0,500.0,1800.0,300.0,0.0,1100.0,100.0,200.0,200.0,1700.0,1400.0,700.0,100.0,500.0,100.0
hh_with_children,middle_quintile,1982,63900.0,62000.0,50500.0,0.0,2700.0,3100.0,200.0,300.0,1500.0,300.0,0.0,1300.0,100.0,200.0,100.0,1700.0,1900.0,800.0,200.0,700.0,200.0
hh_with_children,middle_quintile,1983,62900.0,61200.0,49400.0,0.0,2900.0,3100.0,200.0,400.0,1600.0,300.0,0.0,1100.0,200.0,200.0,200.0,1700.0,1700.0,700.0,200.0,700.0,200.0
hh_with_children,middle_quintile,1984,66600.0,65100.0,52000.0,200.0,2900.0,3400.0,200.0,400.0,2200.0,400.0,0.0,1100.0,200.0,200.0,200.0,1800.0,1500.0,700.0,200.0,500.0,100.0
