household_type,income_group,year,federal_tax,individual_income_tax,payroll_tax,corporate_income_tax,excise_tax
hh_with_children,all_quintiles,1987,22.2,9.9,9.5,1.8,0.9
hh_with_children,all_quintiles,1988,22.2,9.8,9.7,1.7,0.9
hh_with_children,all_quintiles,1989,22.0,9.8,9.7,1.7,0.8
hh_with_children,all_quintiles,1990,22.1,9.5,10.1,1.5,0.9
hh_with_children,all_quintiles,1991,22.3,9.4,10.4,1.5,1.0
hh_with_children,all_quintiles,1992,22.1,9.3,10.2,1.6,1.0
hh_with_children,all_quintiles,1993,22.8,9.7,10.2,1.9,1.1
hh_with_children,all_quintiles,1994,22.9,9.5,10.3,1.9,1.1
hh_with_children,all_quintiles,1995,23.1,9.8,10.1,2.2,1.1
hh_with_children,all_quintiles,1996,23.0,10.0,9.9,2.1,1.0
hh_with_children,all_quintiles,1997,23.2,10.3,9.8,2.2,0.9
hh_with_children,all_quintiles,1998,22.8,10.1,9.7,2.0,0.9
hh_with_children,all_quintiles,1999,23.2,10.7,9.5,2.0,1.0
hh_with_children,all_quintiles,2000,23.4,11.3,9.3,2.0,0.9
hh_with_children,all_quintiles,2001,21.9,9.7,9.9,1.4,0.9
hh_with_children,all_quintiles,2002,21.1,9.0,9.9,1.3,0.9
hh_with_children,all_quintiles,2003,20.0,7.6,9.6,1.9,0.8
hh_with_children,all_quintiles,2004,20.3,8.0,9.3,2.2,0.8
hh_with_children,all_quintiles,2005,20.8,8.2,9.0,2.8,0.7
hh_with_children,all_quintiles,2006,21.0,8.6,8.7,3.1,0.6
hh_with_children,all_quintiles,2007,20.7,8.9,8.6,2.6,0.5
hh_with_children,all_quintiles,2008,18.8,7.3,9.2,1.7,0.6
hh_with_children,all_quintiles,2009,18.1,6.6,9.6,1.3,0.6
hh_with_children,all_quintiles,2010,19.1,7.3,9.1,2.0,0.6
hh_with_children,all_quintiles,2011,18.6,8.0,8.1,1.9,0.6
hh_with_children,all_quintiles,2012,19.2,8.7,7.7,2.1,0.6
hh_with_children,all_quintiles,2013,21.5,9.3,9.2,2.3,0.7
hh_with_children,all_quintiles,2014,21.9,9.7,9.0,2.5,0.7
hh_with_children,all_quintiles,2015,22.1,10.1,8.9,2.4,0.7
hh_with_children,all_quintiles,2016,21.8,9.8,9.2,2.2,0.7
hh_with_children,all_quintiles,2017,21.8,10.4,9.1,1.6,0.7
hh_with_children,lowest_quintile,1979,12.0,-0.8,9.1,1.6,2.1
hh_with_children,lowest_quintile,1980,11.6,-0.5,8.9,1.3,1.8
hh_with_children,lowest_quintile,1981,12.7,0.1,9.8,1.1,1.7
hh_with_children,lowest_quintile,1982,12.5,0.2,9.7,0.7,1.9
hh_with_children,lowest_quintile,1983,13.6,0.1,9.9,0.9,2.8
hh_with_children,lowest_quintile,1984,15.6,0.7,10.7,1.0,3.2
hh_with_children,lowest_quintile,1985,14.8,0.3,10.7,0.9,2.9
hh_with_children,lowest_quintile,1986,14.3,0.2,10.7,0.9,2.6
hh_with_children,lowest_quintile,1987,12.3,-1.6,10.4,1.1,2.5
hh_with_children,lowest_quintile,1988,11.5,-2.7,10.8,1.1,2.3
hh_with_children,lowest_quintile,1989,10.6,-3.6,10.9,1.1,2.2
hh_with_children,lowest_quintile,1990,12.2,-2.6,11.4,1.0,2.3
hh_with_children,lowest_quintile,1991,11.2,-4.0,11.5,1.0,2.7
hh_with_children,lowest_quintile,1992,10.4,-4.7,11.3,1.0,2.8
hh_with_children,lowest_quintile,1993,10.2,-5.3,11.3,1.1,3.2
hh_with_children,lowest_quintile,1994,7.7,-8.1,11.3,1.2,3.3
hh_with_children,lowest_quintile,1995,6.4,-9.3,11.6,1.2,3.0
hh_with_children,lowest_quintile,1996,5.5,-10.1,11.5,1.3,2.8
hh_with_children,lowest_quintile,1997,5.7,-9.9,11.6,1.2,2.8
hh_with_children,lowest_quintile,1998,5.6,-9.9,11.8,1.1,2.6
hh_with_children,lowest_quintile,1999,6.1,-9.4,11.6,1.0,2.7
hh_with_children,lowest_quintile,2000,5.0,-10.1,11.7,1.0,2.3
hh_with_children,lowest_quintile,2001,4.5,-10.6,11.9,0.7,2.4
hh_with_children,lowest_quintile,2002,3.8,-11.1,11.7,0.6,2.5
hh_with_children,lowest_quintile,2003,3.8,-11.1,11.5,0.8,2.5
hh_with_children,lowest_quintile,2004,3.2,-11.4,11.5,1.0,2.2
hh_with_children,lowest_quintile,2005,3.1,-12.2,11.6,1.3,2.4
hh_with_children,lowest_quintile,2006,3.5,-11.8,11.7,1.4,2.2
hh_with_children,lowest_quintile,2007,2.5,-12.2,11.9,1.2,1.6
hh_with_children,lowest_quintile,2008,-3.0,-17.4,11.9,0.7,1.7
hh_with_children,lowest_quintile,2009,-4.9,-18.8,11.5,0.6,1.8
hh_with_children,lowest_quintile,2010,-4.9,-19.1,11.4,0.8,2.0
hh_with_children,lowest_quintile,2011,-4.3,-17.3,10.1,0.8,2.1
hh_with_children,lowest_quintile,2012,-4.2,-17.2,10.0,0.8,2.1
hh_with_children,lowest_quintile,2013,-2.8,-17.5,11.7,0.9,2.1
hh_with_children,lowest_quintile,2014,-2.7,-17.7,11.8,1.0,2.2
hh_with_children,lowest_quintile,2015,-2.9,-17.9,12.0,0.9,2.1
hh_with_children,lowest_quintile,2016,-2.5,-17.3,12.0,0.9,1.9
hh_with_children,lowest_quintile,2017,-2.9,-17.4,12.0,0.7,1.9
hh_with_children,second_quintile,1979,17.4,5.1,9.5,1.6,1.2
hh_with_children,second_quintile,1980,17.4,5.5,9.5,1.3,1.1
hh_with_children,second_quintile,1981,18.3,6.1,10.2,1.0,1.0
hh_with_children,second_quintile,1982,17.2,5.3,10.2,0.6,1.0
hh_with_children,second_quintile,1983,17.2,4.9,10.3,0.8,1.3
hh_with_children,second_quintile,1984,18.2,5.1,10.8,0.9,1.4
hh_with_children,second_quintile,1985,18.1,4.9,11.0,0.9,1.3
hh_with_children,second_quintile,1986,18.3,5.1,11.1,0.8,1.3
hh_with_children,second_quintile,1987,17.5,3.9,11.1,1.1,1.3
hh_with_children,second_quintile,1988,17.8,3.8,11.6,1.1,1.3
hh_with_children,second_quintile,1989,17.1,3.3,11.5,1.1,1.2
hh_with_children,second_quintile,1990,18.2,4.1,11.9,1.0,1.2
hh_with_children,second_quintile,1991,17.6,3.6,11.7,0.9,1.4
hh_with_children,second_quintile,1992,17.0,3.1,11.5,1.0,1.5
hh_with_children,second_quintile,1993,17.1,2.9,11.5,1.1,1.5
hh_with_children,second_quintile,1994,16.5,2.2,11.4,1.2,1.6
hh_with_children,second_quintile,1995,16.6,2.3,11.6,1.3,1.5
hh_with_children,second_quintile,1996,16.3,1.9,11.5,1.3,1.5
hh_with_children,second_quintile,1997,16.5,2.3,11.5,1.2,1.4
hh_with_children,second_quintile,1998,15.5,1.3,11.7,1.1,1.4
hh_with_children,second_quintile,1999,15.6,1.3,11.6,1.1,1.5
hh_with_children,second_quintile,2000,15.3,1.2,11.7,1.1,1.4
hh_with_children,second_quintile,2001,13.4,-0.4,11.7,0.7,1.3
hh_with_children,second_quintile,2002,12.5,-1.0,11.5,0.7,1.3
hh_with_children,second_quintile,2003,11.2,-2.4,11.4,0.9,1.3
hh_with_children,second_quintile,2004,11.3,-2.1,11.1,1.1,1.3
hh_with_children,second_quintile,2005,11.3,-2.5,11.3,1.4,1.2
hh_with_children,second_quintile,2006,11.5,-2.3,11.2,1.4,1.1
hh_with_children,second_quintile,2007,12.0,-1.6,11.4,1.3,0.9
hh_with_children,second_quintile,2008,8.3,-4.7,11.3,0.8,1.0
hh_with_children,second_quintile,2009,7.4,-5.2,11.0,0.6,1.0
hh_with_children,second_quintile,2010,7.9,-4.9,10.9,0.8,1.0
hh_with_children,second_quintile,2011,8.0,-3.5,9.6,0.8,1.1
hh_with_children,second_quintile,2012,7.9,-3.7,9.6,0.9,1.1
hh_with_children,second_quintile,2013,9.8,-3.4,11.1,1.0,1.1
hh_with_children,second_quintile,2014,9.8,-3.7,11.2,1.1,1.2
hh_with_children,second_quintile,2015,10.3,-3.2,11.2,1.0,1.2
hh_with_children,second_quintile,2016,10.4,-2.9,11.2,0.9,1.1
hh_with_children,second_quintile,2017,10.6,-2.6,11.3,0.7,1.2
hh_with_children,middle_quintile,1979,20.3,8.2,9.5,1.6,1.0
hh_with_children,middle_quintile,1980,20.5,8.8,9.5,1.3,0.9
hh_with_children,middle_quintile,1981,21.4,9.2,10.3,1.0,0.8
hh_with_children,middle_quintile,1982,20.3,8.4,10.4,0.7,0.9
hh_with_children,middle_quintile,1983,19.8,7.6,10.4,0.8,1.0
hh_with_children,middle_quintile,1984,20.3,7.5,10.8,1.0,1.1
hh_with_children,middle_quintile,1985,20.5,7.4,11.2,0.9,1.0
hh_with_children,middle_quintile,1986,20.7,7.4,11.4,0.9,1.0
hh_with_children,middle_quintile,1987,20.1,6.5,11.4,1.2,1.0
hh_with_children,middle_quintile,1988,20.5,6.6,11.8,1.2,1.0
hh_with_children,middle_quintile,1989,20.4,6.6,11.8,1.1,0.9
hh_with_children,middle_quintile,1990,20.5,6.6,11.9,1.0,0.9
hh_with_children,middle_quintile,1991,20.5,6.5,11.9,1.0,1.1
hh_with_children,middle_quintile,1992,20.2,6.2,11.8,1.0,1.1
hh_with_children,middle_quintile,1993,20.1,6.1,11.8,1.1,1.1
hh_with_children,middle_quintile,1994,20.4,6.1,11.8,1.2,1.2
hh_with_children,middle_quintile,1995,20.2,6.0,11.8,1.3,1.2
hh_with_children,middle_quintile,1996,20.1,6.0,11.7,1.4,1.1
hh_with_children,middle_quintile,1997,20.5,6.2,11.9,1.4,1.0
hh_with_children,middle_quintile,1998,19.4,5.2,11.9,1.2,1.1
hh_with_children,middle_quintile,1999,19.4,5.1,11.9,1.2,1.1
hh_with_children,middle_quintile,2000,19.2,5.1,11.9,1.2,1.1
hh_with_children,middle_quintile,2001,17.5,3.8,12.0,0.8,1.0
hh_with_children,middle_quintile,2002,17.0,3.5,11.7,0.7,1.0
hh_with_children,middle_quintile,2003,15.7,2.3,11.5,0.9,1.0
hh_with_children,middle_quintile,2004,16.0,2.5,11.4,1.1,1.0
hh_with_children,middle_quintile,2005,16.1,2.4,11.4,1.5,0.9
hh_with_children,middle_quintile,2006,16.1,2.4,11.3,1.6,0.8
hh_with_children,middle_quintile,2007,16.1,2.7,11.3,1.4,0.7
hh_with_children,middle_quintile,2008,13.6,0.6,11.4,0.8,0.7
hh_with_children,middle_quintile,2009,13.3,0.7,11.2,0.6,0.8
hh_with_children,middle_quintile,2010,13.7,1.0,11.1,0.9,0.8
hh_with_children,middle_quintile,2011,13.6,2.2,9.7,0.9,0.8
hh_with_children,middle_quintile,2012,13.8,2.2,9.7,1.0,0.9
hh_with_children,middle_quintile,2013,15.6,2.4,11.2,1.1,0.8
hh_with_children,middle_quintile,2014,15.8,2.4,11.3,1.2,1.0
hh_with_children,middle_quintile,2015,15.9,2.7,11.2,1.1,1.0
hh_with_children,middle_quintile,2016,16.0,2.8,11.3,1.0,0.9
hh_with_children,middle_quintile,2017,16.0,3.0,11.3,0.8,0.9
hh_with_children,fourth_quintile,1979,22.1,10.5,8.9,1.8,0.9
hh_with_children,fourth_quintile,1980,22.5,11.3,9.0,1.5,0.7
hh_with_children,fourth_quintile,1981,23.5,11.8,9.9,1.2,0.7
hh_with_children,fourth_quintile,1982,22.1,10.7,10.0,0.7,0.7
hh_with_children,fourth_quintile,1983,21.6,9.7,10.1,0.9,0.8
hh_with_children,fourth_quintile,1984,22.0,9.5,10.5,1.0,0.9
hh_with_children,fourth_quintile,1985,22.0,9.4,10.8,0.9,0.9
hh_with_children,fourth_quintile,1986,22.2,9.4,11.0,1.0,0.8
hh_with_children,fourth_quintile,1987,21.6,8.5,11.0,1.3,0.8
hh_with_children,fourth_quintile,1988,22.0,8.6,11.4,1.2,0.8
hh_with_children,fourth_quintile,1989,22.0,8.7,11.4,1.2,0.8
hh_with_children,fourth_quintile,1990,22.2,8.7,11.6,1.1,0.8
hh_with_children,fourth_quintile,1991,22.2,8.4,11.8,1.0,0.9
hh_with_children,fourth_quintile,1992,21.9,8.2,11.7,1.1,0.9
hh_with_children,fourth_quintile,1993,22.1,8.2,11.7,1.2,0.9
hh_with_children,fourth_quintile,1994,22.2,8.2,11.7,1.3,1.0
hh_with_children,fourth_quintile,1995,22.2,8.2,11.7,1.4,1.0
hh_with_children,fourth_quintile,1996,22.3,8.3,11.7,1.4,0.9
hh_with_children,fourth_quintile,1997,22.4,8.4,11.7,1.4,0.8
hh_with_children,fourth_quintile,1998,21.8,7.9,11.8,1.3,0.8
hh_with_children,fourth_quintile,1999,21.8,7.9,11.7,1.3,0.9
hh_with_children,fourth_quintile,2000,21.9,8.0,11.8,1.3,0.9
hh_with_children,fourth_quintile,2001,20.5,6.9,11.9,0.9,0.8
hh_with_children,fourth_quintile,2002,19.9,6.6,11.7,0.8,0.8
hh_with_children,fourth_quintile,2003,18.7,5.3,11.6,1.0,0.8
hh_with_children,fourth_quintile,2004,18.8,5.3,11.4,1.2,0.8
hh_with_children,fourth_quintile,2005,19.1,5.4,11.3,1.6,0.8
hh_with_children,fourth_quintile,2006,19.1,5.5,11.2,1.7,0.7
hh_with_children,fourth_quintile,2007,19.0,5.7,11.2,1.5,0.6
hh_with_children,fourth_quintile,2008,17.3,4.4,11.4,0.9,0.6
hh_with_children,fourth_quintile,2009,16.9,4.3,11.3,0.7,0.6
hh_with_children,fourth_quintile,2010,17.4,4.7,11.2,1.0,0.6
hh_with_children,fourth_quintile,2011,17.0,5.7,9.8,0.9,0.6
hh_with_children,fourth_quintile,2012,17.4,5.9,9.8,1.1,0.6
hh_with_children,fourth_quintile,2013,19.2,6.1,11.3,1.2,0.6
hh_with_children,fourth_quintile,2014,19.6,6.3,11.3,1.3,0.7
hh_with_children,fourth_quintile,2015,19.8,6.5,11.3,1.2,0.7
hh_with_children,fourth_quintile,2016,19.9,6.7,11.4,1.1,0.7
hh_with_children,fourth_quintile,2017,19.9,6.9,11.4,0.9,0.7
hh_with_children,highest_quintile,1979,25.9,15.8,5.4,4.0,0.7
hh_with_children,highest_quintile,1980,26.0,16.5,5.6,3.2,0.6
hh_with_children,highest_quintile,1981,25.9,16.7,6.2,2.6,0.5
hh_with_children,highest_quintile,1982,23.7,15.1,6.5,1.5,0.5
hh_with_children,highest_quintile,1983,23.6,14.4,6.5,2.0,0.6
hh_with_children,highest_quintile,1984,23.5,14.0,6.7,2.2,0.7
hh_with_children,highest_quintile,1985,23.3,13.7,6.9,2.0,0.7
hh_with_children,highest_quintile,1986,23.4,14.4,6.2,2.2,0.6
hh_with_children,highest_quintile,1987,25.5,15.5,6.8,2.6,0.6
hh_with_children,highest_quintile,1988,25.1,15.3,6.8,2.4,0.6
hh_with_children,highest_quintile,1989,24.9,15.2,6.8,2.4,0.5
hh_with_children,highest_quintile,1990,24.8,14.7,7.3,2.2,0.6
hh_with_children,highest_quintile,1991,25.5,14.8,7.9,2.1,0.6
hh_with_children,highest_quintile,1992,25.7,15.0,7.7,2.3,0.6
hh_with_children,highest_quintile,1993,27.0,15.9,7.8,2.7,0.6
hh_with_children,highest_quintile,1994,27.5,15.9,8.1,2.8,0.7
hh_with_children,highest_quintile,1995,28.1,16.7,7.7,3.1,0.6
hh_with_children,highest_quintile,1996,28.3,17.2,7.4,3.1,0.5
hh_with_children,highest_quintile,1997,28.4,17.5,7.2,3.1,0.5
hh_with_children,highest_quintile,1998,28.1,17.8,7.0,2.9,0.5
hh_with_children,highest_quintile,1999,28.7,18.5,6.8,2.9,0.5
hh_with_children,highest_quintile,2000,28.8,18.9,6.6,2.8,0.5
hh_with_children,highest_quintile,2001,27.6,17.7,7.3,2.1,0.5
hh_with_children,highest_quintile,2002,26.8,16.8,7.6,2.0,0.5
hh_with_children,highest_quintile,2003,25.6,15.0,7.3,2.8,0.5
hh_with_children,highest_quintile,2004,25.8,15.2,6.9,3.3,0.4
hh_with_children,highest_quintile,2005,26.3,15.4,6.4,4.1,0.4
hh_with_children,highest_quintile,2006,26.4,15.6,6.0,4.5,0.3
hh_with_children,highest_quintile,2007,25.9,16.0,5.8,3.8,0.3
hh_with_children,highest_quintile,2008,25.0,15.5,6.6,2.5,0.3
hh_with_children,highest_quintile,2009,24.7,14.9,7.5,2.0,0.3
hh_with_children,highest_quintile,2010,25.5,15.2,6.8,3.1,0.3
hh_with_children,highest_quintile,2011,24.9,15.6,6.1,2.8,0.3
hh_with_children,highest_quintile,2012,25.3,16.2,5.7,3.1,0.3
hh_with_children,highest_quintile,2013,28.1,17.5,6.9,3.4,0.3
hh_with_children,highest_quintile,2014,28.6,18.0,6.6,3.6,0.4
hh_with_children,highest_quintile,2015,28.6,18.4,6.5,3.4,0.4
hh_with_children,highest_quintile,2016,28.3,18.0,6.8,3.1,0.4
hh_with_children,highest_quintile,2017,28.0,18.6,6.7,2.3,0.4
hh_with_children,percentiles_81_90,1979,23.3,12.7,7.7,2.2,0.8
hh_with_children,percentiles_81_90,1980,23.9,13.6,7.9,1.8,0.7
hh_with_children,percentiles_81_90,1981,24.8,14.1,8.7,1.4,0.6
hh_with_children,percentiles_81_90,1982,23.1,12.6,9.0,0.9,0.6
hh_with_children,percentiles_81_90,1983,22.7,11.6,9.3,1.1,0.7
hh_with_children,percentiles_81_90,1984,22.6,11.0,9.5,1.2,0.8
hh_with_children,percentiles_81_90,1985,22.9,11.2,9.9,1.1,0.8
hh_with_children,percentiles_81_90,1986,23.1,11.2,10.0,1.1,0.7
hh_with_children,percentiles_81_90,1987,23.1,10.9,10.0,1.4,0.7
hh_with_children,percentiles_81_90,1988,23.4,10.9,10.3,1.4,0.7
hh_with_children,percentiles_81_90,1989,23.4,11.0,10.3,1.4,0.7
hh_with_children,percentiles_81_90,1990,23.5,10.9,10.6,1.3,0.7
hh_with_children,percentiles_81_90,1991,23.7,10.8,11.0,1.2,0.8
hh_with_children,percentiles_81_90,1992,23.5,10.5,11.0,1.2,0.8
hh_with_children,percentiles_81_90,1993,23.4,10.5,10.7,1.4,0.8
hh_with_children,percentiles_81_90,1994,23.8,10.5,10.9,1.5,0.8
hh_with_children,percentiles_81_90,1995,24.2,10.7,11.0,1.6,0.9
hh_with_children,percentiles_81_90,1996,24.0,10.8,10.8,1.6,0.7
hh_with_children,percentiles_81_90,1997,24.2,11.1,10.8,1.7,0.7
hh_with_children,percentiles_81_90,1998,24.1,11.0,10.9,1.5,0.7
hh_with_children,percentiles_81_90,1999,24.3,11.2,10.9,1.5,0.8
hh_with_children,percentiles_81_90,2000,24.4,11.4,10.8,1.4,0.8
hh_with_children,percentiles_81_90,2001,23.4,10.5,11.2,1.0,0.7
hh_with_children,percentiles_81_90,2002,22.5,9.9,11.1,0.9,0.7
hh_with_children,percentiles_81_90,2003,21.2,8.4,10.9,1.2,0.7
hh_with_children,percentiles_81_90,2004,21.4,8.6,10.7,1.5,0.7
hh_with_children,percentiles_81_90,2005,21.7,8.7,10.6,1.8,0.6
hh_with_children,percentiles_81_90,2006,21.8,8.8,10.4,2.0,0.5
hh_with_children,percentiles_81_90,2007,21.8,9.1,10.5,1.7,0.5
hh_with_children,percentiles_81_90,2008,20.4,8.2,10.8,1.0,0.5
hh_with_children,percentiles_81_90,2009,20.2,8.0,10.9,0.8,0.5
hh_with_children,percentiles_81_90,2010,20.6,8.3,10.8,1.1,0.5
hh_with_children,percentiles_81_90,2011,20.0,9.2,9.3,1.1,0.5
hh_with_children,percentiles_81_90,2012,20.6,9.5,9.4,1.2,0.5
hh_with_children,percentiles_81_90,2013,22.5,9.7,10.7,1.4,0.5
hh_with_children,percentiles_81_90,2014,22.7,10.0,10.7,1.4,0.6
hh_with_children,percentiles_81_90,2015,23.0,10.3,10.6,1.4,0.6
hh_with_children,percentiles_81_90,2016,22.9,10.4,10.6,1.3,0.6
hh_with_children,percentiles_81_90,2017,23.1,10.7,10.7,1.0,0.6
hh_with_children,percentiles_91_95,1979,24.4,14.5,6.3,2.9,0.7
hh_with_children,percentiles_91_95,1980,24.9,15.5,6.4,2.4,0.6
hh_with_children,percentiles_91_95,1981,25.5,15.9,7.3,1.8,0.6
hh_with_children,percentiles_91_95,1982,23.6,14.3,7.7,1.0,0.6
hh_with_children,percentiles_91_95,1983,22.8,13.0,7.8,1.3,0.7
hh_with_children,percentiles_91_95,1984,22.8,12.4,8.2,1.4,0.7
hh_with_children,percentiles_91_95,1985,22.9,12.6,8.3,1.3,0.7
hh_with_children,percentiles_91_95,1986,23.0,12.7,8.3,1.3,0.7
hh_with_children,percentiles_91_95,1987,24.2,13.2,8.6,1.8,0.7
hh_with_children,percentiles_91_95,1988,24.1,13.0,8.8,1.6,0.7
hh_with_children,percentiles_91_95,1989,23.8,12.9,8.6,1.6,0.6
hh_with_children,percentiles_91_95,1990,23.8,12.5,9.1,1.5,0.6
hh_with_children,percentiles_91_95,1991,24.4,12.6,9.6,1.4,0.7
hh_with_children,percentiles_91_95,1992,24.3,12.6,9.5,1.5,0.7
hh_with_children,percentiles_91_95,1993,25.0,12.7,9.7,1.8,0.8
hh_with_children,percentiles_91_95,1994,25.0,12.7,9.6,1.8,0.8
hh_with_children,percentiles_91_95,1995,25.3,12.9,9.7,1.9,0.7
hh_with_children,percentiles_91_95,1996,25.3,13.2,9.5,1.9,0.7
hh_with_children,percentiles_91_95,1997,25.5,13.4,9.4,2.0,0.7
hh_with_children,percentiles_91_95,1998,25.6,13.8,9.3,1.8,0.6
hh_with_children,percentiles_91_95,1999,25.9,14.2,9.2,1.8,0.7
hh_with_children,percentiles_91_95,2000,26.1,14.4,9.3,1.7,0.7
hh_with_children,percentiles_91_95,2001,25.3,13.6,9.8,1.2,0.6
hh_with_children,percentiles_91_95,2002,24.4,12.9,9.9,1.1,0.6
hh_with_children,percentiles_91_95,2003,23.1,11.4,9.7,1.5,0.6
hh_with_children,percentiles_91_95,2004,23.3,11.4,9.6,1.8,0.6
hh_with_children,percentiles_91_95,2005,23.6,11.7,9.2,2.2,0.5
hh_with_children,percentiles_91_95,2006,23.7,11.8,9.0,2.4,0.5
hh_with_children,percentiles_91_95,2007,23.5,12.1,8.9,2.0,0.4
hh_with_children,percentiles_91_95,2008,23.0,11.9,9.4,1.2,0.4
hh_with_children,percentiles_91_95,2009,22.5,11.3,9.9,1.0,0.4
hh_with_children,percentiles_91_95,2010,23.0,11.7,9.7,1.2,0.4
hh_with_children,percentiles_91_95,2011,22.3,12.3,8.3,1.3,0.4
hh_with_children,percentiles_91_95,2012,22.7,12.6,8.3,1.4,0.5
hh_with_children,percentiles_91_95,2013,24.4,12.7,9.6,1.6,0.4
hh_with_children,percentiles_91_95,2014,24.9,13.2,9.5,1.8,0.5
hh_with_children,percentiles_91_95,2015,25.0,13.4,9.3,1.7,0.5
hh_with_children,percentiles_91_95,2016,25.0,13.5,9.4,1.5,0.5
hh_with_children,percentiles_91_95,2017,25.2,14.0,9.5,1.2,0.5
hh_with_children,percentiles_96_99,1979,26.4,17.7,3.7,4.4,0.6
hh_with_children,percentiles_96_99,1980,26.8,18.6,4.1,3.5,0.6
hh_with_children,percentiles_96_99,1981,26.2,18.6,4.5,2.7,0.5
hh_with_children,percentiles_96_99,1982,24.1,17.1,5.0,1.5,0.5
hh_with_children,percentiles_96_99,1983,23.3,15.4,5.3,2.0,0.6
hh_with_children,percentiles_96_99,1984,23.2,15.0,5.5,2.0,0.6
hh_with_children,percentiles_96_99,1985,22.8,14.6,5.6,1.9,0.6
hh_with_children,percentiles_96_99,1986,23.1,15.5,5.2,1.8,0.6
hh_with_children,percentiles_96_99,1987,25.5,16.8,5.6,2.6,0.6
hh_with_children,percentiles_96_99,1988,25.2,16.7,5.7,2.3,0.5
hh_with_children,percentiles_96_99,1989,25.1,16.6,5.8,2.2,0.5
hh_with_children,percentiles_96_99,1990,25.1,16.5,5.9,2.1,0.6
hh_with_children,percentiles_96_99,1991,25.9,16.2,7.0,2.0,0.6
hh_with_children,percentiles_96_99,1992,26.0,16.4,6.9,2.1,0.6
hh_with_children,percentiles_96_99,1993,27.2,16.8,7.3,2.4,0.6
hh_with_children,percentiles_96_99,1994,27.6,17.0,7.5,2.5,0.6
hh_with_children,percentiles_96_99,1995,27.7,17.6,6.9,2.7,0.6
hh_with_children,percentiles_96_99,1996,28.2,18.3,6.7,2.7,0.5
hh_with_children,percentiles_96_99,1997,28.5,18.8,6.6,2.7,0.5
hh_with_children,percentiles_96_99,1998,28.5,19.2,6.5,2.4,0.5
hh_with_children,percentiles_96_99,1999,29.2,19.8,6.5,2.4,0.6
hh_with_children,percentiles_96_99,2000,29.2,20.0,6.5,2.3,0.5
hh_with_children,percentiles_96_99,2001,27.8,18.9,6.8,1.6,0.5
hh_with_children,percentiles_96_99,2002,27.1,18.1,7.1,1.5,0.5
hh_with_children,percentiles_96_99,2003,26.2,16.6,7.0,2.1,0.4
hh_with_children,percentiles_96_99,2004,26.6,17.0,6.7,2.4,0.4
hh_with_children,percentiles_96_99,2005,27.2,17.5,6.2,3.1,0.4
hh_with_children,percentiles_96_99,2006,27.1,17.4,6.2,3.2,0.3
hh_with_children,percentiles_96_99,2007,26.8,17.8,6.1,2.6,0.3
hh_with_children,percentiles_96_99,2008,26.2,17.7,6.6,1.6,0.3
hh_with_children,percentiles_96_99,2009,25.8,16.9,7.3,1.3,0.3
hh_with_children,percentiles_96_99,2010,26.3,17.2,7.1,1.7,0.3
hh_with_children,percentiles_96_99,2011,25.9,17.8,6.1,1.7,0.3
hh_with_children,percentiles_96_99,2012,26.4,18.3,5.9,1.8,0.3
hh_with_children,percentiles_96_99,2013,28.0,18.5,6.9,2.2,0.3
hh_with_children,percentiles_96_99,2014,28.5,19.0,6.8,2.4,0.4
hh_with_children,percentiles_96_99,2015,28.5,19.3,6.7,2.1,0.4
hh_with_children,percentiles_96_99,2016,28.6,19.5,6.8,2.0,0.3
hh_with_children,percentiles_96_99,2017,28.6,19.9,6.8,1.6,0.3
hh_with_children,top_1_percent,1979,33.0,22.2,1.1,9.3,0.4
hh_with_children,top_1_percent,1980,30.8,21.8,1.3,7.3,0.4
hh_with_children,top_1_percent,1981,28.7,21.0,1.4,6.0,0.3
hh_with_children,top_1_percent,1982,24.9,19.3,1.7,3.6,0.3
hh_with_children,top_1_percent,1983,26.3,19.8,1.6,4.5,0.4
hh_with_children,top_1_percent,1984,26.0,19.2,1.6,4.7,0.5
hh_with_children,top_1_percent,1985,24.9,18.4,1.6,4.4,0.5
hh_with_children,top_1_percent,1986,24.2,18.6,1.0,4.3,0.3
hh_with_children,top_1_percent,1987,30.0,23.0,1.7,4.9,0.4
hh_with_children,top_1_percent,1988,28.1,21.8,1.4,4.6,0.3
hh_with_children,top_1_percent,1989,27.6,21.1,1.5,4.6,0.3
hh_with_children,top_1_percent,1990,27.5,20.9,1.9,4.4,0.3
hh_with_children,top_1_percent,1991,29.1,22.0,2.3,4.3,0.4
hh_with_children,top_1_percent,1992,29.8,22.7,1.9,4.8,0.4
hh_with_children,top_1_percent,1993,34.1,25.7,2.2,5.8,0.4
hh_with_children,top_1_percent,1994,35.2,25.7,3.1,6.0,0.4
hh_with_children,top_1_percent,1995,35.7,26.3,2.6,6.4,0.3
hh_with_children,top_1_percent,1996,35.5,26.7,2.5,6.0,0.2
hh_with_children,top_1_percent,1997,34.6,26.1,2.4,5.9,0.2
hh_with_children,top_1_percent,1998,33.3,25.5,2.3,5.3,0.2
hh_with_children,top_1_percent,1999,33.6,26.2,2.1,5.0,0.2
hh_with_children,top_1_percent,2000,33.1,26.2,2.1,4.7,0.2
hh_with_children,top_1_percent,2001,32.9,26.0,2.4,4.3,0.2
hh_with_children,top_1_percent,2002,33.0,26.0,2.6,4.1,0.2
hh_with_children,top_1_percent,2003,31.1,22.6,2.4,5.9,0.2
