household_type,income_group,year,means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
hh_with_children,all_quintiles,1989,3.5,1.2,0.6,0.3,1.4
hh_with_children,all_quintiles,1990,4.0,1.5,0.7,0.3,1.6
hh_with_children,all_quintiles,1991,4.6,1.7,0.8,0.3,1.7
hh_with_children,all_quintiles,1992,4.9,2.0,0.9,0.4,1.6
hh_with_children,all_quintiles,1993,5.2,2.1,0.9,0.5,1.7
hh_with_children,all_quintiles,1994,5.1,2.0,0.9,0.5,1.7
hh_with_children,all_quintiles,1995,4.9,2.0,0.8,0.5,1.5
hh_with_children,all_quintiles,1996,4.5,1.9,0.7,0.5,1.4
hh_with_children,all_quintiles,1997,4.0,1.8,0.6,0.5,1.1
hh_with_children,all_quintiles,1998,3.8,2.0,0.5,0.4,1.0
hh_with_children,all_quintiles,1999,3.6,2.0,0.4,0.4,0.8
hh_with_children,all_quintiles,2000,3.5,2.1,0.3,0.3,0.7
hh_with_children,all_quintiles,2001,4.0,2.5,0.4,0.4,0.7
hh_with_children,all_quintiles,2002,4.5,2.9,0.5,0.4,0.8
hh_with_children,all_quintiles,2003,4.8,3.1,0.5,0.4,0.8
hh_with_children,all_quintiles,2004,4.8,3.1,0.5,0.4,0.7
hh_with_children,all_quintiles,2005,4.6,3.0,0.5,0.4,0.7
hh_with_children,all_quintiles,2006,4.4,2.8,0.5,0.3,0.7
hh_with_children,all_quintiles,2007,4.4,2.9,0.5,0.3,0.7
hh_with_children,all_quintiles,2008,5.0,3.3,0.6,0.4,0.7
hh_with_children,all_quintiles,2009,6.1,3.8,1.0,0.4,0.8
hh_with_children,all_quintiles,2010,6.2,3.8,1.1,0.4,0.9
hh_with_children,all_quintiles,2011,6.2,3.8,1.1,0.4,0.9
hh_with_children,all_quintiles,2012,5.9,3.7,1.1,0.4,0.8
hh_with_children,all_quintiles,2013,6.2,3.9,1.1,0.4,0.8
hh_with_children,all_quintiles,2014,7.0,5.0,0.9,0.4,0.8
hh_with_children,all_quintiles,2015,7.3,5.4,0.9,0.4,0.7
hh_with_children,all_quintiles,2016,7.7,5.7,0.8,0.4,0.8
hh_with_children,all_quintiles,2017,7.3,5.5,0.8,0.3,0.7
hh_with_children,lowest_quintile,1979,45.5,12.0,9.6,3.1,20.9
hh_with_children,lowest_quintile,1980,48.8,12.5,10.8,3.5,22.0
hh_with_children,lowest_quintile,1981,49.0,12.2,11.5,3.0,22.3
hh_with_children,lowest_quintile,1982,53.0,13.2,11.6,3.7,24.4
hh_with_children,lowest_quintile,1983,56.0,14.1,12.3,3.2,26.3
hh_with_children,lowest_quintile,1984,49.3,12.4,10.1,3.2,23.6
hh_with_children,lowest_quintile,1985,52.5,13.6,10.2,3.5,25.3
hh_with_children,lowest_quintile,1986,53.7,14.9,10.1,3.4,25.4
hh_with_children,lowest_quintile,1987,60.7,18.3,11.0,4.2,27.2
hh_with_children,lowest_quintile,1988,56.9,17.2,10.4,3.9,25.3
hh_with_children,lowest_quintile,1989,56.3,18.1,10.1,3.9,24.3
hh_with_children,lowest_quintile,1990,61.1,21.1,11.0,4.1,24.9
hh_with_children,lowest_quintile,1991,64.6,23.1,12.4,4.1,25.0
hh_with_children,lowest_quintile,1992,68.1,25.9,12.7,5.6,23.9
hh_with_children,lowest_quintile,1993,71.7,27.7,12.5,6.0,25.6
hh_with_children,lowest_quintile,1994,72.1,26.8,12.9,6.6,25.8
hh_with_children,lowest_quintile,1995,64.3,24.6,11.0,6.2,22.5
hh_with_children,lowest_quintile,1996,59.6,23.5,10.0,6.3,19.7
hh_with_children,lowest_quintile,1997,50.3,21.3,7.8,5.4,15.8
hh_with_children,lowest_quintile,1998,46.5,21.7,6.5,4.7,13.6
hh_with_children,lowest_quintile,1999,45.0,22.5,5.8,4.4,12.3
hh_with_children,lowest_quintile,2000,43.0,23.5,5.0,4.2,10.4
hh_with_children,lowest_quintile,2001,47.3,26.7,5.7,4.5,10.3
hh_with_children,lowest_quintile,2002,50.1,29.2,6.1,4.3,10.5
hh_with_children,lowest_quintile,2003,55.0,32.2,7.0,4.5,11.2
hh_with_children,lowest_quintile,2004,55.8,33.2,7.6,4.2,10.7
hh_with_children,lowest_quintile,2005,55.4,32.4,8.0,4.5,10.6
hh_with_children,lowest_quintile,2006,51.7,30.3,7.7,4.0,9.7
hh_with_children,lowest_quintile,2007,49.3,29.1,7.2,4.1,8.9
hh_with_children,lowest_quintile,2008,53.1,31.5,8.3,4.0,9.3
hh_with_children,lowest_quintile,2009,62.4,35.2,12.4,4.6,10.1
hh_with_children,lowest_quintile,2010,66.4,36.9,13.7,4.7,11.1
hh_with_children,lowest_quintile,2011,62.8,34.1,13.8,4.3,10.6
hh_with_children,lowest_quintile,2012,65.1,36.2,14.4,4.6,9.9
hh_with_children,lowest_quintile,2013,65.9,37.9,13.4,4.9,9.6
hh_with_children,lowest_quintile,2014,76.1,49.7,12.1,4.5,9.7
hh_with_children,lowest_quintile,2015,76.7,51.8,11.3,4.5,9.1
hh_with_children,lowest_quintile,2016,77.1,53.0,10.5,4.4,9.2
hh_with_children,lowest_quintile,2017,75.6,52.9,10.1,3.8,8.7
hh_with_children,second_quintile,1979,3.0,0.8,0.6,0.2,1.4
hh_with_children,second_quintile,1980,3.5,1.0,0.8,0.2,1.5
hh_with_children,second_quintile,1981,3.8,1.0,1.0,0.2,1.6
hh_with_children,second_quintile,1982,3.2,0.9,0.7,0.2,1.3
hh_with_children,second_quintile,1983,2.7,0.7,0.6,0.2,1.2
hh_with_children,second_quintile,1984,3.1,0.9,0.6,0.2,1.3
hh_with_children,second_quintile,1985,2.9,0.9,0.6,0.3,1.2
hh_with_children,second_quintile,1986,2.9,0.9,0.5,0.3,1.2
hh_with_children,second_quintile,1987,2.6,1.0,0.3,0.3,1.1
hh_with_children,second_quintile,1988,2.7,1.0,0.3,0.3,1.0
hh_with_children,second_quintile,1989,2.9,1.2,0.4,0.3,1.1
hh_with_children,second_quintile,1990,3.6,1.5,0.5,0.4,1.2
hh_with_children,second_quintile,1991,4.5,2.0,0.8,0.5,1.3
hh_with_children,second_quintile,1992,5.8,2.6,1.0,0.7,1.5
hh_with_children,second_quintile,1993,6.2,2.9,1.1,0.7,1.5
hh_with_children,second_quintile,1994,6.3,3.0,1.0,0.8,1.6
hh_with_children,second_quintile,1995,6.6,3.2,1.0,0.8,1.5
hh_with_children,second_quintile,1996,6.3,3.1,1.0,0.7,1.5
hh_with_children,second_quintile,1997,6.1,3.1,0.8,0.7,1.4
hh_with_children,second_quintile,1998,6.6,3.9,0.6,0.8,1.3
hh_with_children,second_quintile,1999,6.1,3.9,0.5,0.6,1.0
hh_with_children,second_quintile,2000,6.7,4.5,0.5,0.6,1.0
hh_with_children,second_quintile,2001,7.5,5.3,0.5,0.6,1.1
hh_with_children,second_quintile,2002,9.1,6.5,0.7,0.7,1.1
hh_with_children,second_quintile,2003,10.0,7.3,0.8,0.7,1.2
hh_with_children,second_quintile,2004,10.6,7.7,1.0,0.7,1.2
hh_with_children,second_quintile,2005,10.2,7.4,1.0,0.6,1.1
hh_with_children,second_quintile,2006,10.0,7.3,0.9,0.7,1.2
hh_with_children,second_quintile,2007,9.7,7.1,0.9,0.6,1.1
hh_with_children,second_quintile,2008,11.3,8.1,1.2,0.7,1.3
hh_with_children,second_quintile,2009,13.4,9.3,1.9,0.8,1.4
hh_with_children,second_quintile,2010,14.4,9.9,2.3,0.8,1.5
hh_with_children,second_quintile,2011,15.2,10.1,2.6,0.8,1.7
hh_with_children,second_quintile,2012,15.3,10.2,2.5,0.9,1.6
hh_with_children,second_quintile,2013,15.7,10.9,2.5,0.8,1.5
hh_with_children,second_quintile,2014,18.2,13.6,2.1,0.9,1.6
hh_with_children,second_quintile,2015,19.6,15.2,2.0,0.8,1.5
hh_with_children,second_quintile,2016,19.3,15.4,1.7,0.7,1.6
hh_with_children,second_quintile,2017,19.2,15.4,1.5,0.8,1.5
hh_with_children,middle_quintile,1979,0.9,0.3,0.1,0.1,0.5
hh_with_children,middle_quintile,1980,0.9,0.2,0.1,0.1,0.5
hh_with_children,middle_quintile,1981,0.9,0.2,0.2,0.1,0.4
hh_with_children,middle_quintile,1982,0.7,0.2,0.1,0.1,0.3
hh_with_children,middle_quintile,1983,0.7,0.2,0.1,0.1,0.3
hh_with_children,middle_quintile,1984,0.8,0.2,0.1,0.1,0.4
hh_with_children,middle_quintile,1985,0.7,0.2,0.1,0.1,0.3
hh_with_children,middle_quintile,1986,0.7,0.2,0.1,0.1,0.3
hh_with_children,middle_quintile,1987,0.6,0.2,0.1,0.1,0.3
hh_with_children,middle_quintile,1988,0.7,0.3,0.1,0.1,0.3
hh_with_children,middle_quintile,1989,0.7,0.3,0.1,0.1,0.3
hh_with_children,middle_quintile,1990,0.9,0.4,0.1,0.1,0.3
hh_with_children,middle_quintile,1991,1.2,0.5,0.2,0.1,0.3
hh_with_children,middle_quintile,1992,1.4,0.7,0.2,0.2,0.4
hh_with_children,middle_quintile,1993,1.7,0.8,0.2,0.3,0.4
hh_with_children,middle_quintile,1994,1.6,0.8,0.2,0.2,0.4
hh_with_children,middle_quintile,1995,1.7,0.9,0.2,0.2,0.4
hh_with_children,middle_quintile,1996,1.6,0.8,0.2,0.2,0.4
hh_with_children,middle_quintile,1997,1.3,0.7,0.1,0.2,0.2
hh_with_children,middle_quintile,1998,1.4,0.9,0.1,0.2,0.2
hh_with_children,middle_quintile,1999,1.7,1.1,0.1,0.2,0.2
hh_with_children,middle_quintile,2000,1.9,1.3,0.1,0.2,0.3
hh_with_children,middle_quintile,2001,2.0,1.5,0.1,0.2,0.2
hh_with_children,middle_quintile,2002,2.5,1.9,0.1,0.2,0.3
hh_with_children,middle_quintile,2003,2.8,2.2,0.1,0.2,0.3
hh_with_children,middle_quintile,2004,2.9,2.3,0.1,0.2,0.2
hh_with_children,middle_quintile,2005,2.8,2.2,0.2,0.2,0.2
hh_with_children,middle_quintile,2006,2.6,2.1,0.1,0.2,0.3
hh_with_children,middle_quintile,2007,2.9,2.2,0.1,0.2,0.3
hh_with_children,middle_quintile,2008,3.3,2.6,0.2,0.2,0.3
hh_with_children,middle_quintile,2009,4.1,3.1,0.3,0.3,0.4
hh_with_children,middle_quintile,2010,4.2,3.1,0.4,0.2,0.4
hh_with_children,middle_quintile,2011,4.3,3.1,0.5,0.3,0.4
hh_with_children,middle_quintile,2012,4.2,3.1,0.5,0.3,0.4
hh_with_children,middle_quintile,2013,4.7,3.5,0.5,0.3,0.4
hh_with_children,middle_quintile,2014,5.5,4.4,0.4,0.3,0.4
hh_with_children,middle_quintile,2015,6.1,5.0,0.4,0.2,0.5
hh_with_children,middle_quintile,2016,6.4,5.3,0.4,0.3,0.5
hh_with_children,middle_quintile,2017,6.3,5.3,0.3,0.2,0.4
hh_with_children,fourth_quintile,1979,0.4,0.1,0.0,0.0,0.2
hh_with_children,fourth_quintile,1980,0.4,0.1,0.0,0.0,0.2
hh_with_children,fourth_quintile,1981,0.3,0.1,0.0,0.0,0.2
hh_with_children,fourth_quintile,1982,0.3,0.1,0.0,0.0,0.1
hh_with_children,fourth_quintile,1983,0.2,0.1,0.0,0.0,0.1
hh_with_children,fourth_quintile,1984,0.3,0.1,0.0,0.0,0.1
hh_with_children,fourth_quintile,1985,0.3,0.1,0.0,0.0,0.1
hh_with_children,fourth_quintile,1986,0.3,0.1,0.0,0.0,0.2
hh_with_children,fourth_quintile,1987,0.3,0.1,0.0,0.0,0.1
hh_with_children,fourth_quintile,1988,0.3,0.1,0.0,0.0,0.1
hh_with_children,fourth_quintile,1989,0.3,0.1,0.0,0.0,0.1
hh_with_children,fourth_quintile,1990,0.3,0.2,0.0,0.1,0.1
hh_with_children,fourth_quintile,1991,0.5,0.2,0.0,0.1,0.1
hh_with_children,fourth_quintile,1992,0.6,0.3,0.1,0.1,0.2
hh_with_children,fourth_quintile,1993,0.5,0.2,0.0,0.1,0.1
hh_with_children,fourth_quintile,1994,0.6,0.3,0.1,0.1,0.1
hh_with_children,fourth_quintile,1995,0.6,0.3,0.1,0.1,0.2
hh_with_children,fourth_quintile,1996,0.5,0.3,0.0,0.1,0.1
hh_with_children,fourth_quintile,1997,0.6,0.4,0.0,0.1,0.1
hh_with_children,fourth_quintile,1998,0.5,0.3,0.0,0.1,0.1
hh_with_children,fourth_quintile,1999,0.6,0.4,0.0,0.1,0.1
hh_with_children,fourth_quintile,2000,0.6,0.5,0.0,0.1,0.1
hh_with_children,fourth_quintile,2001,0.7,0.5,0.0,0.1,0.1
hh_with_children,fourth_quintile,2002,0.8,0.6,0.0,0.1,0.1
hh_with_children,fourth_quintile,2003,0.9,0.7,0.0,0.1,0.1
hh_with_children,fourth_quintile,2004,1.0,0.8,0.0,0.1,0.1
hh_with_children,fourth_quintile,2005,0.9,0.7,0.0,0.1,0.1
hh_with_children,fourth_quintile,2006,1.0,0.8,0.0,0.1,0.1
hh_with_children,fourth_quintile,2007,0.9,0.7,0.0,0.1,0.1
hh_with_children,fourth_quintile,2008,1.1,0.8,0.0,0.1,0.1
hh_with_children,fourth_quintile,2009,1.4,1.1,0.1,0.1,0.1
hh_with_children,fourth_quintile,2010,1.4,1.1,0.1,0.1,0.1
hh_with_children,fourth_quintile,2011,1.3,1.0,0.1,0.1,0.1
hh_with_children,fourth_quintile,2012,1.3,1.0,0.1,0.1,0.1
hh_with_children,fourth_quintile,2013,1.4,1.0,0.1,0.1,0.1
hh_with_children,fourth_quintile,2014,1.8,1.5,0.1,0.1,0.1
hh_with_children,fourth_quintile,2015,2.0,1.6,0.1,0.1,0.2
hh_with_children,fourth_quintile,2016,2.1,1.7,0.1,0.1,0.2
hh_with_children,fourth_quintile,2017,2.1,1.7,0.1,0.1,0.2
hh_with_children,highest_quintile,1979,0.2,0.0,0.0,0.0,0.1
hh_with_children,highest_quintile,1980,0.2,0.0,0.0,0.0,0.1
hh_with_children,highest_quintile,1981,0.1,0.0,0.0,0.0,0.1
hh_with_children,highest_quintile,1982,0.1,0.0,0.0,0.0,0.1
hh_with_children,highest_quintile,1983,0.1,0.0,0.0,0.0,0.1
hh_with_children,highest_quintile,1984,0.1,0.0,0.0,0.0,0.1
hh_with_children,highest_quintile,1985,0.1,0.0,0.0,0.0,0.1
hh_with_children,highest_quintile,1986,0.1,0.0,0.0,0.0,0.1
hh_with_children,highest_quintile,1987,0.1,0.0,0.0,0.0,0.1
hh_with_children,highest_quintile,1988,0.1,0.0,0.0,0.0,0.0
hh_with_children,highest_quintile,1989,0.1,0.1,0.0,0.0,0.0
hh_with_children,highest_quintile,1990,0.1,0.1,0.0,0.0,0.0
hh_with_children,highest_quintile,1991,0.2,0.1,0.0,0.0,0.1
hh_with_children,highest_quintile,1992,0.2,0.1,0.0,0.0,0.1
hh_with_children,highest_quintile,1993,0.2,0.1,0.0,0.0,0.1
hh_with_children,highest_quintile,1994,0.2,0.1,0.0,0.0,0.1
hh_with_children,highest_quintile,1995,0.2,0.1,0.0,0.0,0.1
hh_with_children,highest_quintile,1996,0.2,0.1,0.0,0.0,0.0
hh_with_children,highest_quintile,1997,0.1,0.1,0.0,0.0,0.0
hh_with_children,highest_quintile,1998,0.1,0.1,0.0,0.0,0.0
hh_with_children,highest_quintile,1999,0.1,0.1,0.0,0.0,0.0
hh_with_children,highest_quintile,2000,0.2,0.1,0.0,0.0,0.0
hh_with_children,highest_quintile,2001,0.2,0.1,0.0,0.0,0.0
hh_with_children,highest_quintile,2002,0.2,0.2,0.0,0.0,0.0
hh_with_children,highest_quintile,2003,0.2,0.2,0.0,0.0,0.0
hh_with_children,highest_quintile,2004,0.2,0.2,0.0,0.0,0.0
hh_with_children,highest_quintile,2005,0.2,0.2,0.0,0.0,0.0
hh_with_children,highest_quintile,2006,0.2,0.1,0.0,0.0,0.0
hh_with_children,highest_quintile,2007,0.2,0.1,0.0,0.0,0.0
hh_with_children,highest_quintile,2008,0.3,0.2,0.0,0.0,0.0
hh_with_children,highest_quintile,2009,0.3,0.3,0.0,0.0,0.0
hh_with_children,highest_quintile,2010,0.3,0.2,0.0,0.0,0.0
hh_with_children,highest_quintile,2011,0.3,0.2,0.0,0.0,0.0
hh_with_children,highest_quintile,2012,0.2,0.2,0.0,0.0,0.0
hh_with_children,highest_quintile,2013,0.2,0.2,0.0,0.0,0.0
hh_with_children,highest_quintile,2014,0.3,0.3,0.0,0.0,0.0
hh_with_children,highest_quintile,2015,0.4,0.3,0.0,0.0,0.0
hh_with_children,highest_quintile,2016,0.4,0.3,0.0,0.0,0.0
hh_with_children,highest_quintile,2017,0.4,0.3,0.0,0.0,0.0
hh_with_children,percentiles_81_90,1979,0.2,0.1,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1980,0.2,0.0,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1981,0.2,0.1,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1982,0.2,0.0,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1983,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1984,0.2,0.1,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1985,0.2,0.0,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1986,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1987,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1988,0.2,0.1,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1989,0.2,0.1,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1990,0.2,0.1,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1991,0.3,0.1,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1992,0.4,0.2,0.0,0.1,0.1
hh_with_children,percentiles_81_90,1993,0.3,0.2,0.0,0.1,0.1
hh_with_children,percentiles_81_90,1994,0.3,0.2,0.0,0.0,0.1
hh_with_children,percentiles_81_90,1995,0.3,0.2,0.0,0.1,0.1
hh_with_children,percentiles_81_90,1996,0.3,0.2,0.0,0.1,0.1
hh_with_children,percentiles_81_90,1997,0.2,0.1,0.0,0.1,0.0
hh_with_children,percentiles_81_90,1998,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_81_90,1999,0.3,0.2,0.0,0.1,0.1
hh_with_children,percentiles_81_90,2000,0.4,0.3,0.0,0.0,0.1
hh_with_children,percentiles_81_90,2001,0.3,0.2,0.0,0.0,0.0
hh_with_children,percentiles_81_90,2002,0.4,0.3,0.0,0.0,0.0
hh_with_children,percentiles_81_90,2003,0.4,0.3,0.0,0.0,0.0
hh_with_children,percentiles_81_90,2004,0.5,0.3,0.0,0.1,0.0
hh_with_children,percentiles_81_90,2005,0.4,0.3,0.0,0.0,0.1
hh_with_children,percentiles_81_90,2006,0.5,0.3,0.0,0.1,0.1
hh_with_children,percentiles_81_90,2007,0.4,0.3,0.0,0.0,0.1
hh_with_children,percentiles_81_90,2008,0.5,0.4,0.0,0.1,0.1
hh_with_children,percentiles_81_90,2009,0.6,0.5,0.0,0.0,0.1
hh_with_children,percentiles_81_90,2010,0.6,0.5,0.0,0.1,0.1
hh_with_children,percentiles_81_90,2011,0.6,0.4,0.0,0.0,0.1
hh_with_children,percentiles_81_90,2012,0.5,0.4,0.0,0.0,0.1
hh_with_children,percentiles_81_90,2013,0.5,0.4,0.0,0.0,0.0
hh_with_children,percentiles_81_90,2014,0.7,0.6,0.0,0.0,0.1
hh_with_children,percentiles_81_90,2015,0.8,0.6,0.0,0.0,0.1
hh_with_children,percentiles_81_90,2016,0.9,0.7,0.0,0.0,0.1
hh_with_children,percentiles_81_90,2017,0.9,0.7,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1979,0.2,0.1,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1980,0.2,0.0,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1981,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1982,0.2,0.1,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1983,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1984,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1985,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1986,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1987,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1988,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1989,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_91_95,1990,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_91_95,1991,0.2,0.1,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1992,0.2,0.1,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1993,0.2,0.1,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1994,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_91_95,1995,0.3,0.2,0.0,0.0,0.1
hh_with_children,percentiles_91_95,1996,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_91_95,1997,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_91_95,1998,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_91_95,1999,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2000,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2001,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2002,0.3,0.2,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2003,0.3,0.2,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2004,0.3,0.2,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2005,0.3,0.2,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2006,0.3,0.2,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2007,0.3,0.2,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2008,0.4,0.3,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2009,0.4,0.3,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2010,0.3,0.3,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2011,0.3,0.2,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2012,0.3,0.2,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2013,0.3,0.2,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2014,0.4,0.3,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2015,0.6,0.4,0.0,0.0,0.1
hh_with_children,percentiles_91_95,2016,0.5,0.4,0.0,0.0,0.0
hh_with_children,percentiles_91_95,2017,0.5,0.4,0.0,0.0,0.0
hh_with_children,percentiles_96_99,1979,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_96_99,1980,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_96_99,1981,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_96_99,1982,0.1,0.0,0.0,0.0,0.0
hh_with_children,percentiles_96_99,1983,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_96_99,1984,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_96_99,1985,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_96_99,1986,0.1,0.0,0.0,0.0,0.1
hh_with_children,percentiles_96_99,1987,0.1,0.0,0.0,0.0,0.0
hh_with_children,percentiles_96_99,1988,0.1,0.0,0.0,0.0,0.0
hh_with_children,percentiles_96_99,1989,0.1,0.0,0.0,0.0,0.0
hh_with_children,percentiles_96_99,1990,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,1991,0.2,0.1,0.0,0.0,0.1
hh_with_children,percentiles_96_99,1992,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,1993,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,1994,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,1995,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,1996,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,1997,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,1998,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,1999,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2000,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2001,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2002,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2003,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2004,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2005,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2006,0.1,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2007,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2008,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2009,0.2,0.2,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2010,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2011,0.2,0.2,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2012,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2013,0.2,0.1,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2014,0.2,0.2,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2015,0.3,0.2,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2016,0.3,0.2,0.0,0.0,0.0
hh_with_children,percentiles_96_99,2017,0.3,0.2,0.0,0.0,0.0
hh_with_children,top_1_percent,1979,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1980,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1981,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1982,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1983,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1984,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1985,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1986,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1987,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1988,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1989,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1990,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1991,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1992,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1993,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1994,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1995,0.1,0.1,0.0,0.0,0.0
hh_with_children,top_1_percent,1996,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1997,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1998,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,1999,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2000,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2001,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2002,0.1,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2003,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2004,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2005,0.0,0.0,0.0,0.0,0.0
hh_with_children,top_1_percent,2006,0.0,0.0,0.0,0.0,0.0
