household_type,income_group,year,num_households,num_people,num_children,num_adults,num_elderly
hh_with_children,all_quintiles,1989,34.8,138.4,65.7,71.3,1.4
hh_with_children,all_quintiles,1990,35.0,140.2,67.1,71.7,1.5
hh_with_children,all_quintiles,1991,35.4,140.9,67.2,72.2,1.4
hh_with_children,all_quintiles,1992,36.1,142.8,68.4,72.8,1.5
hh_with_children,all_quintiles,1993,37.2,147.8,71.1,75.0,1.7
hh_with_children,all_quintiles,1994,37.5,148.9,71.5,75.9,1.6
hh_with_children,all_quintiles,1995,37.4,148.7,71.3,75.7,1.6
hh_with_children,all_quintiles,1996,38.0,150.3,72.0,76.7,1.7
hh_with_children,all_quintiles,1997,38.2,150.9,72.4,76.7,1.7
hh_with_children,all_quintiles,1998,38.0,150.2,72.0,76.5,1.7
hh_with_children,all_quintiles,1999,38.0,151.6,72.0,77.8,1.8
hh_with_children,all_quintiles,2000,38.9,155.0,73.4,79.7,1.9
hh_with_children,all_quintiles,2001,39.2,155.1,73.5,79.6,2.0
hh_with_children,all_quintiles,2002,39.6,156.6,74.2,80.5,2.0
hh_with_children,all_quintiles,2003,39.7,157.3,74.7,80.7,2.0
hh_with_children,all_quintiles,2004,40.4,160.2,76.1,81.8,2.3
hh_with_children,all_quintiles,2005,40.2,158.8,75.1,81.6,2.1
hh_with_children,all_quintiles,2006,40.4,159.9,75.5,82.2,2.2
hh_with_children,all_quintiles,2007,39.5,157.1,74.4,80.3,2.3
hh_with_children,all_quintiles,2008,39.6,157.7,74.2,81.1,2.4
hh_with_children,all_quintiles,2009,39.5,158.6,73.9,82.3,2.5
hh_with_children,all_quintiles,2010,39.4,158.2,73.5,82.1,2.6
hh_with_children,all_quintiles,2011,39.1,156.4,72.9,80.7,2.7
hh_with_children,all_quintiles,2012,39.2,157.0,73.5,80.7,2.8
hh_with_children,all_quintiles,2013,39.0,156.1,72.4,80.8,2.9
hh_with_children,all_quintiles,2014,39.4,158.6,73.7,81.8,3.1
hh_with_children,all_quintiles,2015,39.0,156.2,72.7,80.4,3.2
hh_with_children,all_quintiles,2016,38.5,154.5,71.7,79.6,3.2
hh_with_children,all_quintiles,2017,38.5,155.5,72.4,79.7,3.4
hh_with_children,lowest_quintile,1979,6.8,27.9,15.8,11.8,0.4
hh_with_children,lowest_quintile,1980,7.1,28.5,15.7,12.4,0.4
hh_with_children,lowest_quintile,1981,7.2,28.8,15.8,12.6,0.4
hh_with_children,lowest_quintile,1982,7.4,29.7,16.2,13.1,0.4
hh_with_children,lowest_quintile,1983,7.7,30.7,16.8,13.6,0.3
hh_with_children,lowest_quintile,1984,7.6,29.7,16.1,13.3,0.3
hh_with_children,lowest_quintile,1985,7.9,30.5,16.7,13.5,0.3
hh_with_children,lowest_quintile,1986,8.2,31.4,17.0,14.0,0.4
hh_with_children,lowest_quintile,1987,8.5,33.2,18.4,14.4,0.4
hh_with_children,lowest_quintile,1988,8.5,33.4,18.4,14.6,0.4
hh_with_children,lowest_quintile,1989,8.4,33.7,18.7,14.7,0.3
hh_with_children,lowest_quintile,1990,8.5,33.9,18.9,14.7,0.3
hh_with_children,lowest_quintile,1991,8.7,34.5,19.1,15.2,0.3
hh_with_children,lowest_quintile,1992,8.8,35.6,19.7,15.6,0.3
hh_with_children,lowest_quintile,1993,9.1,36.7,20.4,15.9,0.4
hh_with_children,lowest_quintile,1994,9.1,37.0,20.6,16.1,0.4
hh_with_children,lowest_quintile,1995,9.1,36.2,19.9,16.0,0.3
hh_with_children,lowest_quintile,1996,9.3,37.1,20.1,16.6,0.3
hh_with_children,lowest_quintile,1997,9.2,36.6,19.8,16.5,0.4
hh_with_children,lowest_quintile,1998,9.2,36.3,19.7,16.3,0.3
hh_with_children,lowest_quintile,1999,8.9,35.6,19.2,16.0,0.3
hh_with_children,lowest_quintile,2000,9.4,37.3,19.9,17.1,0.4
hh_with_children,lowest_quintile,2001,9.4,37.0,19.7,16.9,0.4
hh_with_children,lowest_quintile,2002,9.4,37.4,20.1,17.0,0.4
hh_with_children,lowest_quintile,2003,9.5,37.5,19.9,17.2,0.4
hh_with_children,lowest_quintile,2004,9.5,37.7,20.0,17.3,0.4
hh_with_children,lowest_quintile,2005,9.7,37.6,19.9,17.4,0.4
hh_with_children,lowest_quintile,2006,10.1,39.5,20.7,18.4,0.3
hh_with_children,lowest_quintile,2007,9.8,38.1,20.2,17.6,0.4
hh_with_children,lowest_quintile,2008,9.7,37.8,20.0,17.4,0.4
hh_with_children,lowest_quintile,2009,9.8,39.1,20.5,18.3,0.3
hh_with_children,lowest_quintile,2010,9.9,39.4,20.7,18.4,0.4
hh_with_children,lowest_quintile,2011,9.8,38.7,20.4,17.8,0.4
hh_with_children,lowest_quintile,2012,9.9,39.3,20.5,18.3,0.5
hh_with_children,lowest_quintile,2013,9.8,38.7,20.1,18.1,0.4
hh_with_children,lowest_quintile,2014,9.8,39.2,20.9,17.9,0.5
hh_with_children,lowest_quintile,2015,9.9,39.0,20.8,17.7,0.5
hh_with_children,lowest_quintile,2016,9.7,38.1,20.1,17.4,0.6
hh_with_children,lowest_quintile,2017,9.7,38.6,20.8,17.3,0.5
hh_with_children,second_quintile,1979,7.0,28.8,14.5,14.0,0.3
hh_with_children,second_quintile,1980,7.0,29.0,14.4,14.4,0.3
hh_with_children,second_quintile,1981,7.0,28.8,14.3,14.2,0.3
hh_with_children,second_quintile,1982,7.0,28.8,14.1,14.3,0.3
hh_with_children,second_quintile,1983,7.0,28.7,14.1,14.3,0.2
hh_with_children,second_quintile,1984,7.0,28.5,14.0,14.2,0.3
hh_with_children,second_quintile,1985,7.2,29.5,14.5,14.7,0.3
hh_with_children,second_quintile,1986,7.3,29.6,14.5,14.8,0.3
hh_with_children,second_quintile,1987,7.0,28.6,14.0,14.4,0.3
hh_with_children,second_quintile,1988,7.1,28.6,13.9,14.3,0.3
hh_with_children,second_quintile,1989,7.1,28.6,13.9,14.3,0.4
hh_with_children,second_quintile,1990,7.4,29.7,14.4,15.0,0.3
hh_with_children,second_quintile,1991,7.4,29.8,14.5,15.0,0.4
hh_with_children,second_quintile,1992,7.6,30.1,14.5,15.1,0.4
hh_with_children,second_quintile,1993,7.8,30.7,14.8,15.4,0.4
hh_with_children,second_quintile,1994,7.8,30.9,15.0,15.6,0.4
hh_with_children,second_quintile,1995,7.9,31.3,15.2,15.7,0.4
hh_with_children,second_quintile,1996,8.2,32.1,15.6,16.2,0.4
hh_with_children,second_quintile,1997,8.3,32.4,16.1,15.9,0.4
hh_with_children,second_quintile,1998,8.2,32.3,16.0,15.9,0.4
hh_with_children,second_quintile,1999,8.2,32.8,16.0,16.3,0.5
hh_with_children,second_quintile,2000,8.2,32.8,16.0,16.3,0.5
hh_with_children,second_quintile,2001,8.5,33.5,16.4,16.6,0.5
hh_with_children,second_quintile,2002,8.4,33.1,16.1,16.5,0.5
hh_with_children,second_quintile,2003,8.5,33.5,16.4,16.6,0.5
hh_with_children,second_quintile,2004,8.6,33.9,16.6,16.7,0.6
hh_with_children,second_quintile,2005,8.4,33.8,16.5,16.7,0.5
hh_with_children,second_quintile,2006,8.5,33.9,16.6,16.9,0.5
hh_with_children,second_quintile,2007,8.6,34.2,16.7,17.0,0.5
hh_with_children,second_quintile,2008,8.4,33.6,16.1,16.9,0.6
hh_with_children,second_quintile,2009,8.3,33.6,16.0,17.0,0.6
hh_with_children,second_quintile,2010,8.3,33.4,15.7,17.1,0.6
hh_with_children,second_quintile,2011,8.2,32.8,15.5,16.6,0.6
hh_with_children,second_quintile,2012,8.3,33.7,16.1,16.9,0.7
hh_with_children,second_quintile,2013,8.2,33.0,15.7,16.7,0.6
hh_with_children,second_quintile,2014,8.4,33.7,15.8,17.1,0.7
hh_with_children,second_quintile,2015,8.2,33.1,15.6,16.8,0.7
hh_with_children,second_quintile,2016,8.2,32.9,15.4,16.7,0.8
hh_with_children,second_quintile,2017,8.1,33.0,15.4,16.8,0.8
hh_with_children,middle_quintile,1979,7.4,30.5,14.4,15.9,0.2
hh_with_children,middle_quintile,1980,7.4,30.5,14.4,15.9,0.2
hh_with_children,middle_quintile,1981,7.3,29.9,14.0,15.7,0.2
hh_with_children,middle_quintile,1982,7.2,29.6,13.8,15.5,0.3
hh_with_children,middle_quintile,1983,7.0,28.7,13.4,15.0,0.3
hh_with_children,middle_quintile,1984,7.2,29.1,13.6,15.2,0.3
hh_with_children,middle_quintile,1985,7.2,29.0,13.5,15.3,0.3
hh_with_children,middle_quintile,1986,7.2,29.0,13.4,15.3,0.3
hh_with_children,middle_quintile,1987,7.1,28.5,13.4,15.0,0.2
hh_with_children,middle_quintile,1988,7.3,28.9,13.5,15.2,0.2
hh_with_children,middle_quintile,1989,7.3,29.1,13.4,15.4,0.3
hh_with_children,middle_quintile,1990,7.3,29.6,13.8,15.5,0.3
hh_with_children,middle_quintile,1991,7.3,28.8,13.4,15.2,0.2
hh_with_children,middle_quintile,1992,7.4,29.2,13.6,15.3,0.3
hh_with_children,middle_quintile,1993,7.6,30.3,14.1,15.9,0.3
hh_with_children,middle_quintile,1994,7.7,30.4,14.1,15.9,0.3
hh_with_children,middle_quintile,1995,7.6,30.3,14.2,15.7,0.4
hh_with_children,middle_quintile,1996,7.7,30.7,14.3,16.0,0.4
hh_with_children,middle_quintile,1997,7.8,30.9,14.3,16.2,0.3
hh_with_children,middle_quintile,1998,7.7,30.6,14.2,16.0,0.4
hh_with_children,middle_quintile,1999,7.8,31.4,14.5,16.5,0.4
hh_with_children,middle_quintile,2000,7.8,31.3,14.4,16.5,0.4
hh_with_children,middle_quintile,2001,7.8,31.3,14.4,16.5,0.4
hh_with_children,middle_quintile,2002,7.9,31.5,14.5,16.5,0.4
hh_with_children,middle_quintile,2003,7.9,31.5,14.5,16.6,0.4
hh_with_children,middle_quintile,2004,8.1,32.4,15.1,16.9,0.5
hh_with_children,middle_quintile,2005,8.1,32.1,14.7,16.9,0.5
hh_with_children,middle_quintile,2006,8.0,31.6,14.4,16.6,0.5
hh_with_children,middle_quintile,2007,7.7,30.9,14.1,16.3,0.6
hh_with_children,middle_quintile,2008,7.7,31.1,14.1,16.4,0.6
hh_with_children,middle_quintile,2009,7.5,30.6,13.7,16.3,0.6
hh_with_children,middle_quintile,2010,7.4,30.4,13.6,16.2,0.6
hh_with_children,middle_quintile,2011,7.5,30.2,13.4,16.2,0.6
hh_with_children,middle_quintile,2012,7.4,29.9,13.5,15.8,0.6
hh_with_children,middle_quintile,2013,7.4,30.1,13.4,16.0,0.7
hh_with_children,middle_quintile,2014,7.7,31.5,13.8,16.9,0.8
hh_with_children,middle_quintile,2015,7.4,30.0,13.3,16.0,0.7
hh_with_children,middle_quintile,2016,7.3,30.2,13.3,16.2,0.7
hh_with_children,middle_quintile,2017,7.4,30.2,13.3,16.1,0.8
hh_with_children,fourth_quintile,1979,6.8,27.7,12.0,15.6,0.2
hh_with_children,fourth_quintile,1980,6.7,27.2,11.8,15.2,0.2
hh_with_children,fourth_quintile,1981,6.6,27.2,11.7,15.2,0.2
hh_with_children,fourth_quintile,1982,6.6,26.6,11.3,15.1,0.2
hh_with_children,fourth_quintile,1983,6.5,25.8,11.0,14.6,0.2
hh_with_children,fourth_quintile,1984,6.5,25.9,11.3,14.4,0.2
hh_with_children,fourth_quintile,1985,6.6,26.3,11.2,14.8,0.3
hh_with_children,fourth_quintile,1986,6.7,26.4,11.2,14.9,0.3
hh_with_children,fourth_quintile,1987,6.7,26.4,11.3,14.8,0.3
hh_with_children,fourth_quintile,1988,6.7,26.1,11.2,14.7,0.3
hh_with_children,fourth_quintile,1989,6.7,26.5,11.4,14.9,0.2
hh_with_children,fourth_quintile,1990,6.7,26.3,11.4,14.7,0.3
hh_with_children,fourth_quintile,1991,6.7,26.5,11.5,14.8,0.3
hh_with_children,fourth_quintile,1992,6.8,26.6,11.7,14.7,0.3
hh_with_children,fourth_quintile,1993,7.0,27.6,12.3,15.1,0.2
hh_with_children,fourth_quintile,1994,7.0,27.8,12.2,15.4,0.3
hh_with_children,fourth_quintile,1995,7.0,27.7,12.2,15.1,0.3
hh_with_children,fourth_quintile,1996,7.0,27.9,12.3,15.2,0.3
hh_with_children,fourth_quintile,1997,7.0,28.0,12.4,15.3,0.3
hh_with_children,fourth_quintile,1998,7.0,27.8,12.1,15.3,0.3
hh_with_children,fourth_quintile,1999,7.1,28.2,12.2,15.7,0.4
hh_with_children,fourth_quintile,2000,7.2,28.5,12.4,15.7,0.3
hh_with_children,fourth_quintile,2001,7.1,28.3,12.3,15.6,0.4
hh_with_children,fourth_quintile,2002,7.3,28.7,12.4,15.8,0.4
hh_with_children,fourth_quintile,2003,7.3,29.2,12.8,16.0,0.4
hh_with_children,fourth_quintile,2004,7.5,29.5,13.0,16.1,0.4
hh_with_children,fourth_quintile,2005,7.4,29.4,12.9,16.2,0.4
hh_with_children,fourth_quintile,2006,7.3,28.9,12.6,15.8,0.4
hh_with_children,fourth_quintile,2007,7.1,28.6,12.5,15.6,0.5
hh_with_children,fourth_quintile,2008,7.2,28.7,12.5,15.8,0.5
hh_with_children,fourth_quintile,2009,7.2,28.7,12.3,15.9,0.5
hh_with_children,fourth_quintile,2010,7.0,28.3,12.2,15.5,0.6
hh_with_children,fourth_quintile,2011,7.0,28.1,12.1,15.4,0.5
hh_with_children,fourth_quintile,2012,7.0,28.2,12.2,15.4,0.5
hh_with_children,fourth_quintile,2013,7.0,28.0,12.0,15.4,0.6
hh_with_children,fourth_quintile,2014,7.0,28.1,11.9,15.5,0.6
hh_with_children,fourth_quintile,2015,6.9,27.9,11.8,15.4,0.7
hh_with_children,fourth_quintile,2016,6.8,27.4,11.7,15.1,0.6
hh_with_children,fourth_quintile,2017,6.8,27.6,11.7,15.3,0.6
hh_with_children,highest_quintile,1979,4.8,19.8,7.8,11.8,0.2
hh_with_children,highest_quintile,1980,4.7,19.5,7.7,11.6,0.2
hh_with_children,highest_quintile,1981,4.6,18.7,7.4,11.1,0.2
hh_with_children,highest_quintile,1982,4.5,18.2,7.2,10.8,0.2
hh_with_children,highest_quintile,1983,4.7,18.4,7.3,10.9,0.2
hh_with_children,highest_quintile,1984,4.8,19.1,7.7,11.2,0.2
hh_with_children,highest_quintile,1985,4.9,19.1,7.7,11.2,0.2
hh_with_children,highest_quintile,1986,4.9,19.3,7.7,11.4,0.2
hh_with_children,highest_quintile,1987,4.9,19.5,7.7,11.5,0.2
hh_with_children,highest_quintile,1988,5.0,19.4,7.8,11.5,0.2
hh_with_children,highest_quintile,1989,5.1,19.8,8.0,11.6,0.2
hh_with_children,highest_quintile,1990,5.0,19.9,8.2,11.4,0.2
hh_with_children,highest_quintile,1991,5.2,20.4,8.4,11.8,0.2
hh_with_children,highest_quintile,1992,5.3,20.7,8.6,11.9,0.2
hh_with_children,highest_quintile,1993,5.6,21.8,9.1,12.4,0.3
hh_with_children,highest_quintile,1994,5.7,22.2,9.3,12.6,0.3
hh_with_children,highest_quintile,1995,5.8,22.6,9.6,12.8,0.3
hh_with_children,highest_quintile,1996,5.6,21.9,9.3,12.3,0.3
hh_with_children,highest_quintile,1997,5.7,22.3,9.5,12.5,0.3
hh_with_children,highest_quintile,1998,5.8,22.6,9.7,12.7,0.2
hh_with_children,highest_quintile,1999,5.9,23.2,9.9,13.0,0.2
hh_with_children,highest_quintile,2000,6.2,24.5,10.4,13.8,0.3
hh_with_children,highest_quintile,2001,6.2,24.4,10.5,13.7,0.3
hh_with_children,highest_quintile,2002,6.4,25.2,10.6,14.2,0.3
hh_with_children,highest_quintile,2003,6.3,24.9,10.7,13.9,0.3
hh_with_children,highest_quintile,2004,6.6,26.0,11.0,14.6,0.3
hh_with_children,highest_quintile,2005,6.5,25.2,10.9,14.1,0.3
hh_with_children,highest_quintile,2006,6.4,25.4,10.9,14.2,0.3
hh_with_children,highest_quintile,2007,6.2,24.6,10.6,13.6,0.4
hh_with_children,highest_quintile,2008,6.5,25.8,11.2,14.2,0.4
hh_with_children,highest_quintile,2009,6.5,25.7,11.0,14.3,0.4
hh_with_children,highest_quintile,2010,6.6,25.9,11.0,14.6,0.4
hh_with_children,highest_quintile,2011,6.5,25.9,11.1,14.3,0.5
hh_with_children,highest_quintile,2012,6.4,25.3,10.9,14.0,0.4
hh_with_children,highest_quintile,2013,6.5,25.6,10.9,14.3,0.5
hh_with_children,highest_quintile,2014,6.4,25.6,10.9,14.2,0.5
hh_with_children,highest_quintile,2015,6.5,25.7,11.0,14.2,0.6
hh_with_children,highest_quintile,2016,6.4,25.5,10.9,14.1,0.5
hh_with_children,highest_quintile,2017,6.4,25.4,10.8,14.0,0.6
hh_with_children,percentiles_81_90,1979,2.7,10.9,4.3,6.5,0.1
hh_with_children,percentiles_81_90,1980,2.6,10.9,4.3,6.5,0.1
hh_with_children,percentiles_81_90,1981,2.6,10.6,4.2,6.3,0.1
hh_with_children,percentiles_81_90,1982,2.6,10.3,4.1,6.1,0.1
hh_with_children,percentiles_81_90,1983,2.6,10.3,4.0,6.1,0.1
hh_with_children,percentiles_81_90,1984,2.7,10.5,4.2,6.2,0.1
hh_with_children,percentiles_81_90,1985,2.7,10.5,4.2,6.2,0.1
hh_with_children,percentiles_81_90,1986,2.7,10.7,4.2,6.3,0.1
hh_with_children,percentiles_81_90,1987,2.7,10.5,4.2,6.2,0.1
hh_with_children,percentiles_81_90,1988,2.7,10.6,4.2,6.3,0.1
hh_with_children,percentiles_81_90,1989,2.7,10.6,4.2,6.3,0.1
hh_with_children,percentiles_81_90,1990,2.7,10.7,4.4,6.2,0.1
hh_with_children,percentiles_81_90,1991,2.8,11.1,4.5,6.4,0.1
hh_with_children,percentiles_81_90,1992,2.9,11.3,4.7,6.5,0.1
hh_with_children,percentiles_81_90,1993,3.0,11.8,4.9,6.8,0.2
hh_with_children,percentiles_81_90,1994,3.1,11.9,4.9,6.8,0.1
hh_with_children,percentiles_81_90,1995,3.1,12.1,5.0,6.9,0.1
hh_with_children,percentiles_81_90,1996,2.9,11.6,4.9,6.6,0.1
hh_with_children,percentiles_81_90,1997,3.0,11.6,4.9,6.6,0.1
hh_with_children,percentiles_81_90,1998,3.0,11.7,5.0,6.6,0.1
hh_with_children,percentiles_81_90,1999,3.1,12.1,5.1,6.9,0.1
hh_with_children,percentiles_81_90,2000,3.3,12.8,5.3,7.2,0.2
hh_with_children,percentiles_81_90,2001,3.2,12.8,5.4,7.2,0.2
hh_with_children,percentiles_81_90,2002,3.3,13.0,5.4,7.4,0.2
hh_with_children,percentiles_81_90,2003,3.2,12.7,5.4,7.1,0.2
hh_with_children,percentiles_81_90,2004,3.4,13.3,5.6,7.5,0.2
hh_with_children,percentiles_81_90,2005,3.3,12.8,5.5,7.2,0.1
hh_with_children,percentiles_81_90,2006,3.3,12.9,5.5,7.3,0.2
hh_with_children,percentiles_81_90,2007,3.2,12.5,5.3,7.0,0.2
hh_with_children,percentiles_81_90,2008,3.3,13.0,5.5,7.3,0.2
hh_with_children,percentiles_81_90,2009,3.3,13.1,5.5,7.3,0.2
hh_with_children,percentiles_81_90,2010,3.3,13.2,5.5,7.4,0.2
hh_with_children,percentiles_81_90,2011,3.3,13.2,5.6,7.3,0.3
hh_with_children,percentiles_81_90,2012,3.2,12.6,5.4,7.0,0.2
hh_with_children,percentiles_81_90,2013,3.2,12.7,5.3,7.1,0.3
hh_with_children,percentiles_81_90,2014,3.2,12.8,5.4,7.2,0.3
hh_with_children,percentiles_81_90,2015,3.2,12.5,5.3,7.0,0.3
hh_with_children,percentiles_81_90,2016,3.1,12.4,5.2,6.9,0.3
hh_with_children,percentiles_81_90,2017,3.1,12.5,5.2,7.0,0.3
hh_with_children,percentiles_91_95,1979,1.1,4.4,1.7,2.7,0.0
hh_with_children,percentiles_91_95,1980,1.1,4.4,1.7,2.6,0.1
hh_with_children,percentiles_91_95,1981,1.0,4.1,1.6,2.5,0.0
hh_with_children,percentiles_91_95,1982,1.0,4.0,1.6,2.4,0.0
hh_with_children,percentiles_91_95,1983,1.0,4.1,1.6,2.4,0.0
hh_with_children,percentiles_91_95,1984,1.1,4.2,1.7,2.5,0.1
hh_with_children,percentiles_91_95,1985,1.1,4.4,1.8,2.6,0.0
hh_with_children,percentiles_91_95,1986,1.1,4.3,1.7,2.6,0.0
hh_with_children,percentiles_91_95,1987,1.1,4.4,1.7,2.6,0.0
hh_with_children,percentiles_91_95,1988,1.1,4.3,1.7,2.6,0.0
hh_with_children,percentiles_91_95,1989,1.2,4.6,1.8,2.7,0.0
hh_with_children,percentiles_91_95,1990,1.1,4.5,1.8,2.6,0.0
hh_with_children,percentiles_91_95,1991,1.2,4.7,1.9,2.8,0.1
hh_with_children,percentiles_91_95,1992,1.2,4.7,1.9,2.7,0.0
hh_with_children,percentiles_91_95,1993,1.2,4.8,2.0,2.8,0.1
hh_with_children,percentiles_91_95,1994,1.3,5.1,2.1,3.0,0.1
hh_with_children,percentiles_91_95,1995,1.3,5.1,2.1,2.9,0.1
hh_with_children,percentiles_91_95,1996,1.3,5.1,2.1,2.9,0.1
hh_with_children,percentiles_91_95,1997,1.3,5.1,2.1,2.9,0.1
hh_with_children,percentiles_91_95,1998,1.3,5.2,2.2,3.0,0.0
hh_with_children,percentiles_91_95,1999,1.4,5.4,2.3,3.1,0.0
hh_with_children,percentiles_91_95,2000,1.5,5.7,2.4,3.2,0.1
hh_with_children,percentiles_91_95,2001,1.5,5.7,2.4,3.2,0.1
hh_with_children,percentiles_91_95,2002,1.6,6.1,2.5,3.5,0.1
hh_with_children,percentiles_91_95,2003,1.6,6.0,2.6,3.4,0.1
hh_with_children,percentiles_91_95,2004,1.6,6.2,2.6,3.6,0.1
hh_with_children,percentiles_91_95,2005,1.5,5.9,2.5,3.3,0.1
hh_with_children,percentiles_91_95,2006,1.5,6.0,2.6,3.4,0.1
hh_with_children,percentiles_91_95,2007,1.4,5.7,2.5,3.2,0.1
hh_with_children,percentiles_91_95,2008,1.6,6.2,2.6,3.5,0.1
hh_with_children,percentiles_91_95,2009,1.5,6.1,2.5,3.4,0.1
hh_with_children,percentiles_91_95,2010,1.6,6.2,2.6,3.5,0.1
hh_with_children,percentiles_91_95,2011,1.5,6.0,2.5,3.4,0.1
hh_with_children,percentiles_91_95,2012,1.5,6.0,2.6,3.3,0.1
hh_with_children,percentiles_91_95,2013,1.6,6.2,2.6,3.6,0.1
hh_with_children,percentiles_91_95,2014,1.5,6.0,2.6,3.3,0.1
hh_with_children,percentiles_91_95,2015,1.6,6.2,2.6,3.4,0.1
hh_with_children,percentiles_91_95,2016,1.6,6.2,2.6,3.4,0.1
hh_with_children,percentiles_91_95,2017,1.6,6.1,2.6,3.4,0.1
hh_with_children,percentiles_96_99,1979,0.8,3.5,1.4,2.1,0.0
hh_with_children,percentiles_96_99,1980,0.8,3.3,1.4,1.9,0.0
hh_with_children,percentiles_96_99,1981,0.8,3.1,1.2,1.8,0.0
hh_with_children,percentiles_96_99,1982,0.8,3.1,1.3,1.8,0.0
hh_with_children,percentiles_96_99,1983,0.8,3.2,1.3,1.9,0.0
hh_with_children,percentiles_96_99,1984,0.8,3.4,1.4,1.9,0.0
hh_with_children,percentiles_96_99,1985,0.8,3.2,1.3,1.9,0.0
hh_with_children,percentiles_96_99,1986,0.8,3.4,1.4,2.0,0.0
hh_with_children,percentiles_96_99,1987,0.9,3.6,1.4,2.1,0.1
hh_with_children,percentiles_96_99,1988,0.9,3.5,1.4,2.0,0.0
hh_with_children,percentiles_96_99,1989,0.9,3.6,1.5,2.1,0.0
hh_with_children,percentiles_96_99,1990,0.9,3.6,1.6,2.1,0.0
hh_with_children,percentiles_96_99,1991,0.9,3.5,1.5,2.0,0.0
hh_with_children,percentiles_96_99,1992,1.0,3.8,1.6,2.1,0.0
hh_with_children,percentiles_96_99,1993,1.0,4.1,1.8,2.3,0.0
hh_with_children,percentiles_96_99,1994,1.0,4.0,1.7,2.2,0.1
hh_with_children,percentiles_96_99,1995,1.1,4.2,1.8,2.4,0.0
hh_with_children,percentiles_96_99,1996,1.0,4.1,1.8,2.3,0.1
hh_with_children,percentiles_96_99,1997,1.1,4.4,1.9,2.4,0.1
hh_with_children,percentiles_96_99,1998,1.1,4.5,2.0,2.4,0.1
hh_with_children,percentiles_96_99,1999,1.1,4.4,2.0,2.4,0.0
hh_with_children,percentiles_96_99,2000,1.2,4.7,2.0,2.6,0.1
hh_with_children,percentiles_96_99,2001,1.2,4.7,2.1,2.6,0.1
hh_with_children,percentiles_96_99,2002,1.2,4.7,2.1,2.6,0.0
hh_with_children,percentiles_96_99,2003,1.2,4.8,2.1,2.6,0.0
hh_with_children,percentiles_96_99,2004,1.3,5.1,2.2,2.8,0.1
hh_with_children,percentiles_96_99,2005,1.3,5.2,2.3,2.8,0.1
hh_with_children,percentiles_96_99,2006,1.2,5.0,2.2,2.7,0.1
hh_with_children,percentiles_96_99,2007,1.2,4.9,2.2,2.7,0.1
hh_with_children,percentiles_96_99,2008,1.3,5.1,2.3,2.8,0.1
hh_with_children,percentiles_96_99,2009,1.3,5.1,2.2,2.8,0.1
hh_with_children,percentiles_96_99,2010,1.3,5.1,2.2,2.8,0.1
hh_with_children,percentiles_96_99,2011,1.3,5.2,2.2,2.8,0.1
hh_with_children,percentiles_96_99,2012,1.3,5.2,2.3,2.8,0.1
hh_with_children,percentiles_96_99,2013,1.3,5.2,2.3,2.9,0.1
hh_with_children,percentiles_96_99,2014,1.3,5.3,2.3,2.9,0.1
hh_with_children,percentiles_96_99,2015,1.4,5.4,2.4,2.9,0.1
hh_with_children,percentiles_96_99,2016,1.4,5.4,2.4,2.9,0.1
hh_with_children,percentiles_96_99,2017,1.3,5.2,2.3,2.8,0.1
hh_with_children,top_1_percent,1979,0.2,0.9,0.4,0.5,0.0
hh_with_children,top_1_percent,1980,0.2,0.9,0.4,0.5,0.0
hh_with_children,top_1_percent,1981,0.2,0.9,0.4,0.5,0.0
hh_with_children,top_1_percent,1982,0.2,0.9,0.4,0.5,0.0
hh_with_children,top_1_percent,1983,0.2,0.9,0.4,0.5,0.0
hh_with_children,top_1_percent,1984,0.2,1.0,0.4,0.6,0.0
hh_with_children,top_1_percent,1985,0.2,0.9,0.4,0.5,0.0
hh_with_children,top_1_percent,1986,0.2,0.9,0.4,0.5,0.0
hh_with_children,top_1_percent,1987,0.2,1.0,0.4,0.6,0.0
hh_with_children,top_1_percent,1988,0.2,1.0,0.4,0.6,0.0
hh_with_children,top_1_percent,1989,0.3,1.0,0.4,0.6,0.0
hh_with_children,top_1_percent,1990,0.2,1.0,0.4,0.6,0.0
hh_with_children,top_1_percent,1991,0.3,1.0,0.5,0.6,0.0
hh_with_children,top_1_percent,1992,0.2,1.0,0.4,0.6,0.0
hh_with_children,top_1_percent,1993,0.3,1.1,0.5,0.6,0.0
hh_with_children,top_1_percent,1994,0.3,1.2,0.5,0.6,0.0
hh_with_children,top_1_percent,1995,0.3,1.2,0.6,0.6,0.0
hh_with_children,top_1_percent,1996,0.3,1.2,0.5,0.6,0.0
hh_with_children,top_1_percent,1997,0.3,1.2,0.5,0.6,0.0
hh_with_children,top_1_percent,1998,0.3,1.2,0.5,0.7,0.0
hh_with_children,top_1_percent,1999,0.3,1.2,0.6,0.6,0.0
hh_with_children,top_1_percent,2000,0.3,1.3,0.6,0.7,0.0
hh_with_children,top_1_percent,2001,0.3,1.3,0.6,0.7,0.0
hh_with_children,top_1_percent,2002,0.3,1.4,0.6,0.7,0.0
hh_with_children,top_1_percent,2003,0.3,1.4,0.6,0.7,0.0
hh_with_children,top_1_percent,2004,0.3,1.4,0.6,0.7,0.0
hh_with_children,top_1_percent,2005,0.3,1.3,0.6,0.7,0.0
hh_with_children,top_1_percent,2006,0.4,1.4,0.7,0.8,0.0
hh_with_children,top_1_percent,2007,0.4,1.4,0.7,0.7,0.0
