household_type,income_group,year,means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
all_households,top_1_percent,2016,1100.0,900.0,0.0,100.0,100.0
all_households,top_1_percent,2017,1500.0,1100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1979,2400.0,700.0,500.0,200.0,1100.0
hh_with_children,all_quintiles,1980,2600.0,700.0,500.0,200.0,1200.0
hh_with_children,all_quintiles,1981,2600.0,700.0,600.0,200.0,1200.0
hh_with_children,all_quintiles,1982,2600.0,700.0,500.0,200.0,1200.0
hh_with_children,all_quintiles,1983,2600.0,700.0,600.0,200.0,1200.0
hh_with_children,all_quintiles,1984,2600.0,700.0,500.0,200.0,1200.0
hh_with_children,all_quintiles,1985,2600.0,700.0,500.0,200.0,1200.0
hh_with_children,all_quintiles,1986,2700.0,800.0,500.0,200.0,1300.0
hh_with_children,all_quintiles,1987,2800.0,900.0,500.0,200.0,1200.0
hh_with_children,all_quintiles,1988,2700.0,900.0,500.0,200.0,1200.0
hh_with_children,all_quintiles,1989,2900.0,1000.0,500.0,200.0,1200.0
hh_with_children,all_quintiles,1990,3300.0,1200.0,600.0,300.0,1300.0
hh_with_children,all_quintiles,1991,3700.0,1400.0,700.0,300.0,1400.0
hh_with_children,all_quintiles,1992,4000.0,1600.0,700.0,400.0,1300.0
hh_with_children,all_quintiles,1993,4300.0,1800.0,700.0,400.0,1400.0
hh_with_children,all_quintiles,1994,4300.0,1700.0,700.0,400.0,1400.0
hh_with_children,all_quintiles,1995,4400.0,1800.0,700.0,500.0,1400.0
hh_with_children,all_quintiles,1996,4100.0,1800.0,700.0,500.0,1300.0
hh_with_children,all_quintiles,1997,3800.0,1700.0,500.0,400.0,1100.0
hh_with_children,all_quintiles,1998,3900.0,2000.0,500.0,400.0,1000.0
hh_with_children,all_quintiles,1999,3900.0,2100.0,400.0,400.0,900.0
hh_with_children,all_quintiles,2000,4000.0,2400.0,400.0,400.0,800.0
hh_with_children,all_quintiles,2001,4200.0,2600.0,400.0,400.0,800.0
hh_with_children,all_quintiles,2002,4700.0,3000.0,500.0,400.0,800.0
hh_with_children,all_quintiles,2003,5100.0,3300.0,500.0,400.0,900.0
hh_with_children,all_quintiles,2004,5400.0,3500.0,600.0,400.0,800.0
hh_with_children,all_quintiles,2005,5400.0,3500.0,600.0,400.0,900.0
hh_with_children,all_quintiles,2006,5400.0,3500.0,600.0,400.0,900.0
hh_with_children,all_quintiles,2007,5700.0,3700.0,700.0,400.0,900.0
hh_with_children,all_quintiles,2008,6000.0,3900.0,800.0,400.0,900.0
hh_with_children,all_quintiles,2009,6900.0,4300.0,1100.0,500.0,900.0
hh_with_children,all_quintiles,2010,7300.0,4500.0,1300.0,500.0,1000.0
hh_with_children,all_quintiles,2011,7200.0,4400.0,1300.0,500.0,1000.0
hh_with_children,all_quintiles,2012,7200.0,4400.0,1300.0,500.0,900.0
hh_with_children,all_quintiles,2013,7500.0,4800.0,1300.0,500.0,900.0
hh_with_children,all_quintiles,2014,8800.0,6200.0,1200.0,500.0,1000.0
hh_with_children,all_quintiles,2015,9700.0,7100.0,1200.0,500.0,1000.0
hh_with_children,all_quintiles,2016,9900.0,7400.0,1100.0,500.0,1000.0
hh_with_children,all_quintiles,2017,9800.0,7400.0,1000.0,500.0,1000.0
hh_with_children,lowest_quintile,1979,6100.0,1600.0,1400.0,200.0,2800.0
hh_with_children,lowest_quintile,1980,5700.0,1400.0,1500.0,200.0,2600.0
hh_with_children,lowest_quintile,1981,5800.0,1400.0,1600.0,200.0,2600.0
hh_with_children,lowest_quintile,1982,5900.0,1400.0,1500.0,200.0,2800.0
hh_with_children,lowest_quintile,1983,6000.0,1500.0,1500.0,200.0,2900.0
hh_with_children,lowest_quintile,1984,5700.0,1400.0,1300.0,200.0,2700.0
hh_with_children,lowest_quintile,1985,6000.0,1500.0,1300.0,300.0,3000.0
hh_with_children,lowest_quintile,1986,6100.0,1700.0,1300.0,200.0,2900.0
hh_with_children,lowest_quintile,1987,6800.0,2000.0,1400.0,300.0,3200.0
hh_with_children,lowest_quintile,1988,6500.0,1900.0,1400.0,200.0,3000.0
hh_with_children,lowest_quintile,1989,6500.0,2000.0,1400.0,200.0,2900.0
hh_with_children,lowest_quintile,1990,7000.0,2400.0,1500.0,200.0,2900.0
hh_with_children,lowest_quintile,1991,7400.0,2600.0,1600.0,200.0,2900.0
hh_with_children,lowest_quintile,1992,6900.0,2700.0,1600.0,300.0,2400.0
hh_with_children,lowest_quintile,1993,7400.0,2900.0,1600.0,300.0,2600.0
hh_with_children,lowest_quintile,1994,7400.0,2800.0,1700.0,400.0,2500.0
hh_with_children,lowest_quintile,1995,7000.0,2800.0,1500.0,400.0,2300.0
hh_with_children,lowest_quintile,1996,6100.0,2500.0,1300.0,400.0,1900.0
hh_with_children,lowest_quintile,1997,5000.0,2300.0,1000.0,300.0,1400.0
hh_with_children,lowest_quintile,1998,5600.0,2900.0,900.0,400.0,1500.0
hh_with_children,lowest_quintile,1999,5600.0,3200.0,800.0,300.0,1300.0
hh_with_children,lowest_quintile,2000,5600.0,3500.0,800.0,300.0,1100.0
hh_with_children,lowest_quintile,2001,6400.0,4000.0,900.0,300.0,1200.0
hh_with_children,lowest_quintile,2002,6700.0,4300.0,900.0,300.0,1100.0
hh_with_children,lowest_quintile,2003,7300.0,4700.0,1100.0,300.0,1200.0
hh_with_children,lowest_quintile,2004,7700.0,5100.0,1300.0,300.0,1000.0
hh_with_children,lowest_quintile,2005,7900.0,5000.0,1300.0,300.0,1200.0
hh_with_children,lowest_quintile,2006,7900.0,5100.0,1400.0,300.0,1100.0
hh_with_children,lowest_quintile,2007,8100.0,5200.0,1400.0,300.0,1200.0
hh_with_children,lowest_quintile,2008,8800.0,5700.0,1600.0,400.0,1200.0
hh_with_children,lowest_quintile,2009,9700.0,5900.0,2200.0,300.0,1200.0
hh_with_children,lowest_quintile,2010,10100.0,6000.0,2400.0,300.0,1300.0
hh_with_children,lowest_quintile,2011,10300.0,5900.0,2700.0,300.0,1400.0
hh_with_children,lowest_quintile,2012,10600.0,6200.0,2700.0,400.0,1300.0
hh_with_children,lowest_quintile,2013,11000.0,6700.0,2600.0,400.0,1300.0
hh_with_children,lowest_quintile,2014,12700.0,8800.0,2300.0,300.0,1300.0
hh_with_children,lowest_quintile,2015,13700.0,9800.0,2200.0,400.0,1300.0
hh_with_children,lowest_quintile,2016,13900.0,10200.0,2100.0,300.0,1300.0
hh_with_children,lowest_quintile,2017,14300.0,10600.0,2000.0,300.0,1300.0
hh_with_children,second_quintile,1979,3200.0,900.0,600.0,300.0,1400.0
hh_with_children,second_quintile,1980,3700.0,1000.0,700.0,400.0,1700.0
hh_with_children,second_quintile,1981,3600.0,900.0,700.0,300.0,1700.0
hh_with_children,second_quintile,1982,3700.0,1000.0,700.0,400.0,1600.0
hh_with_children,second_quintile,1983,3700.0,1000.0,600.0,400.0,1700.0
hh_with_children,second_quintile,1984,3600.0,900.0,600.0,300.0,1700.0
hh_with_children,second_quintile,1985,3700.0,1000.0,600.0,400.0,1700.0
hh_with_children,second_quintile,1986,3700.0,1100.0,600.0,400.0,1700.0
hh_with_children,second_quintile,1987,3300.0,1100.0,400.0,400.0,1300.0
hh_with_children,second_quintile,1988,3400.0,1100.0,400.0,400.0,1400.0
hh_with_children,second_quintile,1989,3900.0,1400.0,500.0,400.0,1600.0
hh_with_children,second_quintile,1990,4600.0,1700.0,600.0,500.0,1800.0
hh_with_children,second_quintile,1991,5200.0,2000.0,800.0,500.0,2000.0
hh_with_children,second_quintile,1992,6200.0,2400.0,1000.0,600.0,2200.0
hh_with_children,second_quintile,1993,6600.0,2600.0,1000.0,700.0,2300.0
hh_with_children,second_quintile,1994,6500.0,2500.0,1000.0,700.0,2400.0
hh_with_children,second_quintile,1995,6700.0,2600.0,1000.0,700.0,2400.0
hh_with_children,second_quintile,1996,6800.0,2700.0,1000.0,800.0,2300.0
hh_with_children,second_quintile,1997,6500.0,2700.0,900.0,700.0,2200.0
hh_with_children,second_quintile,1998,6600.0,3200.0,800.0,700.0,2000.0
hh_with_children,second_quintile,1999,6500.0,3300.0,700.0,700.0,1800.0
hh_with_children,second_quintile,2000,6500.0,3500.0,600.0,600.0,1700.0
hh_with_children,second_quintile,2001,6600.0,3800.0,600.0,700.0,1500.0
hh_with_children,second_quintile,2002,7300.0,4400.0,700.0,600.0,1600.0
hh_with_children,second_quintile,2003,7700.0,4700.0,800.0,600.0,1600.0
hh_with_children,second_quintile,2004,8100.0,5000.0,900.0,600.0,1700.0
hh_with_children,second_quintile,2005,8600.0,5300.0,1000.0,700.0,1600.0
hh_with_children,second_quintile,2006,8400.0,5100.0,1000.0,700.0,1600.0
hh_with_children,second_quintile,2007,8500.0,5300.0,1000.0,700.0,1600.0
hh_with_children,second_quintile,2008,8900.0,5500.0,1100.0,700.0,1500.0
hh_with_children,second_quintile,2009,10000.0,6000.0,1700.0,700.0,1700.0
hh_with_children,second_quintile,2010,10800.0,6400.0,1900.0,700.0,1800.0
hh_with_children,second_quintile,2011,10700.0,6200.0,1900.0,700.0,1800.0
hh_with_children,second_quintile,2012,10300.0,6200.0,1900.0,700.0,1600.0
hh_with_children,second_quintile,2013,10800.0,6800.0,1800.0,800.0,1500.0
hh_with_children,second_quintile,2014,12200.0,8400.0,1600.0,700.0,1500.0
hh_with_children,second_quintile,2015,13900.0,9900.0,1700.0,800.0,1600.0
hh_with_children,second_quintile,2016,13700.0,9900.0,1400.0,700.0,1600.0
hh_with_children,second_quintile,2017,13500.0,10000.0,1400.0,600.0,1500.0
hh_with_children,middle_quintile,1979,1100.0,300.0,100.0,100.0,500.0
hh_with_children,middle_quintile,1980,1300.0,400.0,200.0,200.0,600.0
hh_with_children,middle_quintile,1981,1300.0,400.0,200.0,100.0,500.0
hh_with_children,middle_quintile,1982,1000.0,300.0,100.0,100.0,400.0
hh_with_children,middle_quintile,1983,800.0,300.0,100.0,100.0,400.0
hh_with_children,middle_quintile,1984,1100.0,300.0,200.0,200.0,500.0
hh_with_children,middle_quintile,1985,900.0,300.0,100.0,200.0,400.0
hh_with_children,middle_quintile,1986,1000.0,300.0,100.0,200.0,400.0
hh_with_children,middle_quintile,1987,900.0,300.0,100.0,100.0,400.0
hh_with_children,middle_quintile,1988,1000.0,400.0,100.0,200.0,300.0
hh_with_children,middle_quintile,1989,1100.0,400.0,100.0,200.0,400.0
hh_with_children,middle_quintile,1990,1700.0,700.0,200.0,300.0,500.0
hh_with_children,middle_quintile,1991,2100.0,900.0,300.0,300.0,600.0
hh_with_children,middle_quintile,1992,2800.0,1200.0,300.0,500.0,800.0
hh_with_children,middle_quintile,1993,3100.0,1400.0,400.0,500.0,900.0
hh_with_children,middle_quintile,1994,3200.0,1400.0,400.0,500.0,900.0
hh_with_children,middle_quintile,1995,3700.0,1700.0,400.0,600.0,1000.0
hh_with_children,middle_quintile,1996,3500.0,1600.0,400.0,600.0,900.0
hh_with_children,middle_quintile,1997,3500.0,1700.0,400.0,600.0,800.0
hh_with_children,middle_quintile,1998,3400.0,1800.0,300.0,500.0,800.0
hh_with_children,middle_quintile,1999,3400.0,1900.0,300.0,600.0,700.0
hh_with_children,middle_quintile,2000,3500.0,2200.0,200.0,500.0,600.0
hh_with_children,middle_quintile,2001,3800.0,2500.0,200.0,500.0,600.0
hh_with_children,middle_quintile,2002,4700.0,3100.0,300.0,600.0,700.0
hh_with_children,middle_quintile,2003,5200.0,3400.0,300.0,600.0,800.0
hh_with_children,middle_quintile,2004,5500.0,3800.0,400.0,600.0,800.0
hh_with_children,middle_quintile,2005,5200.0,3500.0,400.0,500.0,700.0
hh_with_children,middle_quintile,2006,4900.0,3300.0,400.0,500.0,700.0
hh_with_children,middle_quintile,2007,5400.0,3700.0,400.0,600.0,700.0
hh_with_children,middle_quintile,2008,6100.0,4100.0,500.0,600.0,800.0
hh_with_children,middle_quintile,2009,7000.0,4600.0,800.0,700.0,900.0
hh_with_children,middle_quintile,2010,7500.0,4900.0,900.0,700.0,1000.0
hh_with_children,middle_quintile,2011,7300.0,4700.0,1000.0,700.0,1000.0
hh_with_children,middle_quintile,2012,7300.0,4800.0,900.0,700.0,900.0
hh_with_children,middle_quintile,2013,7900.0,5200.0,900.0,800.0,1000.0
hh_with_children,middle_quintile,2014,9100.0,6500.0,800.0,800.0,1000.0
hh_with_children,middle_quintile,2015,9700.0,7300.0,800.0,700.0,900.0
hh_with_children,middle_quintile,2016,10500.0,8000.0,800.0,800.0,1000.0
hh_with_children,middle_quintile,2017,10100.0,7800.0,700.0,700.0,900.0
hh_with_children,fourth_quintile,1979,700.0,200.0,100.0,100.0,300.0
hh_with_children,fourth_quintile,1980,700.0,200.0,100.0,100.0,300.0
hh_with_children,fourth_quintile,1981,700.0,200.0,100.0,100.0,300.0
hh_with_children,fourth_quintile,1982,400.0,100.0,0.0,0.0,200.0
hh_with_children,fourth_quintile,1983,300.0,100.0,0.0,0.0,200.0
hh_with_children,fourth_quintile,1984,500.0,100.0,100.0,100.0,200.0
hh_with_children,fourth_quintile,1985,400.0,100.0,0.0,100.0,200.0
hh_with_children,fourth_quintile,1986,400.0,100.0,0.0,100.0,200.0
hh_with_children,fourth_quintile,1987,400.0,200.0,0.0,100.0,200.0
hh_with_children,fourth_quintile,1988,600.0,200.0,0.0,100.0,200.0
hh_with_children,fourth_quintile,1989,600.0,200.0,0.0,100.0,200.0
hh_with_children,fourth_quintile,1990,600.0,300.0,0.0,100.0,200.0
hh_with_children,fourth_quintile,1991,900.0,400.0,100.0,200.0,300.0
hh_with_children,fourth_quintile,1992,1200.0,600.0,100.0,200.0,300.0
hh_with_children,fourth_quintile,1993,1300.0,600.0,100.0,300.0,300.0
hh_with_children,fourth_quintile,1994,1500.0,700.0,100.0,200.0,400.0
hh_with_children,fourth_quintile,1995,1500.0,700.0,100.0,200.0,400.0
hh_with_children,fourth_quintile,1996,1400.0,700.0,100.0,300.0,300.0
hh_with_children,fourth_quintile,1997,1400.0,700.0,100.0,300.0,200.0
hh_with_children,fourth_quintile,1998,1400.0,800.0,100.0,200.0,300.0
hh_with_children,fourth_quintile,1999,1500.0,1000.0,100.0,300.0,200.0
hh_with_children,fourth_quintile,2000,1600.0,1100.0,100.0,300.0,200.0
hh_with_children,fourth_quintile,2001,1700.0,1200.0,100.0,200.0,200.0
hh_with_children,fourth_quintile,2002,2100.0,1500.0,100.0,300.0,200.0
hh_with_children,fourth_quintile,2003,2500.0,1800.0,100.0,300.0,300.0
hh_with_children,fourth_quintile,2004,2600.0,1900.0,100.0,400.0,200.0
hh_with_children,fourth_quintile,2005,2300.0,1700.0,100.0,300.0,200.0
hh_with_children,fourth_quintile,2006,2300.0,1700.0,100.0,300.0,300.0
hh_with_children,fourth_quintile,2007,2500.0,1800.0,100.0,300.0,300.0
hh_with_children,fourth_quintile,2008,2700.0,2000.0,200.0,300.0,300.0
hh_with_children,fourth_quintile,2009,3600.0,2600.0,200.0,400.0,400.0
hh_with_children,fourth_quintile,2010,3700.0,2600.0,400.0,400.0,400.0
hh_with_children,fourth_quintile,2011,3500.0,2400.0,300.0,300.0,400.0
hh_with_children,fourth_quintile,2012,3400.0,2400.0,300.0,400.0,400.0
hh_with_children,fourth_quintile,2013,3300.0,2400.0,300.0,300.0,300.0
hh_with_children,fourth_quintile,2014,4900.0,3700.0,300.0,400.0,400.0
hh_with_children,fourth_quintile,2015,5400.0,4100.0,400.0,400.0,500.0
hh_with_children,fourth_quintile,2016,5700.0,4400.0,300.0,400.0,600.0
hh_with_children,fourth_quintile,2017,5300.0,4100.0,300.0,400.0,500.0
hh_with_children,highest_quintile,1979,400.0,100.0,0.0,100.0,200.0
hh_with_children,highest_quintile,1980,400.0,100.0,0.0,0.0,200.0
hh_with_children,highest_quintile,1981,400.0,100.0,0.0,100.0,200.0
hh_with_children,highest_quintile,1982,300.0,100.0,0.0,100.0,100.0
hh_with_children,highest_quintile,1983,300.0,100.0,0.0,0.0,100.0
hh_with_children,highest_quintile,1984,300.0,100.0,0.0,100.0,200.0
hh_with_children,highest_quintile,1985,300.0,100.0,0.0,0.0,200.0
hh_with_children,highest_quintile,1986,400.0,100.0,0.0,0.0,200.0
hh_with_children,highest_quintile,1987,300.0,100.0,0.0,0.0,200.0
hh_with_children,highest_quintile,1988,300.0,100.0,0.0,100.0,100.0
hh_with_children,highest_quintile,1989,400.0,200.0,0.0,100.0,100.0
hh_with_children,highest_quintile,1990,400.0,200.0,0.0,100.0,100.0
hh_with_children,highest_quintile,1991,600.0,300.0,100.0,100.0,200.0
hh_with_children,highest_quintile,1992,800.0,400.0,100.0,100.0,200.0
hh_with_children,highest_quintile,1993,700.0,300.0,0.0,200.0,200.0
hh_with_children,highest_quintile,1994,800.0,400.0,0.0,100.0,200.0
hh_with_children,highest_quintile,1995,900.0,500.0,100.0,100.0,200.0
hh_with_children,highest_quintile,1996,700.0,400.0,0.0,100.0,200.0
hh_with_children,highest_quintile,1997,600.0,300.0,0.0,100.0,100.0
hh_with_children,highest_quintile,1998,500.0,300.0,0.0,100.0,100.0
hh_with_children,highest_quintile,1999,600.0,400.0,0.0,100.0,100.0
hh_with_children,highest_quintile,2000,800.0,600.0,0.0,100.0,100.0
hh_with_children,highest_quintile,2001,800.0,600.0,0.0,100.0,100.0
hh_with_children,highest_quintile,2002,1000.0,700.0,0.0,100.0,100.0
hh_with_children,highest_quintile,2003,1000.0,800.0,0.0,100.0,100.0
hh_with_children,highest_quintile,2004,1100.0,800.0,0.0,200.0,100.0
hh_with_children,highest_quintile,2005,1100.0,900.0,0.0,100.0,100.0
hh_with_children,highest_quintile,2006,1100.0,800.0,0.0,100.0,100.0
hh_with_children,highest_quintile,2007,1200.0,900.0,0.0,100.0,100.0
hh_with_children,highest_quintile,2008,1400.0,1000.0,100.0,200.0,200.0
hh_with_children,highest_quintile,2009,1600.0,1200.0,100.0,200.0,200.0
hh_with_children,highest_quintile,2010,1500.0,1100.0,100.0,200.0,100.0
hh_with_children,highest_quintile,2011,1400.0,1000.0,100.0,100.0,100.0
hh_with_children,highest_quintile,2012,1300.0,1000.0,100.0,100.0,100.0
hh_with_children,highest_quintile,2013,1300.0,1000.0,100.0,100.0,100.0
hh_with_children,highest_quintile,2014,2000.0,1600.0,100.0,100.0,200.0
hh_with_children,highest_quintile,2015,2300.0,1800.0,100.0,200.0,200.0
hh_with_children,highest_quintile,2016,2400.0,1900.0,100.0,100.0,200.0
hh_with_children,highest_quintile,2017,2400.0,1900.0,100.0,200.0,200.0
hh_with_children,percentiles_81_90,1979,500.0,200.0,0.0,100.0,200.0
hh_with_children,percentiles_81_90,1980,400.0,100.0,0.0,100.0,200.0
hh_with_children,percentiles_81_90,1981,400.0,100.0,0.0,100.0,200.0
hh_with_children,percentiles_81_90,1982,300.0,100.0,0.0,100.0,100.0
hh_with_children,percentiles_81_90,1983,200.0,100.0,0.0,0.0,100.0
hh_with_children,percentiles_81_90,1984,400.0,100.0,0.0,100.0,200.0
hh_with_children,percentiles_81_90,1985,300.0,100.0,0.0,100.0,100.0
hh_with_children,percentiles_81_90,1986,400.0,100.0,0.0,100.0,200.0
hh_with_children,percentiles_81_90,1987,300.0,100.0,0.0,0.0,200.0
hh_with_children,percentiles_81_90,1988,300.0,100.0,0.0,100.0,100.0
hh_with_children,percentiles_81_90,1989,500.0,200.0,0.0,100.0,200.0
hh_with_children,percentiles_81_90,1990,400.0,200.0,0.0,100.0,100.0
hh_with_children,percentiles_81_90,1991,600.0,300.0,100.0,100.0,200.0
hh_with_children,percentiles_81_90,1992,800.0,400.0,100.0,100.0,200.0
hh_with_children,percentiles_81_90,1993,800.0,400.0,0.0,200.0,200.0
hh_with_children,percentiles_81_90,1994,800.0,400.0,100.0,100.0,200.0
hh_with_children,percentiles_81_90,1995,1000.0,500.0,100.0,200.0,200.0
hh_with_children,percentiles_81_90,1996,900.0,500.0,100.0,100.0,200.0
hh_with_children,percentiles_81_90,1997,700.0,400.0,0.0,200.0,100.0
hh_with_children,percentiles_81_90,1998,600.0,400.0,0.0,100.0,100.0
hh_with_children,percentiles_81_90,1999,800.0,500.0,0.0,200.0,100.0
hh_with_children,percentiles_81_90,2000,1000.0,700.0,0.0,100.0,100.0
hh_with_children,percentiles_81_90,2001,900.0,700.0,0.0,100.0,100.0
hh_with_children,percentiles_81_90,2002,1100.0,800.0,0.0,100.0,200.0
hh_with_children,percentiles_81_90,2003,1300.0,900.0,0.0,200.0,100.0
hh_with_children,percentiles_81_90,2004,1400.0,1000.0,0.0,200.0,100.0
hh_with_children,percentiles_81_90,2005,1300.0,1000.0,0.0,200.0,100.0
hh_with_children,percentiles_81_90,2006,1400.0,1000.0,0.0,200.0,100.0
hh_with_children,percentiles_81_90,2007,1400.0,1000.0,0.0,200.0,200.0
hh_with_children,percentiles_81_90,2008,1500.0,1100.0,100.0,200.0,200.0
hh_with_children,percentiles_81_90,2009,2000.0,1500.0,100.0,200.0,200.0
hh_with_children,percentiles_81_90,2010,1800.0,1300.0,200.0,200.0,200.0
hh_with_children,percentiles_81_90,2011,1600.0,1200.0,100.0,200.0,100.0
hh_with_children,percentiles_81_90,2012,1600.0,1200.0,100.0,100.0,200.0
hh_with_children,percentiles_81_90,2013,1700.0,1300.0,100.0,200.0,100.0
hh_with_children,percentiles_81_90,2014,2500.0,2000.0,100.0,200.0,200.0
hh_with_children,percentiles_81_90,2015,2900.0,2300.0,200.0,200.0,300.0
hh_with_children,percentiles_81_90,2016,2900.0,2400.0,100.0,200.0,300.0
hh_with_children,percentiles_81_90,2017,3100.0,2400.0,100.0,200.0,300.0
hh_with_children,percentiles_91_95,1979,400.0,100.0,0.0,0.0,200.0
hh_with_children,percentiles_91_95,1980,400.0,100.0,0.0,0.0,200.0
hh_with_children,percentiles_91_95,1981,300.0,100.0,0.0,0.0,100.0
hh_with_children,percentiles_91_95,1982,400.0,100.0,0.0,100.0,200.0
hh_with_children,percentiles_91_95,1983,200.0,0.0,0.0,0.0,100.0
hh_with_children,percentiles_91_95,1984,300.0,100.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,1985,300.0,100.0,0.0,0.0,100.0
hh_with_children,percentiles_91_95,1986,300.0,100.0,0.0,0.0,200.0
hh_with_children,percentiles_91_95,1987,200.0,100.0,0.0,0.0,100.0
hh_with_children,percentiles_91_95,1988,400.0,200.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,1989,400.0,200.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,1990,500.0,200.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,1991,600.0,200.0,100.0,100.0,200.0
hh_with_children,percentiles_91_95,1992,900.0,400.0,100.0,100.0,300.0
hh_with_children,percentiles_91_95,1993,500.0,300.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,1994,800.0,400.0,0.0,100.0,200.0
hh_with_children,percentiles_91_95,1995,900.0,500.0,0.0,200.0,200.0
hh_with_children,percentiles_91_95,1996,600.0,300.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,1997,500.0,300.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,1998,400.0,300.0,0.0,0.0,100.0
hh_with_children,percentiles_91_95,1999,500.0,300.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,2000,800.0,500.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,2001,700.0,500.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,2002,800.0,600.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,2003,800.0,600.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,2004,900.0,700.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,2005,1100.0,800.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,2006,1000.0,600.0,0.0,100.0,200.0
hh_with_children,percentiles_91_95,2007,1000.0,800.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,2008,1300.0,900.0,0.0,200.0,100.0
hh_with_children,percentiles_91_95,2009,1500.0,1100.0,100.0,200.0,100.0
hh_with_children,percentiles_91_95,2010,1400.0,1000.0,100.0,200.0,100.0
hh_with_children,percentiles_91_95,2011,1100.0,900.0,100.0,100.0,100.0
hh_with_children,percentiles_91_95,2012,1000.0,800.0,100.0,100.0,100.0
hh_with_children,percentiles_91_95,2013,1100.0,800.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,2014,1600.0,1300.0,0.0,100.0,100.0
hh_with_children,percentiles_91_95,2015,2000.0,1600.0,100.0,100.0,200.0
hh_with_children,percentiles_91_95,2016,2200.0,1700.0,100.0,100.0,200.0
hh_with_children,percentiles_91_95,2017,1800.0,1500.0,0.0,100.0,200.0
hh_with_children,percentiles_96_99,1979,300.0,100.0,0.0,0.0,200.0
hh_with_children,percentiles_96_99,1980,300.0,100.0,0.0,0.0,200.0
hh_with_children,percentiles_96_99,1981,400.0,100.0,0.0,0.0,200.0
hh_with_children,percentiles_96_99,1982,300.0,100.0,0.0,0.0,100.0
hh_with_children,percentiles_96_99,1983,300.0,100.0,0.0,0.0,200.0
hh_with_children,percentiles_96_99,1984,300.0,100.0,0.0,0.0,100.0
hh_with_children,percentiles_96_99,1985,400.0,100.0,0.0,0.0,200.0
hh_with_children,percentiles_96_99,1986,300.0,100.0,0.0,0.0,200.0
hh_with_children,percentiles_96_99,1987,400.0,100.0,0.0,100.0,200.0
hh_with_children,percentiles_96_99,1988,300.0,100.0,0.0,0.0,100.0
hh_with_children,percentiles_96_99,1989,300.0,100.0,0.0,0.0,100.0
hh_with_children,percentiles_96_99,1990,400.0,200.0,0.0,0.0,100.0
hh_with_children,percentiles_96_99,1991,700.0,200.0,100.0,100.0,400.0
hh_with_children,percentiles_96_99,1992,600.0,300.0,0.0,100.0,200.0
hh_with_children,percentiles_96_99,1993,500.0,200.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,1994,700.0,400.0,0.0,100.0,200.0
hh_with_children,percentiles_96_99,1995,600.0,400.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,1996,400.0,200.0,0.0,0.0,100.0
hh_with_children,percentiles_96_99,1997,400.0,200.0,0.0,0.0,100.0
hh_with_children,percentiles_96_99,1998,500.0,300.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,1999,400.0,300.0,0.0,0.0,100.0
hh_with_children,percentiles_96_99,2000,400.0,300.0,0.0,0.0,100.0
hh_with_children,percentiles_96_99,2001,700.0,500.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,2002,700.0,500.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,2003,700.0,600.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,2004,1000.0,700.0,0.0,200.0,100.0
hh_with_children,percentiles_96_99,2005,900.0,700.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,2006,800.0,600.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,2007,1000.0,700.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,2008,1000.0,700.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,2009,1000.0,800.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,2010,1000.0,700.0,100.0,100.0,100.0
hh_with_children,percentiles_96_99,2011,1000.0,800.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,2012,1000.0,700.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,2013,800.0,700.0,0.0,0.0,100.0
hh_with_children,percentiles_96_99,2014,1100.0,900.0,0.0,100.0,100.0
hh_with_children,percentiles_96_99,2015,1700.0,1300.0,100.0,200.0,200.0
hh_with_children,percentiles_96_99,2016,1600.0,1300.0,100.0,100.0,200.0
hh_with_children,percentiles_96_99,2017,1500.0,1200.0,100.0,100.0,100.0
