household_type,income_group,year,all_federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
hh_with_children,all_quintiles,1987,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1988,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1989,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1990,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1991,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1992,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1993,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1994,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1995,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1996,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1997,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1998,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1999,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2000,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2001,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2002,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2003,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2004,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2005,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2006,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2007,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2008,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2009,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2010,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2011,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2012,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2013,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2014,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2015,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2016,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2017,100.0,100.0,100.0,100.0,100.0
hh_with_children,lowest_quintile,1979,3.9,0.4,7.5,4.1,12.1
hh_with_children,lowest_quintile,1980,4.1,0.7,7.7,4.4,12.4
hh_with_children,lowest_quintile,1981,4.3,1.1,7.8,4.4,12.8
hh_with_children,lowest_quintile,1982,4.4,1.0,7.6,4.8,13.5
hh_with_children,lowest_quintile,1983,4.6,0.9,7.6,4.3,15.8
hh_with_children,lowest_quintile,1984,4.8,1.2,7.5,4.2,16.3
hh_with_children,lowest_quintile,1985,4.9,1.1,7.6,4.3,15.8
hh_with_children,lowest_quintile,1986,4.4,0.9,7.3,3.8,14.5
hh_with_children,lowest_quintile,1987,3.6,-0.3,6.7,3.7,13.6
hh_with_children,lowest_quintile,1988,3.6,-0.8,7.0,3.9,13.4
hh_with_children,lowest_quintile,1989,3.3,-1.4,7.1,3.8,13.7
hh_with_children,lowest_quintile,1990,4.2,-0.5,7.7,4.3,14.3
hh_with_children,lowest_quintile,1991,4.1,-1.1,7.8,4.3,14.8
hh_with_children,lowest_quintile,1992,4.0,-1.5,7.8,4.4,14.6
hh_with_children,lowest_quintile,1993,3.8,-1.5,7.7,4.0,15.6
hh_with_children,lowest_quintile,1994,3.2,-2.9,7.5,4.1,15.0
hh_with_children,lowest_quintile,1995,3.2,-3.3,8.2,4.2,15.1
hh_with_children,lowest_quintile,1996,3.0,-3.7,8.2,4.2,15.6
hh_with_children,lowest_quintile,1997,3.0,-3.3,8.3,4.0,15.9
hh_with_children,lowest_quintile,1998,2.9,-3.9,8.5,3.8,16.1
hh_with_children,lowest_quintile,1999,2.7,-3.3,8.1,3.6,14.9
hh_with_children,lowest_quintile,2000,2.2,-3.5,7.9,3.2,13.8
hh_with_children,lowest_quintile,2001,2.2,-4.8,7.8,3.3,14.8
hh_with_children,lowest_quintile,2002,2.1,-5.5,7.8,3.4,15.2
hh_with_children,lowest_quintile,2003,2.0,-6.6,7.4,3.0,14.8
hh_with_children,lowest_quintile,2004,1.8,-6.0,7.3,2.8,13.2
hh_with_children,lowest_quintile,2005,1.7,-6.3,7.5,2.8,15.1
hh_with_children,lowest_quintile,2006,1.7,-6.0,7.9,2.8,16.3
hh_with_children,lowest_quintile,2007,1.6,-6.1,8.4,2.8,15.1
hh_with_children,lowest_quintile,2008,0.3,-10.8,7.8,2.8,15.0
hh_with_children,lowest_quintile,2009,-0.1,-13.4,7.6,3.0,15.8
hh_with_children,lowest_quintile,2010,0.1,-11.3,7.6,2.4,16.2
hh_with_children,lowest_quintile,2011,0.1,-9.3,7.6,2.6,16.4
hh_with_children,lowest_quintile,2012,0.1,-8.1,7.4,2.4,15.7
hh_with_children,lowest_quintile,2013,0.5,-7.8,7.5,2.5,15.8
hh_with_children,lowest_quintile,2014,0.7,-6.9,7.4,2.4,14.3
hh_with_children,lowest_quintile,2015,0.7,-6.6,7.5,2.4,14.2
hh_with_children,lowest_quintile,2016,1.0,-6.6,7.7,2.5,14.3
hh_with_children,lowest_quintile,2017,0.8,-6.2,7.6,2.5,14.0
hh_with_children,second_quintile,1979,11.4,7.3,17.0,8.4,18.1
hh_with_children,second_quintile,1980,11.2,7.5,16.5,8.4,18.1
hh_with_children,second_quintile,1981,11.7,8.0,16.6,8.6,18.2
hh_with_children,second_quintile,1982,11.8,7.8,16.1,8.8,18.4
hh_with_children,second_quintile,1983,11.5,7.3,15.9,8.3,18.4
hh_with_children,second_quintile,1984,11.7,7.5,15.9,8.0,18.1
hh_with_children,second_quintile,1985,11.5,7.3,15.5,8.4,18.0
hh_with_children,second_quintile,1986,11.0,6.8,15.6,7.4,18.1
hh_with_children,second_quintile,1987,10.2,5.5,14.8,7.8,17.5
hh_with_children,second_quintile,1988,10.2,5.4,14.9,7.7,17.7
hh_with_children,second_quintile,1989,10.1,5.0,14.9,7.6,17.6
hh_with_children,second_quintile,1990,11.3,6.3,15.7,8.3,18.3
hh_with_children,second_quintile,1991,10.7,5.5,15.0,8.1,18.6
hh_with_children,second_quintile,1992,10.5,5.0,15.0,8.1,18.9
hh_with_children,second_quintile,1993,10.0,4.4,14.8,7.7,19.2
hh_with_children,second_quintile,1994,9.4,3.5,14.2,7.5,18.9
hh_with_children,second_quintile,1995,9.3,3.3,14.5,7.2,18.9
hh_with_children,second_quintile,1996,9.2,2.8,14.8,7.6,20.7
hh_with_children,second_quintile,1997,9.2,3.0,15.1,7.2,20.6
hh_with_children,second_quintile,1998,8.4,1.6,14.7,6.8,19.6
hh_with_children,second_quintile,1999,8.0,1.5,14.5,6.5,19.4
hh_with_children,second_quintile,2000,7.5,1.5,14.2,6.0,18.4
hh_with_children,second_quintile,2001,7.6,0.0,14.4,6.0,18.8
hh_with_children,second_quintile,2002,7.5,-0.7,14.3,6.0,19.4
hh_with_children,second_quintile,2003,7.1,-2.9,14.2,5.6,19.5
hh_with_children,second_quintile,2004,6.7,-2.3,13.9,5.3,18.9
hh_with_children,second_quintile,2005,6.3,-2.9,14.0,5.3,19.0
hh_with_children,second_quintile,2006,6.1,-2.4,14.0,5.0,19.0
hh_with_children,second_quintile,2007,6.6,-1.7,14.7,5.2,19.0
hh_with_children,second_quintile,2008,5.3,-6.9,14.2,5.0,19.2
hh_with_children,second_quintile,2009,5.2,-8.6,13.8,5.1,20.0
hh_with_children,second_quintile,2010,4.9,-7.4,13.8,4.4,20.1
hh_with_children,second_quintile,2011,5.0,-4.8,13.6,4.8,20.0
hh_with_children,second_quintile,2012,4.8,-4.3,13.8,4.6,20.0
hh_with_children,second_quintile,2013,5.2,-3.8,13.5,4.6,19.3
hh_with_children,second_quintile,2014,5.3,-3.6,13.8,4.7,19.4
hh_with_children,second_quintile,2015,5.1,-3.3,13.7,4.4,19.3
hh_with_children,second_quintile,2016,5.6,-3.0,13.9,4.8,19.2
hh_with_children,second_quintile,2017,5.4,-2.6,13.6,4.7,18.9
hh_with_children,middle_quintile,1979,19.5,16.7,25.1,13.1,22.1
hh_with_children,middle_quintile,1980,19.9,17.1,25.2,13.7,22.3
hh_with_children,middle_quintile,1981,20.6,17.8,25.3,13.6,22.5
hh_with_children,middle_quintile,1982,20.8,17.8,24.9,13.9,22.7
hh_with_children,middle_quintile,1983,19.1,16.0,23.5,12.6,20.4
hh_with_children,middle_quintile,1984,19.2,16.0,23.5,12.9,20.1
hh_with_children,middle_quintile,1985,19.5,16.1,23.7,13.2,20.2
hh_with_children,middle_quintile,1986,18.3,14.4,23.5,11.6,20.5
hh_with_children,middle_quintile,1987,17.6,13.0,23.0,12.7,20.5
hh_with_children,middle_quintile,1988,17.9,13.1,23.3,12.9,21.0
hh_with_children,middle_quintile,1989,17.7,13.1,23.1,12.2,20.8
hh_with_children,middle_quintile,1990,18.1,13.7,22.8,13.0,20.7
hh_with_children,middle_quintile,1991,17.6,13.4,21.9,12.3,20.8
hh_with_children,middle_quintile,1992,16.8,12.3,21.4,11.8,20.0
hh_with_children,middle_quintile,1993,16.3,11.6,21.4,11.3,19.9
hh_with_children,middle_quintile,1994,16.3,11.6,21.1,11.7,20.2
hh_with_children,middle_quintile,1995,15.3,10.4,20.6,10.8,19.9
hh_with_children,middle_quintile,1996,15.5,10.5,21.0,11.1,20.3
hh_with_children,middle_quintile,1997,15.0,10.1,20.6,10.6,19.8
hh_with_children,middle_quintile,1998,14.1,8.4,20.3,10.1,20.0
hh_with_children,middle_quintile,1999,13.4,7.6,20.3,9.5,19.4
hh_with_children,middle_quintile,2000,12.6,6.9,19.6,8.8,19.2
hh_with_children,middle_quintile,2001,13.0,6.4,19.7,8.6,19.3
hh_with_children,middle_quintile,2002,13.1,6.3,19.3,8.7,19.8
hh_with_children,middle_quintile,2003,12.7,4.8,19.2,8.1,19.6
hh_with_children,middle_quintile,2004,12.3,4.7,19.4,7.8,19.6
hh_with_children,middle_quintile,2005,11.9,4.4,19.4,8.0,19.2
hh_with_children,middle_quintile,2006,11.2,4.1,19.2,7.3,18.9
hh_with_children,middle_quintile,2007,11.2,4.3,19.1,7.4,19.2
hh_with_children,middle_quintile,2008,10.7,1.2,18.6,7.0,18.6
hh_with_children,middle_quintile,2009,11.2,1.2,18.2,7.5,19.3
hh_with_children,middle_quintile,2010,10.6,1.5,18.2,6.4,19.1
hh_with_children,middle_quintile,2011,10.6,3.4,18.0,6.8,19.3
hh_with_children,middle_quintile,2012,9.9,3.1,17.8,6.3,18.8
hh_with_children,middle_quintile,2013,10.4,3.3,17.9,6.8,19.2
hh_with_children,middle_quintile,2014,10.2,3.0,18.2,6.8,19.5
hh_with_children,middle_quintile,2015,10.0,3.2,18.0,6.4,19.5
hh_with_children,middle_quintile,2016,10.4,3.4,18.1,6.7,19.0
hh_with_children,middle_quintile,2017,10.3,3.5,18.0,6.7,19.5
hh_with_children,fourth_quintile,1979,25.4,25.4,28.1,18.2,23.1
hh_with_children,fourth_quintile,1980,25.5,25.5,27.7,18.0,22.6
hh_with_children,fourth_quintile,1981,26.0,26.0,27.8,18.0,22.6
hh_with_children,fourth_quintile,1982,26.4,26.1,27.8,18.6,22.9
hh_with_children,fourth_quintile,1983,25.5,24.7,27.9,17.4,21.6
hh_with_children,fourth_quintile,1984,24.6,23.6,27.2,17.1,21.1
hh_with_children,fourth_quintile,1985,25.1,24.2,27.5,17.4,21.4
hh_with_children,fourth_quintile,1986,24.1,22.3,27.7,15.9,21.3
hh_with_children,fourth_quintile,1987,24.2,21.7,28.2,17.6,21.9
hh_with_children,fourth_quintile,1988,24.2,21.7,28.1,17.6,21.9
hh_with_children,fourth_quintile,1989,24.2,21.8,27.9,16.8,22.2
hh_with_children,fourth_quintile,1990,24.1,22.2,27.1,17.7,21.5
hh_with_children,fourth_quintile,1991,23.7,21.7,26.6,16.9,21.2
hh_with_children,fourth_quintile,1992,23.4,21.2,26.9,16.3,21.3
hh_with_children,fourth_quintile,1993,22.7,20.2,26.5,15.9,20.6
hh_with_children,fourth_quintile,1994,22.7,20.4,26.4,15.9,21.0
hh_with_children,fourth_quintile,1995,21.6,18.8,25.7,15.5,20.7
hh_with_children,fourth_quintile,1996,21.5,18.6,26.1,15.1,19.9
hh_with_children,fourth_quintile,1997,20.9,17.8,25.6,14.5,19.4
hh_with_children,fourth_quintile,1998,20.4,16.8,25.4,14.0,19.9
hh_with_children,fourth_quintile,1999,19.7,15.6,25.5,13.6,20.3
hh_with_children,fourth_quintile,2000,18.9,14.6,25.2,12.9,20.8
hh_with_children,fourth_quintile,2001,19.7,15.4,25.0,12.4,20.2
hh_with_children,fourth_quintile,2002,20.1,15.8,24.9,12.5,20.3
hh_with_children,fourth_quintile,2003,19.7,14.7,25.2,11.7,20.7
hh_with_children,fourth_quintile,2004,18.9,13.8,24.9,11.4,21.1
hh_with_children,fourth_quintile,2005,18.5,13.5,25.1,11.6,20.5
hh_with_children,fourth_quintile,2006,17.4,12.4,24.5,10.6,19.4
hh_with_children,fourth_quintile,2007,17.3,12.4,24.4,10.6,20.3
hh_with_children,fourth_quintile,2008,18.4,12.4,24.7,10.2,19.5
hh_with_children,fourth_quintile,2009,19.6,14.0,24.6,11.4,19.5
hh_with_children,fourth_quintile,2010,17.8,12.8,23.9,9.1,18.2
hh_with_children,fourth_quintile,2011,18.2,14.3,24.0,9.8,18.6
hh_with_children,fourth_quintile,2012,17.6,13.3,24.4,9.5,18.9
hh_with_children,fourth_quintile,2013,17.8,13.3,24.2,10.3,19.2
hh_with_children,fourth_quintile,2014,17.4,12.7,24.2,9.9,20.1
hh_with_children,fourth_quintile,2015,17.0,12.4,23.9,9.7,20.5
hh_with_children,fourth_quintile,2016,17.6,13.3,23.8,10.1,20.3
hh_with_children,fourth_quintile,2017,17.6,13.0,23.9,10.2,20.7
hh_with_children,highest_quintile,1979,39.6,50.2,22.3,55.4,23.9
hh_with_children,highest_quintile,1980,39.1,49.1,22.7,54.6,23.7
hh_with_children,highest_quintile,1981,37.2,47.1,22.3,54.3,22.9
hh_with_children,highest_quintile,1982,36.4,47.2,23.3,52.6,21.8
hh_with_children,highest_quintile,1983,39.1,51.0,25.0,56.1,23.0
hh_with_children,highest_quintile,1984,39.5,51.6,25.7,56.3,23.7
hh_with_children,highest_quintile,1985,38.8,51.2,25.4,55.4,24.0
hh_with_children,highest_quintile,1986,41.9,55.6,25.7,60.5,25.1
hh_with_children,highest_quintile,1987,44.1,59.9,27.0,56.2,25.7
hh_with_children,highest_quintile,1988,43.8,60.6,26.4,55.8,25.6
hh_with_children,highest_quintile,1989,44.4,61.4,26.8,57.5,25.3
hh_with_children,highest_quintile,1990,42.1,58.2,26.5,54.6,24.8
hh_with_children,highest_quintile,1991,43.6,60.5,28.5,55.9,24.2
hh_with_children,highest_quintile,1992,45.1,63.0,28.8,57.4,24.8
hh_with_children,highest_quintile,1993,46.9,65.3,29.5,58.7,24.2
hh_with_children,highest_quintile,1994,48.1,67.3,30.7,59.0,24.3
hh_with_children,highest_quintile,1995,50.4,70.8,30.8,60.7,25.0
hh_with_children,highest_quintile,1996,50.6,71.8,29.9,60.8,23.1
hh_with_children,highest_quintile,1997,51.7,72.4,30.2,62.6,23.9
hh_with_children,highest_quintile,1998,54.1,77.1,30.9,64.4,24.1
hh_with_children,highest_quintile,1999,56.0,78.6,31.5,66.0,25.8
hh_with_children,highest_quintile,2000,58.5,80.4,32.9,68.3,27.6
hh_with_children,highest_quintile,2001,57.2,83.0,32.9,68.0,26.6
hh_with_children,highest_quintile,2002,56.8,83.9,33.5,66.3,25.0
hh_with_children,highest_quintile,2003,58.3,90.0,33.8,70.2,25.1
hh_with_children,highest_quintile,2004,60.0,89.8,34.4,71.3,27.0
hh_with_children,highest_quintile,2005,61.3,91.3,33.8,71.0,26.0
hh_with_children,highest_quintile,2006,63.3,91.9,34.2,73.3,26.1
hh_with_children,highest_quintile,2007,63.0,91.1,33.2,72.7,26.2
hh_with_children,highest_quintile,2008,64.9,104.1,34.5,72.6,27.3
hh_with_children,highest_quintile,2009,63.6,106.7,35.6,70.4,25.1
hh_with_children,highest_quintile,2010,66.2,104.2,36.3,75.3,26.1
hh_with_children,highest_quintile,2011,65.7,96.3,36.5,73.9,25.4
hh_with_children,highest_quintile,2012,67.4,95.9,36.4,75.9,26.3
hh_with_children,highest_quintile,2013,65.4,94.4,36.7,73.5,26.2
hh_with_children,highest_quintile,2014,65.9,94.3,36.1,74.1,26.5
hh_with_children,highest_quintile,2015,66.6,93.9,36.6,75.2,26.4
hh_with_children,highest_quintile,2016,65.1,92.7,36.3,74.1,27.0
hh_with_children,highest_quintile,2017,65.6,92.1,36.7,74.0,26.6
hh_with_children,percentiles_81_90,1979,13.9,15.7,12.6,11.9,10.7
hh_with_children,percentiles_81_90,1980,14.2,16.0,12.7,11.7,10.5
hh_with_children,percentiles_81_90,1981,14.1,15.9,12.6,11.3,10.4
hh_with_children,percentiles_81_90,1982,14.0,15.8,12.7,11.3,10.1
hh_with_children,percentiles_81_90,1983,14.1,15.5,13.4,11.1,10.3
hh_with_children,percentiles_81_90,1984,13.7,14.8,13.3,11.0,9.9
hh_with_children,percentiles_81_90,1985,13.8,15.3,13.2,10.5,9.8
hh_with_children,percentiles_81_90,1986,13.3,13.9,13.5,9.4,10.4
hh_with_children,percentiles_81_90,1987,13.9,14.7,13.8,11.1,10.8
hh_with_children,percentiles_81_90,1988,13.8,14.6,13.7,10.7,11.0
hh_with_children,percentiles_81_90,1989,13.4,14.2,13.2,10.7,10.8
hh_with_children,percentiles_81_90,1990,13.8,15.0,13.4,11.3,10.5
hh_with_children,percentiles_81_90,1991,14.2,15.4,14.0,11.2,10.0
hh_with_children,percentiles_81_90,1992,14.1,15.0,14.1,10.9,10.5
hh_with_children,percentiles_81_90,1993,13.7,14.5,13.9,10.6,10.0
hh_with_children,percentiles_81_90,1994,13.8,14.8,13.9,10.7,10.1
hh_with_children,percentiles_81_90,1995,13.7,14.4,14.1,9.8,11.0
hh_with_children,percentiles_81_90,1996,13.1,13.7,13.4,9.9,9.9
hh_with_children,percentiles_81_90,1997,12.8,13.2,13.3,9.6,9.4
hh_with_children,percentiles_81_90,1998,13.2,13.6,13.8,9.4,10.4
hh_with_children,percentiles_81_90,1999,13.1,13.1,14.1,9.3,10.9
hh_with_children,percentiles_81_90,2000,13.1,12.8,14.3,9.3,11.7
hh_with_children,percentiles_81_90,2001,14.1,14.4,14.9,8.8,11.1
hh_with_children,percentiles_81_90,2002,14.1,14.6,14.7,8.9,10.5
hh_with_children,percentiles_81_90,2003,13.9,14.6,14.7,8.7,10.6
hh_with_children,percentiles_81_90,2004,13.8,14.1,15.0,8.6,11.3
hh_with_children,percentiles_81_90,2005,13.2,13.4,14.6,8.4,10.7
hh_with_children,percentiles_81_90,2006,12.8,12.7,14.7,8.0,10.4
hh_with_children,percentiles_81_90,2007,12.4,12.1,14.2,7.8,10.9
hh_with_children,percentiles_81_90,2008,13.7,14.3,14.6,7.5,10.7
hh_with_children,percentiles_81_90,2009,15.1,16.9,15.2,8.3,10.5
hh_with_children,percentiles_81_90,2010,14.2,15.2,15.3,7.0,10.2
hh_with_children,percentiles_81_90,2011,14.4,15.4,15.2,7.8,10.4
hh_with_children,percentiles_81_90,2012,13.3,13.7,14.8,7.0,10.3
hh_with_children,percentiles_81_90,2013,13.5,13.7,14.8,8.1,10.6
hh_with_children,percentiles_81_90,2014,12.9,12.9,14.6,7.4,10.9
hh_with_children,percentiles_81_90,2015,12.5,12.4,14.1,7.2,10.9
hh_with_children,percentiles_81_90,2016,13.1,13.3,14.2,7.8,11.0
hh_with_children,percentiles_81_90,2017,13.2,13.0,14.5,7.9,11.2
hh_with_children,percentiles_91_95,1979,7.6,9.4,5.3,8.1,5.3
hh_with_children,percentiles_91_95,1980,7.5,9.2,5.3,7.9,5.2
hh_with_children,percentiles_91_95,1981,7.2,8.9,5.2,7.4,4.9
hh_with_children,percentiles_91_95,1982,7.1,8.7,5.3,7.1,4.7
hh_with_children,percentiles_91_95,1983,7.0,8.4,5.6,6.9,4.5
hh_with_children,percentiles_91_95,1984,7.3,8.8,6.1,7.4,5.0
hh_with_children,percentiles_91_95,1985,7.6,9.3,6.2,7.4,5.0
hh_with_children,percentiles_91_95,1986,7.3,8.6,6.1,6.6,5.3
hh_with_children,percentiles_91_95,1987,7.8,9.5,6.4,7.0,5.6
hh_with_children,percentiles_91_95,1988,7.4,9.1,6.1,6.7,5.5
hh_with_children,percentiles_91_95,1989,8.1,9.9,6.6,7.4,5.7
hh_with_children,percentiles_91_95,1990,7.5,9.2,6.1,7.5,5.3
hh_with_children,percentiles_91_95,1991,8.1,10.0,6.7,7.4,5.5
hh_with_children,percentiles_91_95,1992,8.2,10.0,6.9,7.4,5.5
hh_with_children,percentiles_91_95,1993,8.0,9.6,6.9,7.3,5.4
hh_with_children,percentiles_91_95,1994,8.6,10.5,7.2,7.9,5.9
hh_with_children,percentiles_91_95,1995,8.3,10.0,7.2,6.9,5.4
hh_with_children,percentiles_91_95,1996,8.3,10.0,7.1,7.1,5.3
hh_with_children,percentiles_91_95,1997,8.5,10.2,7.2,7.6,5.8
hh_with_children,percentiles_91_95,1998,8.5,10.4,7.2,7.0,5.4
hh_with_children,percentiles_91_95,1999,8.5,10.2,7.3,6.9,5.7
hh_with_children,percentiles_91_95,2000,8.7,10.0,7.6,7.0,6.4
hh_with_children,percentiles_91_95,2001,9.0,11.1,7.6,6.6,5.9
hh_with_children,percentiles_91_95,2002,9.6,12.0,8.2,7.0,5.9
hh_with_children,percentiles_91_95,2003,9.6,12.5,8.2,6.7,5.8
hh_with_children,percentiles_91_95,2004,9.3,11.7,8.2,6.5,6.0
hh_with_children,percentiles_91_95,2005,9.0,11.5,7.9,6.3,5.6
hh_with_children,percentiles_91_95,2006,8.9,11.1,8.0,6.3,5.7
hh_with_children,percentiles_91_95,2007,8.6,10.4,7.7,5.8,5.7
hh_with_children,percentiles_91_95,2008,10.0,13.5,8.3,5.8,6.1
hh_with_children,percentiles_91_95,2009,10.3,14.4,8.3,6.3,5.6
hh_with_children,percentiles_91_95,2010,10.1,13.6,8.7,5.2,5.6
hh_with_children,percentiles_91_95,2011,10.1,13.1,8.5,5.9,5.7
hh_with_children,percentiles_91_95,2012,9.5,11.8,8.4,5.3,5.7
hh_with_children,percentiles_91_95,2013,9.7,11.9,8.7,6.1,5.8
hh_with_children,percentiles_91_95,2014,9.4,11.4,8.4,6.1,5.9
hh_with_children,percentiles_91_95,2015,9.5,11.4,8.6,6.0,6.1
hh_with_children,percentiles_91_95,2016,10.0,12.3,8.7,6.5,6.3
hh_with_children,percentiles_91_95,2017,10.0,11.9,8.8,6.4,6.2
hh_with_children,percentiles_96_99,1979,9.8,13.7,3.8,14.1,5.4
hh_with_children,percentiles_96_99,1980,9.5,13.0,4.0,13.4,5.4
hh_with_children,percentiles_96_99,1981,8.4,11.7,3.6,12.3,4.6
hh_with_children,percentiles_96_99,1982,8.5,12.3,4.2,11.0,4.6
hh_with_children,percentiles_96_99,1983,8.8,12.4,4.7,11.8,4.8
hh_with_children,percentiles_96_99,1984,8.8,12.5,4.9,11.6,5.0
hh_with_children,percentiles_96_99,1985,8.7,12.5,4.8,12.0,5.0
hh_with_children,percentiles_96_99,1986,9.4,13.6,4.9,11.4,5.4
hh_with_children,percentiles_96_99,1987,10.3,15.2,5.2,13.4,5.5
hh_with_children,percentiles_96_99,1988,10.2,15.3,5.2,12.5,5.6
hh_with_children,percentiles_96_99,1989,10.3,15.4,5.4,11.9,5.5
hh_with_children,percentiles_96_99,1990,10.5,16.0,5.4,12.8,6.0
hh_with_children,percentiles_96_99,1991,10.3,15.3,5.9,12.4,5.5
hh_with_children,percentiles_96_99,1992,10.8,16.2,6.2,12.4,5.5
hh_with_children,percentiles_96_99,1993,11.5,16.9,6.8,12.6,5.6
hh_with_children,percentiles_96_99,1994,11.5,17.2,6.9,12.0,5.4
hh_with_children,percentiles_96_99,1995,12.1,18.2,6.8,12.5,5.6
hh_with_children,percentiles_96_99,1996,12.2,18.4,6.6,12.5,5.1
hh_with_children,percentiles_96_99,1997,12.8,19.1,6.9,12.9,5.7
hh_with_children,percentiles_96_99,1998,13.2,20.1,6.9,12.6,5.3
hh_with_children,percentiles_96_99,1999,13.2,19.5,7.0,12.5,6.2
hh_with_children,percentiles_96_99,2000,13.3,19.1,7.3,12.1,6.3
hh_with_children,percentiles_96_99,2001,13.3,20.6,7.1,11.7,6.0
hh_with_children,percentiles_96_99,2002,13.5,21.3,7.4,11.7,5.6
hh_with_children,percentiles_96_99,2003,13.8,23.1,7.5,12.1,5.6
hh_with_children,percentiles_96_99,2004,14.3,23.4,7.8,11.9,6.1
hh_with_children,percentiles_96_99,2005,15.2,24.9,7.9,12.7,5.9
hh_with_children,percentiles_96_99,2006,14.2,22.4,7.7,11.3,5.8
hh_with_children,percentiles_96_99,2007,14.1,21.9,7.5,10.8,5.8
hh_with_children,percentiles_96_99,2008,15.5,27.0,7.8,10.4,6.0
hh_with_children,percentiles_96_99,2009,15.7,28.7,8.2,10.7,5.5
hh_with_children,percentiles_96_99,2010,15.1,26.1,8.3,9.2,5.5
hh_with_children,percentiles_96_99,2011,16.1,25.9,8.6,10.4,5.6
hh_with_children,percentiles_96_99,2012,16.1,24.9,8.7,10.2,6.0
hh_with_children,percentiles_96_99,2013,15.3,23.6,8.6,11.4,5.8
hh_with_children,percentiles_96_99,2014,15.4,23.4,8.6,11.3,5.8
hh_with_children,percentiles_96_99,2015,15.8,23.6,9.0,11.0,6.1
hh_with_children,percentiles_96_99,2016,16.4,25.0,9.0,11.7,6.2
hh_with_children,percentiles_96_99,2017,15.8,23.3,8.8,11.9,5.9
hh_with_children,top_1_percent,1979,8.3,11.4,0.7,21.3,2.5
hh_with_children,top_1_percent,1980,7.9,10.9,0.8,21.5,2.8
hh_with_children,top_1_percent,1981,7.5,10.6,0.9,23.3,2.9
hh_with_children,top_1_percent,1982,6.8,10.4,1.1,23.2,2.4
hh_with_children,top_1_percent,1983,9.2,14.6,1.3,26.2,3.3
hh_with_children,top_1_percent,1984,9.7,15.6,1.4,26.4,3.7
hh_with_children,top_1_percent,1985,8.7,14.2,1.3,25.5,4.1
hh_with_children,top_1_percent,1986,12.0,19.4,1.2,33.1,3.9
hh_with_children,top_1_percent,1987,12.1,20.6,1.6,24.8,3.9
hh_with_children,top_1_percent,1988,12.4,21.7,1.4,25.9,3.5
hh_with_children,top_1_percent,1989,12.7,21.9,1.6,27.5,3.3
hh_with_children,top_1_percent,1990,10.2,18.0,1.5,23.0,3.0
hh_with_children,top_1_percent,1991,11.1,19.9,1.9,24.8,3.2
hh_with_children,top_1_percent,1992,12.0,21.7,1.7,26.7,3.2
hh_with_children,top_1_percent,1993,13.6,24.2,1.9,28.2,3.1
hh_with_children,top_1_percent,1994,14.1,24.8,2.8,28.4,2.9
hh_with_children,top_1_percent,1995,16.3,28.3,2.7,31.4,3.0
hh_with_children,top_1_percent,1996,17.1,29.6,2.8,31.3,2.8
hh_with_children,top_1_percent,1997,17.6,29.8,2.8,32.4,3.1
hh_with_children,top_1_percent,1998,19.2,33.0,3.0,35.4,3.0
hh_with_children,top_1_percent,1999,21.2,35.7,3.2,37.2,3.0
hh_with_children,top_1_percent,2000,23.5,38.5,3.6,39.9,3.2
hh_with_children,top_1_percent,2001,20.7,36.9,3.3,41.0,3.6
hh_with_children,top_1_percent,2002,19.5,36.0,3.3,38.7,3.0
hh_with_children,top_1_percent,2003,21.0,39.8,3.4,42.6,3.1
