household_type,income_group,year,all_federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
hh_with_children,all_quintiles,1987,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1988,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1989,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1990,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1991,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1992,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1993,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1994,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1995,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1996,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1997,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1998,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,1999,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2000,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2001,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2002,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2003,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2004,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2005,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2006,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2007,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2008,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2009,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2010,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2011,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2012,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2013,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2014,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2015,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2016,100.0,100.0,100.0,100.0,100.0
hh_with_children,all_quintiles,2017,100.0,100.0,100.0,100.0,100.0
hh_with_children,lowest_quintile,1979,2.9,-0.4,6.1,3.4,11.7
hh_with_children,lowest_quintile,1980,2.8,-0.2,6.0,3.5,11.9
hh_with_children,lowest_quintile,1981,3.0,0.1,6.1,3.6,12.1
hh_with_children,lowest_quintile,1982,3.2,0.1,5.8,4.0,12.7
hh_with_children,lowest_quintile,1983,3.4,0.1,5.8,3.5,15.2
hh_with_children,lowest_quintile,1984,3.8,0.4,6.1,3.4,16.1
hh_with_children,lowest_quintile,1985,3.5,0.2,5.8,3.3,14.9
hh_with_children,lowest_quintile,1986,3.2,0.1,5.7,3.0,13.7
hh_with_children,lowest_quintile,1987,2.6,-0.8,5.2,3.0,12.7
hh_with_children,lowest_quintile,1988,2.5,-1.3,5.4,3.1,12.4
hh_with_children,lowest_quintile,1989,2.4,-1.8,5.6,3.1,13.1
hh_with_children,lowest_quintile,1990,2.9,-1.4,5.9,3.5,13.9
hh_with_children,lowest_quintile,1991,2.7,-2.3,6.0,3.6,14.7
hh_with_children,lowest_quintile,1992,2.5,-2.7,6.0,3.4,14.5
hh_with_children,lowest_quintile,1993,2.4,-3.0,6.0,3.2,16.1
hh_with_children,lowest_quintile,1994,1.8,-4.4,5.7,3.2,15.5
hh_with_children,lowest_quintile,1995,1.5,-5.1,6.2,3.1,15.3
hh_with_children,lowest_quintile,1996,1.3,-5.6,6.3,3.2,16.2
hh_with_children,lowest_quintile,1997,1.4,-5.4,6.6,3.1,17.2
hh_with_children,lowest_quintile,1998,1.4,-5.6,6.9,3.1,16.6
hh_with_children,lowest_quintile,1999,1.4,-4.7,6.5,2.8,15.2
hh_with_children,lowest_quintile,2000,1.1,-4.7,6.6,2.6,14.1
hh_with_children,lowest_quintile,2001,1.1,-5.8,6.5,2.7,15.0
hh_with_children,lowest_quintile,2002,1.0,-6.8,6.6,2.7,16.1
hh_with_children,lowest_quintile,2003,1.0,-7.8,6.4,2.4,16.3
hh_with_children,lowest_quintile,2004,0.8,-7.3,6.3,2.4,14.2
hh_with_children,lowest_quintile,2005,0.8,-7.6,6.6,2.4,16.5
hh_with_children,lowest_quintile,2006,0.9,-7.1,7.0,2.3,17.7
hh_with_children,lowest_quintile,2007,0.7,-7.3,7.4,2.4,15.9
hh_with_children,lowest_quintile,2008,-0.9,-13.1,7.1,2.4,16.4
hh_with_children,lowest_quintile,2009,-1.5,-16.2,6.8,2.5,17.2
hh_with_children,lowest_quintile,2010,-1.4,-14.3,6.9,2.1,18.1
hh_with_children,lowest_quintile,2011,-1.3,-12.1,7.0,2.2,18.3
hh_with_children,lowest_quintile,2012,-1.1,-10.3,6.8,2.0,17.4
hh_with_children,lowest_quintile,2013,-0.7,-10.0,6.8,2.1,17.4
hh_with_children,lowest_quintile,2014,-0.6,-9.3,6.7,2.1,15.6
hh_with_children,lowest_quintile,2015,-0.7,-9.2,7.0,2.0,15.6
hh_with_children,lowest_quintile,2016,-0.6,-9.5,7.0,2.2,15.5
hh_with_children,lowest_quintile,2017,-0.7,-8.7,6.8,2.1,14.8
hh_with_children,second_quintile,1979,10.7,6.5,16.1,8.4,17.5
hh_with_children,second_quintile,1980,10.6,6.7,15.9,8.5,17.4
hh_with_children,second_quintile,1981,10.9,7.1,15.7,8.6,17.6
hh_with_children,second_quintile,1982,10.9,6.8,15.2,8.8,17.5
hh_with_children,second_quintile,1983,10.6,6.4,15.0,8.4,17.3
hh_with_children,second_quintile,1984,10.8,6.7,14.9,8.1,16.9
hh_with_children,second_quintile,1985,11.0,6.7,15.1,8.5,17.5
hh_with_children,second_quintile,1986,10.4,6.1,14.8,7.3,17.2
hh_with_children,second_quintile,1987,9.6,4.8,14.2,7.7,16.8
hh_with_children,second_quintile,1988,9.7,4.6,14.4,7.8,17.3
hh_with_children,second_quintile,1989,9.2,4.0,14.1,7.4,16.6
hh_with_children,second_quintile,1990,10.5,5.5,15.0,8.2,17.3
hh_with_children,second_quintile,1991,9.9,4.8,14.1,7.7,17.2
hh_with_children,second_quintile,1992,9.4,4.0,13.8,7.7,17.5
hh_with_children,second_quintile,1993,9.0,3.6,13.5,7.3,17.3
hh_with_children,second_quintile,1994,8.5,2.8,13.2,7.2,17.0
hh_with_children,second_quintile,1995,8.5,2.7,13.6,7.0,17.2
hh_with_children,second_quintile,1996,8.4,2.3,13.8,7.2,18.8
hh_with_children,second_quintile,1997,8.4,2.6,13.8,6.8,18.0
hh_with_children,second_quintile,1998,7.7,1.4,13.7,6.5,18.0
hh_with_children,second_quintile,1999,7.4,1.3,13.5,6.4,17.8
hh_with_children,second_quintile,2000,6.8,1.1,13.1,5.7,16.8
hh_with_children,second_quintile,2001,6.9,-0.4,13.3,5.8,17.5
hh_with_children,second_quintile,2002,6.6,-1.2,12.9,5.6,17.3
hh_with_children,second_quintile,2003,6.1,-3.5,13.0,5.3,17.3
hh_with_children,second_quintile,2004,5.8,-2.8,12.6,5.0,17.0
hh_with_children,second_quintile,2005,5.6,-3.1,12.7,4.9,16.8
hh_with_children,second_quintile,2006,5.4,-2.7,12.8,4.6,16.9
hh_with_children,second_quintile,2007,6.0,-1.9,13.6,5.0,17.3
hh_with_children,second_quintile,2008,4.6,-6.6,12.7,4.7,17.0
hh_with_children,second_quintile,2009,4.4,-8.6,12.4,4.9,17.7
hh_with_children,second_quintile,2010,4.2,-6.8,12.2,4.1,17.5
hh_with_children,second_quintile,2011,4.4,-4.5,12.1,4.3,17.3
hh_with_children,second_quintile,2012,4.1,-4.2,12.2,4.2,17.4
hh_with_children,second_quintile,2013,4.5,-3.6,12.0,4.2,17.0
hh_with_children,second_quintile,2014,4.4,-3.7,12.2,4.2,16.9
hh_with_children,second_quintile,2015,4.5,-3.0,12.1,4.1,16.9
hh_with_children,second_quintile,2016,4.8,-2.9,12.3,4.4,17.1
hh_with_children,second_quintile,2017,4.8,-2.5,12.2,4.3,17.0
hh_with_children,middle_quintile,1979,19.3,16.2,25.1,13.2,22.3
hh_with_children,middle_quintile,1980,19.5,16.4,24.9,13.5,22.2
hh_with_children,middle_quintile,1981,19.7,16.7,24.6,13.5,22.3
hh_with_children,middle_quintile,1982,20.0,16.8,24.2,13.9,22.6
hh_with_children,middle_quintile,1983,18.7,15.3,23.2,12.6,20.6
hh_with_children,middle_quintile,1984,18.6,15.1,23.1,12.9,20.1
hh_with_children,middle_quintile,1985,18.7,15.1,23.1,13.0,19.8
hh_with_children,middle_quintile,1986,17.7,13.6,23.0,11.5,20.5
hh_with_children,middle_quintile,1987,17.3,12.6,22.8,12.5,20.6
hh_with_children,middle_quintile,1988,17.6,12.7,23.1,12.9,21.1
hh_with_children,middle_quintile,1989,17.4,12.7,22.8,12.2,20.8
hh_with_children,middle_quintile,1990,17.9,13.4,22.6,12.7,20.5
hh_with_children,middle_quintile,1991,17.3,13.0,21.6,12.4,20.7
hh_with_children,middle_quintile,1992,17.0,12.4,21.6,12.1,20.1
hh_with_children,middle_quintile,1993,16.3,11.6,21.3,11.3,19.7
hh_with_children,middle_quintile,1994,16.3,11.6,21.0,11.7,19.9
hh_with_children,middle_quintile,1995,15.4,10.6,20.6,10.9,19.7
hh_with_children,middle_quintile,1996,15.4,10.6,20.8,11.3,19.8
hh_with_children,middle_quintile,1997,15.1,10.4,20.7,10.8,19.5
hh_with_children,middle_quintile,1998,14.2,8.6,20.4,10.1,19.8
hh_with_children,middle_quintile,1999,13.7,7.8,20.5,9.7,19.6
hh_with_children,middle_quintile,2000,12.6,7.0,19.7,8.9,19.0
hh_with_children,middle_quintile,2001,13.0,6.3,19.7,8.7,19.1
hh_with_children,middle_quintile,2002,13.1,6.4,19.2,8.9,19.5
hh_with_children,middle_quintile,2003,12.6,4.8,19.2,8.2,19.2
hh_with_children,middle_quintile,2004,12.3,4.9,19.3,8.0,19.3
hh_with_children,middle_quintile,2005,11.9,4.5,19.3,8.1,18.8
hh_with_children,middle_quintile,2006,11.2,4.1,19.0,7.4,18.6
hh_with_children,middle_quintile,2007,11.1,4.4,18.8,7.4,18.9
hh_with_children,middle_quintile,2008,10.7,1.3,18.4,7.1,18.5
hh_with_children,middle_quintile,2009,11.2,1.6,17.9,7.4,19.0
hh_with_children,middle_quintile,2010,10.5,1.9,17.7,6.3,18.6
hh_with_children,middle_quintile,2011,10.7,4.0,17.6,6.8,18.8
hh_with_children,middle_quintile,2012,10.0,3.5,17.5,6.3,18.5
hh_with_children,middle_quintile,2013,10.4,3.8,17.4,6.8,18.6
hh_with_children,middle_quintile,2014,10.4,3.6,18.0,6.9,19.4
hh_with_children,middle_quintile,2015,9.9,3.6,17.3,6.4,18.9
hh_with_children,middle_quintile,2016,10.5,4.1,17.7,6.8,18.7
hh_with_children,middle_quintile,2017,10.4,4.1,17.5,6.8,19.2
hh_with_children,fourth_quintile,1979,26.3,26.1,29.3,18.6,23.9
hh_with_children,fourth_quintile,1980,26.3,26.1,29.1,18.5,23.3
hh_with_children,fourth_quintile,1981,27.2,26.8,29.5,18.7,23.6
hh_with_children,fourth_quintile,1982,27.5,26.9,29.4,19.2,23.9
hh_with_children,fourth_quintile,1983,26.1,25.0,29.1,17.8,22.4
hh_with_children,fourth_quintile,1984,25.5,24.2,28.5,17.6,21.7
hh_with_children,fourth_quintile,1985,25.9,24.7,28.7,18.0,22.3
hh_with_children,fourth_quintile,1986,24.9,22.5,29.0,16.4,22.2
hh_with_children,fourth_quintile,1987,24.8,21.9,29.4,18.1,22.9
hh_with_children,fourth_quintile,1988,24.7,21.8,29.0,17.6,22.5
hh_with_children,fourth_quintile,1989,24.7,21.9,29.0,16.9,22.9
hh_with_children,fourth_quintile,1990,24.8,22.5,28.2,18.2,22.3
hh_with_children,fourth_quintile,1991,24.5,22.1,27.9,17.3,22.0
hh_with_children,fourth_quintile,1992,24.0,21.3,27.8,16.7,22.1
hh_with_children,fourth_quintile,1993,23.4,20.5,27.7,16.1,21.3
hh_with_children,fourth_quintile,1994,23.4,20.7,27.4,16.2,21.8
hh_with_children,fourth_quintile,1995,22.3,19.2,26.8,15.5,21.4
hh_with_children,fourth_quintile,1996,22.3,19.1,27.2,15.4,20.8
hh_with_children,fourth_quintile,1997,21.6,18.3,26.7,14.9,20.1
hh_with_children,fourth_quintile,1998,21.0,17.1,26.5,14.5,20.5
hh_with_children,fourth_quintile,1999,20.0,15.6,26.2,13.8,20.6
hh_with_children,fourth_quintile,2000,19.3,14.6,26.0,13.1,21.3
hh_with_children,fourth_quintile,2001,20.1,15.3,25.8,12.7,20.8
hh_with_children,fourth_quintile,2002,20.5,15.9,25.7,12.8,21.0
hh_with_children,fourth_quintile,2003,20.4,15.1,26.1,12.0,21.3
hh_with_children,fourth_quintile,2004,19.4,14.0,25.8,11.6,21.6
hh_with_children,fourth_quintile,2005,19.0,13.7,26.0,12.0,21.1
hh_with_children,fourth_quintile,2006,17.9,12.6,25.5,10.9,20.1
hh_with_children,fourth_quintile,2007,17.8,12.5,25.3,10.9,20.8
hh_with_children,fourth_quintile,2008,18.6,12.3,25.2,10.4,19.7
hh_with_children,fourth_quintile,2009,20.0,14.0,25.2,11.9,19.8
hh_with_children,fourth_quintile,2010,18.4,13.0,24.7,9.4,18.6
hh_with_children,fourth_quintile,2011,18.6,14.4,24.8,10.1,18.9
hh_with_children,fourth_quintile,2012,17.9,13.3,25.1,9.8,19.2
hh_with_children,fourth_quintile,2013,18.0,13.2,24.8,10.3,19.5
hh_with_children,fourth_quintile,2014,17.6,12.7,24.6,10.0,20.3
hh_with_children,fourth_quintile,2015,17.3,12.5,24.5,9.7,20.7
hh_with_children,fourth_quintile,2016,17.9,13.4,24.3,10.2,20.5
hh_with_children,fourth_quintile,2017,17.9,13.1,24.5,10.3,21.1
hh_with_children,highest_quintile,1979,40.7,51.6,23.3,55.8,24.0
hh_with_children,highest_quintile,1980,40.6,51.0,24.1,55.1,24.1
hh_with_children,highest_quintile,1981,39.0,49.3,24.0,54.6,23.4
hh_with_children,highest_quintile,1982,38.3,49.4,25.1,52.9,22.5
hh_with_children,highest_quintile,1983,40.9,53.2,26.8,56.4,23.7
hh_with_children,highest_quintile,1984,41.1,53.6,27.2,56.7,24.5
hh_with_children,highest_quintile,1985,40.5,53.3,27.2,55.9,24.7
hh_with_children,highest_quintile,1986,43.6,57.6,27.4,61.0,25.8
hh_with_children,highest_quintile,1987,45.4,61.5,28.4,57.0,26.3
hh_with_children,highest_quintile,1988,45.3,62.2,28.0,56.8,26.2
hh_with_children,highest_quintile,1989,46.0,63.1,28.4,58.5,26.1
hh_with_children,highest_quintile,1990,43.7,60.0,28.1,55.6,25.5
hh_with_children,highest_quintile,1991,45.3,62.4,30.2,56.8,25.0
hh_with_children,highest_quintile,1992,46.9,65.0,30.6,58.5,25.4
hh_with_children,highest_quintile,1993,48.7,67.2,31.4,60.1,25.0
hh_with_children,highest_quintile,1994,49.8,69.3,32.5,60.3,25.2
hh_with_children,highest_quintile,1995,52.1,72.6,32.6,62.2,25.8
hh_with_children,highest_quintile,1996,52.3,73.5,31.7,62.0,23.9
hh_with_children,highest_quintile,1997,53.3,74.1,32.0,63.5,24.7
hh_with_children,highest_quintile,1998,55.5,78.6,32.4,65.0,24.7
hh_with_children,highest_quintile,1999,57.4,80.0,33.0,66.6,26.5
hh_with_children,highest_quintile,2000,60.0,81.9,34.5,68.9,28.4
hh_with_children,highest_quintile,2001,58.8,84.7,34.5,68.7,27.4
hh_with_children,highest_quintile,2002,58.5,85.7,35.3,67.0,25.7
hh_with_children,highest_quintile,2003,59.6,91.4,35.2,70.9,25.6
hh_with_children,highest_quintile,2004,61.4,91.2,35.9,71.9,27.6
hh_with_children,highest_quintile,2005,62.5,92.6,35.2,71.6,26.6
hh_with_children,highest_quintile,2006,64.4,93.1,35.5,73.9,26.5
hh_with_children,highest_quintile,2007,64.2,92.4,34.7,73.2,26.8
hh_with_children,highest_quintile,2008,66.7,106.1,36.3,73.2,28.1
hh_with_children,highest_quintile,2009,65.7,109.2,37.6,71.3,25.9
hh_with_children,highest_quintile,2010,68.0,106.3,38.2,76.3,26.9
hh_with_children,highest_quintile,2011,67.3,98.1,38.2,74.8,26.3
hh_with_children,highest_quintile,2012,69.0,97.6,38.2,76.6,27.2
hh_with_children,highest_quintile,2013,67.4,96.6,38.8,74.9,27.2
hh_with_children,highest_quintile,2014,68.0,96.7,38.3,75.5,27.6
hh_with_children,highest_quintile,2015,68.8,96.2,38.8,76.6,27.6
hh_with_children,highest_quintile,2016,67.2,94.8,38.5,75.2,28.1
hh_with_children,highest_quintile,2017,67.5,94.0,38.8,74.9,27.7
hh_with_children,percentiles_81_90,1979,14.5,16.4,13.2,12.2,11.0
hh_with_children,percentiles_81_90,1980,14.9,16.6,13.6,12.0,10.8
hh_with_children,percentiles_81_90,1981,15.0,16.7,13.6,12.0,10.9
hh_with_children,percentiles_81_90,1982,15.0,16.5,13.8,12.1,10.8
hh_with_children,percentiles_81_90,1983,14.9,16.2,14.5,11.4,10.8
hh_with_children,percentiles_81_90,1984,14.5,15.6,14.3,11.6,10.5
hh_with_children,percentiles_81_90,1985,14.8,16.2,14.4,11.2,10.5
hh_with_children,percentiles_81_90,1986,14.4,14.9,14.7,10.2,11.1
hh_with_children,percentiles_81_90,1987,14.5,15.3,14.7,11.2,11.2
hh_with_children,percentiles_81_90,1988,14.7,15.5,14.7,11.2,11.6
hh_with_children,percentiles_81_90,1989,14.4,15.3,14.4,11.1,11.6
hh_with_children,percentiles_81_90,1990,14.7,15.8,14.5,11.8,11.1
hh_with_children,percentiles_81_90,1991,15.1,16.2,15.0,11.5,10.7
hh_with_children,percentiles_81_90,1992,15.1,16.0,15.3,11.1,11.0
hh_with_children,percentiles_81_90,1993,14.6,15.4,15.0,10.8,10.7
hh_with_children,percentiles_81_90,1994,14.8,15.8,15.1,11.1,10.8
hh_with_children,percentiles_81_90,1995,14.8,15.4,15.4,10.6,11.6
hh_with_children,percentiles_81_90,1996,14.0,14.5,14.6,10.3,10.5
hh_with_children,percentiles_81_90,1997,13.8,14.2,14.5,10.1,10.1
hh_with_children,percentiles_81_90,1998,13.8,14.1,14.6,9.6,10.7
hh_with_children,percentiles_81_90,1999,13.7,13.7,15.0,9.5,11.4
hh_with_children,percentiles_81_90,2000,13.7,13.3,15.2,9.6,12.2
hh_with_children,percentiles_81_90,2001,14.7,14.8,15.6,9.0,11.5
hh_with_children,percentiles_81_90,2002,14.9,15.3,15.6,9.0,10.9
hh_with_children,percentiles_81_90,2003,14.3,14.8,15.2,8.8,10.8
hh_with_children,percentiles_81_90,2004,14.2,14.4,15.6,8.8,11.7
hh_with_children,percentiles_81_90,2005,13.5,13.6,15.2,8.4,10.9
hh_with_children,percentiles_81_90,2006,13.1,13.0,15.2,8.1,10.6
hh_with_children,percentiles_81_90,2007,12.8,12.5,14.9,7.9,11.1
hh_with_children,percentiles_81_90,2008,14.3,14.6,15.4,7.7,11.1
hh_with_children,percentiles_81_90,2009,15.6,17.1,16.0,8.4,10.8
hh_with_children,percentiles_81_90,2010,14.7,15.4,16.1,7.2,10.6
hh_with_children,percentiles_81_90,2011,14.9,15.9,16.0,7.9,10.9
hh_with_children,percentiles_81_90,2012,13.8,14.0,15.6,7.1,10.7
hh_with_children,percentiles_81_90,2013,13.9,14.0,15.6,8.2,11.0
hh_with_children,percentiles_81_90,2014,13.6,13.5,15.6,7.6,11.5
hh_with_children,percentiles_81_90,2015,13.2,13.0,15.2,7.4,11.5
hh_with_children,percentiles_81_90,2016,13.8,13.9,15.2,8.0,11.5
hh_with_children,percentiles_81_90,2017,13.8,13.4,15.3,8.1,11.7
hh_with_children,percentiles_91_95,1979,7.8,9.6,5.6,8.1,5.3
hh_with_children,percentiles_91_95,1980,8.0,9.8,5.6,8.2,5.3
hh_with_children,percentiles_91_95,1981,7.6,9.4,5.7,7.4,5.1
hh_with_children,percentiles_91_95,1982,7.5,9.2,5.9,6.9,4.9
hh_with_children,percentiles_91_95,1983,7.6,9.2,6.2,7.0,4.9
hh_with_children,percentiles_91_95,1984,7.6,9.1,6.4,7.1,5.1
hh_with_children,percentiles_91_95,1985,8.0,9.9,6.6,7.6,5.2
hh_with_children,percentiles_91_95,1986,7.7,9.1,6.5,6.6,5.5
hh_with_children,percentiles_91_95,1987,8.2,9.9,6.8,7.6,5.8
hh_with_children,percentiles_91_95,1988,7.9,9.6,6.6,6.9,5.7
hh_with_children,percentiles_91_95,1989,8.4,10.2,6.9,7.5,5.9
hh_with_children,percentiles_91_95,1990,8.0,9.8,6.7,7.3,5.5
hh_with_children,percentiles_91_95,1991,8.6,10.5,7.3,7.7,5.6
hh_with_children,percentiles_91_95,1992,8.5,10.4,7.3,7.4,5.6
hh_with_children,percentiles_91_95,1993,8.4,10.0,7.3,7.6,5.4
hh_with_children,percentiles_91_95,1994,8.8,10.8,7.5,7.6,5.9
hh_with_children,percentiles_91_95,1995,8.5,10.2,7.5,6.9,5.5
hh_with_children,percentiles_91_95,1996,8.6,10.4,7.5,7.1,5.5
hh_with_children,percentiles_91_95,1997,8.6,10.2,7.5,7.4,5.7
hh_with_children,percentiles_91_95,1998,8.7,10.6,7.5,6.9,5.5
hh_with_children,percentiles_91_95,1999,8.7,10.3,7.5,6.9,5.8
hh_with_children,percentiles_91_95,2000,8.9,10.2,7.9,7.0,6.5
hh_with_children,percentiles_91_95,2001,9.5,11.5,8.2,6.7,6.1
hh_with_children,percentiles_91_95,2002,10.1,12.4,8.7,7.3,6.2
hh_with_children,percentiles_91_95,2003,10.0,12.8,8.7,6.8,5.9
hh_with_children,percentiles_91_95,2004,9.7,12.1,8.7,6.7,6.2
hh_with_children,percentiles_91_95,2005,9.4,11.7,8.4,6.4,5.7
hh_with_children,percentiles_91_95,2006,9.2,11.3,8.4,6.3,5.8
hh_with_children,percentiles_91_95,2007,8.7,10.5,8.0,5.8,5.9
hh_with_children,percentiles_91_95,2008,10.4,13.9,8.8,5.9,6.3
hh_with_children,percentiles_91_95,2009,10.9,15.0,9.0,6.3,5.9
hh_with_children,percentiles_91_95,2010,10.5,13.8,9.2,5.2,5.8
hh_with_children,percentiles_91_95,2011,10.3,13.2,8.9,5.9,5.8
hh_with_children,percentiles_91_95,2012,9.9,12.1,8.9,5.5,5.9
hh_with_children,percentiles_91_95,2013,10.2,12.3,9.4,6.2,6.2
hh_with_children,percentiles_91_95,2014,9.6,11.4,8.8,6.0,6.1
hh_with_children,percentiles_91_95,2015,9.9,11.5,9.1,6.3,6.4
hh_with_children,percentiles_91_95,2016,10.2,12.3,9.2,6.4,6.4
hh_with_children,percentiles_91_95,2017,10.3,12.1,9.3,6.5,6.5
hh_with_children,percentiles_96_99,1979,9.7,13.5,3.7,14.1,5.3
hh_with_children,percentiles_96_99,1980,9.4,13.0,4.0,13.3,5.3
hh_with_children,percentiles_96_99,1981,8.5,11.8,3.8,12.0,4.6
hh_with_children,percentiles_96_99,1982,8.6,12.3,4.2,11.2,4.5
hh_with_children,percentiles_96_99,1983,8.9,12.5,4.8,11.9,4.7
hh_with_children,percentiles_96_99,1984,9.0,12.7,5.0,11.6,5.2
hh_with_children,percentiles_96_99,1985,8.7,12.5,4.9,11.8,4.9
hh_with_children,percentiles_96_99,1986,9.2,13.1,4.9,11.1,5.3
hh_with_children,percentiles_96_99,1987,10.4,15.3,5.3,13.1,5.4
hh_with_children,percentiles_96_99,1988,10.3,15.4,5.3,12.2,5.4
hh_with_children,percentiles_96_99,1989,10.5,15.6,5.5,12.1,5.4
hh_with_children,percentiles_96_99,1990,10.6,16.1,5.4,12.9,5.8
hh_with_children,percentiles_96_99,1991,10.3,15.3,6.0,12.1,5.4
hh_with_children,percentiles_96_99,1992,11.1,16.7,6.4,12.5,5.6
hh_with_children,percentiles_96_99,1993,11.7,17.1,7.1,12.7,5.7
hh_with_children,percentiles_96_99,1994,11.6,17.2,7.0,12.3,5.4
hh_with_children,percentiles_96_99,1995,12.1,18.1,6.9,12.5,5.6
hh_with_children,percentiles_96_99,1996,12.3,18.5,6.8,12.8,5.1
hh_with_children,percentiles_96_99,1997,13.0,19.3,7.1,13.1,5.8
hh_with_children,percentiles_96_99,1998,13.4,20.2,7.2,12.8,5.4
hh_with_children,percentiles_96_99,1999,13.3,19.5,7.2,12.8,6.3
hh_with_children,percentiles_96_99,2000,13.5,19.2,7.6,12.3,6.4
hh_with_children,percentiles_96_99,2001,13.5,20.7,7.3,11.8,6.1
hh_with_children,percentiles_96_99,2002,13.7,21.3,7.6,11.6,5.7
hh_with_children,percentiles_96_99,2003,14.1,23.4,7.8,12.1,5.7
hh_with_children,percentiles_96_99,2004,14.6,23.7,8.1,12.0,6.2
hh_with_children,percentiles_96_99,2005,15.6,25.4,8.2,13.0,6.1
hh_with_children,percentiles_96_99,2006,14.5,22.8,8.0,11.6,5.9
hh_with_children,percentiles_96_99,2007,14.5,22.4,7.9,11.2,6.0
hh_with_children,percentiles_96_99,2008,15.9,27.6,8.3,10.6,6.1
hh_with_children,percentiles_96_99,2009,16.3,29.4,8.7,10.9,5.7
hh_with_children,percentiles_96_99,2010,15.7,26.9,8.8,9.4,5.8
hh_with_children,percentiles_96_99,2011,16.6,26.6,9.0,10.5,5.9
hh_with_children,percentiles_96_99,2012,16.6,25.5,9.2,10.4,6.2
hh_with_children,percentiles_96_99,2013,15.8,24.1,9.1,11.6,6.1
hh_with_children,percentiles_96_99,2014,16.0,24.1,9.3,11.7,6.1
hh_with_children,percentiles_96_99,2015,16.2,24.0,9.5,11.1,6.4
hh_with_children,percentiles_96_99,2016,17.0,25.7,9.6,12.1,6.6
hh_with_children,percentiles_96_99,2017,16.4,23.9,9.3,12.1,6.2
hh_with_children,top_1_percent,1979,8.7,12.1,0.8,21.5,2.4
hh_with_children,top_1_percent,1980,8.4,11.7,1.0,21.6,2.7
hh_with_children,top_1_percent,1981,7.9,11.4,1.0,23.3,2.8
hh_with_children,top_1_percent,1982,7.2,11.3,1.2,22.7,2.3
hh_with_children,top_1_percent,1983,9.6,15.3,1.4,26.1,3.3
hh_with_children,top_1_percent,1984,9.9,16.1,1.4,26.3,3.8
hh_with_children,top_1_percent,1985,8.9,14.7,1.3,25.3,4.0
hh_with_children,top_1_percent,1986,12.4,20.4,1.3,33.2,3.9
hh_with_children,top_1_percent,1987,12.2,20.9,1.6,25.1,3.9
hh_with_children,top_1_percent,1988,12.5,21.8,1.4,26.5,3.5
hh_with_children,top_1_percent,1989,12.8,22.1,1.6,27.9,3.3
hh_with_children,top_1_percent,1990,10.4,18.3,1.5,23.7,3.1
hh_with_children,top_1_percent,1991,11.3,20.3,1.9,25.5,3.3
hh_with_children,top_1_percent,1992,12.1,21.9,1.7,27.4,3.2
hh_with_children,top_1_percent,1993,13.9,24.7,2.0,29.1,3.2
hh_with_children,top_1_percent,1994,14.6,25.6,2.9,29.2,3.0
hh_with_children,top_1_percent,1995,16.7,28.9,2.8,32.2,3.1
hh_with_children,top_1_percent,1996,17.4,30.2,2.9,31.8,2.8
hh_with_children,top_1_percent,1997,17.9,30.4,2.9,32.9,3.1
hh_with_children,top_1_percent,1998,19.6,33.7,3.1,35.7,3.0
hh_with_children,top_1_percent,1999,21.6,36.4,3.3,37.4,3.1
hh_with_children,top_1_percent,2000,23.8,39.2,3.7,40.0,3.3
hh_with_children,top_1_percent,2001,21.1,37.6,3.5,41.2,3.7
hh_with_children,top_1_percent,2002,19.9,36.7,3.4,39.1,3.0
hh_with_children,top_1_percent,2003,21.3,40.4,3.5,43.2,3.2
