household_type,income_group,year,federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
all_households,top_1_percent,1986,235300.0,176100.0,10300.0,45100.0,3800.0
all_households,top_1_percent,1987,232700.0,168800.0,12200.0,48600.0,3100.0
all_households,top_1_percent,1988,280100.0,206500.0,13200.0,57000.0,3400.0
all_households,top_1_percent,1989,253500.0,184800.0,13500.0,52400.0,2800.0
all_households,top_1_percent,1990,240800.0,175600.0,13800.0,48700.0,2700.0
all_households,top_1_percent,1991,226000.0,163900.0,17200.0,42000.0,2900.0
all_households,top_1_percent,1992,261700.0,191000.0,17100.0,50600.0,3000.0
all_households,top_1_percent,1993,280600.0,200500.0,17700.0,59200.0,3200.0
all_households,top_1_percent,1994,297100.0,204200.0,23500.0,66300.0,3100.0
all_households,top_1_percent,1995,336900.0,235500.0,23600.0,74500.0,3300.0
all_households,top_1_percent,1996,374500.0,266800.0,24500.0,80100.0,3100.0
all_households,top_1_percent,1997,418800.0,301800.0,26000.0,87700.0,3400.0
all_households,top_1_percent,1998,455300.0,334400.0,27600.0,89700.0,3600.0
all_households,top_1_percent,1999,499700.0,374100.0,30200.0,91300.0,4100.0
all_households,top_1_percent,2000,544500.0,415600.0,32700.0,92500.0,3800.0
all_households,top_1_percent,2001,431200.0,330900.0,31700.0,65300.0,3300.0
all_households,top_1_percent,2002,380300.0,288200.0,30200.0,58900.0,3100.0
all_households,top_1_percent,2003,387600.0,268000.0,30100.0,86000.0,3400.0
all_households,top_1_percent,2004,458600.0,308900.0,30800.0,114900.0,4100.0
all_households,top_1_percent,2005,559200.0,366300.0,31700.0,156700.0,4600.0
all_households,top_1_percent,2006,598200.0,389700.0,32500.0,172100.0,4000.0
all_households,top_1_percent,2007,595700.0,410900.0,33600.0,148100.0,3100.0
all_households,top_1_percent,2008,479600.0,349200.0,34300.0,92500.0,3700.0
all_households,top_1_percent,2009,382500.0,279900.0,33300.0,66500.0,2700.0
all_households,top_1_percent,2010,448000.0,309500.0,33500.0,101600.0,3500.0
all_households,top_1_percent,2011,446700.0,312000.0,31800.0,99700.0,3200.0
all_households,top_1_percent,2012,542800.0,378300.0,32700.0,128000.0,3800.0
all_households,top_1_percent,2013,534000.0,376100.0,38500.0,115500.0,3800.0
all_households,top_1_percent,2014,602400.0,428600.0,38400.0,131900.0,3600.0
all_households,top_1_percent,2015,620800.0,446100.0,41700.0,129500.0,3600.0
all_households,top_1_percent,2016,588200.0,421200.0,41200.0,122200.0,3600.0
all_households,top_1_percent,2017,607200.0,467300.0,42700.0,93500.0,3700.0
hh_with_children,all_quintiles,1979,16600.0,8000.0,6000.0,1900.0,700.0
hh_with_children,all_quintiles,1980,16000.0,8100.0,5800.0,1500.0,600.0
hh_with_children,all_quintiles,1981,16400.0,8300.0,6300.0,1200.0,500.0
hh_with_children,all_quintiles,1982,15000.0,7400.0,6300.0,700.0,600.0
hh_with_children,all_quintiles,1983,15100.0,7100.0,6400.0,900.0,700.0
hh_with_children,all_quintiles,1984,16600.0,7500.0,7100.0,1100.0,800.0
hh_with_children,all_quintiles,1985,16400.0,7300.0,7300.0,1000.0,800.0
hh_with_children,all_quintiles,1986,17700.0,8300.0,7500.0,1200.0,700.0
hh_with_children,all_quintiles,1987,17500.0,7800.0,7500.0,1400.0,700.0
hh_with_children,all_quintiles,1988,18000.0,8000.0,7900.0,1400.0,700.0
hh_with_children,all_quintiles,1989,18300.0,8100.0,8100.0,1400.0,700.0
hh_with_children,all_quintiles,1990,18100.0,7800.0,8300.0,1300.0,700.0
hh_with_children,all_quintiles,1991,18000.0,7600.0,8400.0,1200.0,800.0
hh_with_children,all_quintiles,1992,18100.0,7600.0,8300.0,1300.0,800.0
hh_with_children,all_quintiles,1993,18900.0,8000.0,8400.0,1500.0,900.0
hh_with_children,all_quintiles,1994,19400.0,8100.0,8700.0,1600.0,900.0
hh_with_children,all_quintiles,1995,20800.0,8900.0,9100.0,1900.0,900.0
hh_with_children,all_quintiles,1996,20900.0,9100.0,9100.0,1900.0,900.0
hh_with_children,all_quintiles,1997,22300.0,9900.0,9400.0,2100.0,900.0
hh_with_children,all_quintiles,1998,23300.0,10400.0,10000.0,2000.0,900.0
hh_with_children,all_quintiles,1999,25300.0,11700.0,10400.0,2200.0,1000.0
hh_with_children,all_quintiles,2000,26700.0,12800.0,10600.0,2300.0,1000.0
hh_with_children,all_quintiles,2001,23500.0,10400.0,10600.0,1600.0,900.0
hh_with_children,all_quintiles,2002,22100.0,9500.0,10400.0,1400.0,900.0
hh_with_children,all_quintiles,2003,21200.0,8100.0,10300.0,2000.0,900.0
hh_with_children,all_quintiles,2004,23000.0,9100.0,10500.0,2500.0,900.0
hh_with_children,all_quintiles,2005,24400.0,9700.0,10600.0,3300.0,900.0
hh_with_children,all_quintiles,2006,25900.0,10600.0,10700.0,3800.0,800.0
hh_with_children,all_quintiles,2007,26700.0,11500.0,11100.0,3400.0,700.0
hh_with_children,all_quintiles,2008,22800.0,8900.0,11100.0,2100.0,700.0
hh_with_children,all_quintiles,2009,20400.0,7400.0,10800.0,1500.0,700.0
hh_with_children,all_quintiles,2010,22400.0,8600.0,10700.0,2400.0,700.0
hh_with_children,all_quintiles,2011,21700.0,9300.0,9400.0,2200.0,800.0
hh_with_children,all_quintiles,2012,23300.0,10500.0,9400.0,2600.0,800.0
hh_with_children,all_quintiles,2013,26000.0,11300.0,11100.0,2800.0,800.0
hh_with_children,all_quintiles,2014,27500.0,12200.0,11300.0,3100.0,900.0
hh_with_children,all_quintiles,2015,29200.0,13400.0,11800.0,3100.0,900.0
hh_with_children,all_quintiles,2016,28300.0,12700.0,11900.0,2800.0,900.0
hh_with_children,all_quintiles,2017,29100.0,13900.0,12200.0,2200.0,900.0
hh_with_children,lowest_quintile,1979,3100.0,200.0,2100.0,400.0,400.0
hh_with_children,lowest_quintile,1980,3000.0,300.0,2100.0,300.0,300.0
hh_with_children,lowest_quintile,1981,3100.0,400.0,2200.0,200.0,300.0
hh_with_children,lowest_quintile,1982,2900.0,300.0,2100.0,100.0,300.0
hh_with_children,lowest_quintile,1983,2900.0,300.0,2000.0,200.0,400.0
hh_with_children,lowest_quintile,1984,3400.0,400.0,2200.0,200.0,500.0
hh_with_children,lowest_quintile,1985,3300.0,300.0,2300.0,200.0,500.0
hh_with_children,lowest_quintile,1986,3200.0,300.0,2200.0,200.0,400.0
hh_with_children,lowest_quintile,1987,2500.0,-100.0,2000.0,200.0,400.0
hh_with_children,lowest_quintile,1988,2500.0,-300.0,2200.0,200.0,400.0
hh_with_children,lowest_quintile,1989,2500.0,-500.0,2300.0,200.0,400.0
hh_with_children,lowest_quintile,1990,3100.0,-200.0,2600.0,200.0,400.0
hh_with_children,lowest_quintile,1991,3000.0,-300.0,2700.0,200.0,500.0
hh_with_children,lowest_quintile,1992,3000.0,-500.0,2700.0,200.0,500.0
hh_with_children,lowest_quintile,1993,3000.0,-500.0,2700.0,300.0,600.0
hh_with_children,lowest_quintile,1994,2600.0,-1000.0,2700.0,300.0,600.0
hh_with_children,lowest_quintile,1995,2800.0,-1200.0,3100.0,300.0,600.0
hh_with_children,lowest_quintile,1996,2600.0,-1400.0,3100.0,300.0,600.0
hh_with_children,lowest_quintile,1997,2800.0,-1400.0,3300.0,300.0,600.0
hh_with_children,lowest_quintile,1998,2800.0,-1700.0,3500.0,300.0,600.0
hh_with_children,lowest_quintile,1999,2900.0,-1600.0,3600.0,300.0,700.0
hh_with_children,lowest_quintile,2000,2500.0,-1900.0,3500.0,300.0,600.0
hh_with_children,lowest_quintile,2001,2100.0,-2100.0,3400.0,200.0,600.0
hh_with_children,lowest_quintile,2002,2000.0,-2200.0,3500.0,200.0,600.0
hh_with_children,lowest_quintile,2003,1800.0,-2300.0,3300.0,300.0,600.0
hh_with_children,lowest_quintile,2004,1800.0,-2400.0,3400.0,300.0,500.0
hh_with_children,lowest_quintile,2005,1800.0,-2600.0,3500.0,400.0,600.0
hh_with_children,lowest_quintile,2006,1900.0,-2600.0,3500.0,400.0,500.0
hh_with_children,lowest_quintile,2007,1800.0,-2900.0,3900.0,400.0,400.0
hh_with_children,lowest_quintile,2008,300.0,-4200.0,3800.0,300.0,500.0
hh_with_children,lowest_quintile,2009,-100.0,-4200.0,3500.0,200.0,500.0
hh_with_children,lowest_quintile,2010,100.0,-4100.0,3500.0,200.0,500.0
hh_with_children,lowest_quintile,2011,100.0,-3700.0,3100.0,200.0,500.0
hh_with_children,lowest_quintile,2012,100.0,-3600.0,2900.0,300.0,500.0
hh_with_children,lowest_quintile,2013,600.0,-3800.0,3500.0,300.0,500.0
hh_with_children,lowest_quintile,2014,900.0,-3600.0,3600.0,300.0,600.0
hh_with_children,lowest_quintile,2015,900.0,-3800.0,3800.0,300.0,600.0
hh_with_children,lowest_quintile,2016,1200.0,-3600.0,3900.0,300.0,500.0
hh_with_children,lowest_quintile,2017,1000.0,-3600.0,3900.0,200.0,500.0
hh_with_children,second_quintile,1979,8600.0,2700.0,4600.0,700.0,600.0
hh_with_children,second_quintile,1980,8200.0,2800.0,4400.0,600.0,500.0
hh_with_children,second_quintile,1981,8800.0,3000.0,4800.0,500.0,500.0
hh_with_children,second_quintile,1982,8000.0,2600.0,4600.0,300.0,500.0
hh_with_children,second_quintile,1983,7800.0,2300.0,4600.0,400.0,600.0
hh_with_children,second_quintile,1984,8900.0,2600.0,5200.0,400.0,700.0
hh_with_children,second_quintile,1985,8700.0,2500.0,5200.0,400.0,600.0
hh_with_children,second_quintile,1986,8900.0,2600.0,5400.0,400.0,600.0
hh_with_children,second_quintile,1987,8400.0,2000.0,5200.0,500.0,600.0
hh_with_children,second_quintile,1988,8700.0,2000.0,5600.0,500.0,600.0
hh_with_children,second_quintile,1989,8500.0,1900.0,5600.0,500.0,600.0
hh_with_children,second_quintile,1990,9100.0,2200.0,5900.0,500.0,600.0
hh_with_children,second_quintile,1991,8500.0,1800.0,5600.0,400.0,700.0
hh_with_children,second_quintile,1992,8200.0,1600.0,5400.0,500.0,700.0
hh_with_children,second_quintile,1993,8100.0,1500.0,5400.0,500.0,700.0
hh_with_children,second_quintile,1994,8000.0,1200.0,5400.0,500.0,800.0
hh_with_children,second_quintile,1995,8400.0,1300.0,5800.0,600.0,800.0
hh_with_children,second_quintile,1996,8200.0,1100.0,5700.0,600.0,800.0
hh_with_children,second_quintile,1997,8700.0,1200.0,6000.0,600.0,800.0
hh_with_children,second_quintile,1998,8400.0,700.0,6300.0,600.0,800.0
hh_with_children,second_quintile,1999,8800.0,800.0,6500.0,600.0,900.0
hh_with_children,second_quintile,2000,8800.0,800.0,6600.0,600.0,800.0
hh_with_children,second_quintile,2001,7700.0,-0.0,6600.0,400.0,800.0
hh_with_children,second_quintile,2002,7200.0,-300.0,6400.0,400.0,800.0
hh_with_children,second_quintile,2003,6500.0,-1000.0,6300.0,500.0,700.0
hh_with_children,second_quintile,2004,6800.0,-900.0,6400.0,600.0,700.0
hh_with_children,second_quintile,2005,6700.0,-1200.0,6400.0,800.0,700.0
hh_with_children,second_quintile,2006,6900.0,-1100.0,6600.0,800.0,700.0
hh_with_children,second_quintile,2007,7500.0,-800.0,7000.0,800.0,600.0
hh_with_children,second_quintile,2008,5100.0,-2600.0,6800.0,500.0,600.0
hh_with_children,second_quintile,2009,4600.0,-2800.0,6400.0,300.0,600.0
hh_with_children,second_quintile,2010,4600.0,-2700.0,6300.0,500.0,600.0
hh_with_children,second_quintile,2011,4600.0,-1900.0,5500.0,500.0,600.0
hh_with_children,second_quintile,2012,4700.0,-1900.0,5500.0,500.0,700.0
hh_with_children,second_quintile,2013,5900.0,-1800.0,6500.0,600.0,700.0
hh_with_children,second_quintile,2014,6100.0,-1900.0,6600.0,600.0,700.0
hh_with_children,second_quintile,2015,6300.0,-1900.0,6900.0,600.0,800.0
hh_with_children,second_quintile,2016,6700.0,-1600.0,7000.0,600.0,700.0
hh_with_children,second_quintile,2017,6800.0,-1500.0,7200.0,400.0,700.0
hh_with_children,middle_quintile,1979,14500.0,6000.0,6700.0,1100.0,700.0
hh_with_children,middle_quintile,1980,14300.0,6200.0,6600.0,900.0,600.0
hh_with_children,middle_quintile,1981,15200.0,6700.0,7200.0,700.0,600.0
hh_with_children,middle_quintile,1982,14300.0,6100.0,7200.0,400.0,600.0
hh_with_children,middle_quintile,1983,13800.0,5400.0,7200.0,600.0,700.0
hh_with_children,middle_quintile,1984,14900.0,5600.0,7800.0,700.0,800.0
hh_with_children,middle_quintile,1985,15100.0,5600.0,8200.0,600.0,700.0
hh_with_children,middle_quintile,1986,15600.0,5800.0,8500.0,700.0,700.0
hh_with_children,middle_quintile,1987,15100.0,5000.0,8500.0,900.0,700.0
hh_with_children,middle_quintile,1988,15600.0,5100.0,8900.0,900.0,700.0
hh_with_children,middle_quintile,1989,15700.0,5100.0,9000.0,800.0,700.0
hh_with_children,middle_quintile,1990,15700.0,5100.0,9100.0,800.0,700.0
hh_with_children,middle_quintile,1991,15500.0,5000.0,9000.0,700.0,800.0
hh_with_children,middle_quintile,1992,15100.0,4700.0,8800.0,800.0,800.0
hh_with_children,middle_quintile,1993,15200.0,4600.0,8900.0,900.0,900.0
hh_with_children,middle_quintile,1994,15400.0,4600.0,9000.0,900.0,900.0
hh_with_children,middle_quintile,1995,15700.0,4500.0,9200.0,1000.0,900.0
hh_with_children,middle_quintile,1996,15800.0,4600.0,9300.0,1100.0,900.0
hh_with_children,middle_quintile,1997,16300.0,4900.0,9500.0,1100.0,900.0
hh_with_children,middle_quintile,1998,16300.0,4300.0,10000.0,1000.0,900.0
hh_with_children,middle_quintile,1999,16800.0,4400.0,10400.0,1000.0,1000.0
hh_with_children,middle_quintile,2000,17000.0,4500.0,10500.0,1000.0,900.0
hh_with_children,middle_quintile,2001,15400.0,3300.0,10500.0,700.0,900.0
hh_with_children,middle_quintile,2002,14500.0,3000.0,10000.0,600.0,900.0
hh_with_children,middle_quintile,2003,13400.0,1900.0,9800.0,800.0,900.0
hh_with_children,middle_quintile,2004,13900.0,2100.0,10000.0,1000.0,800.0
hh_with_children,middle_quintile,2005,14300.0,2100.0,10100.0,1300.0,800.0
hh_with_children,middle_quintile,2006,14700.0,2200.0,10300.0,1400.0,800.0
hh_with_children,middle_quintile,2007,15100.0,2500.0,10700.0,1300.0,700.0
hh_with_children,middle_quintile,2008,12400.0,500.0,10500.0,700.0,700.0
hh_with_children,middle_quintile,2009,11700.0,400.0,10000.0,600.0,700.0
hh_with_children,middle_quintile,2010,12000.0,700.0,9900.0,800.0,700.0
hh_with_children,middle_quintile,2011,11700.0,1600.0,8600.0,800.0,700.0
hh_with_children,middle_quintile,2012,11900.0,1700.0,8600.0,800.0,800.0
hh_with_children,middle_quintile,2013,13600.0,1900.0,10000.0,1000.0,800.0
hh_with_children,middle_quintile,2014,14000.0,1800.0,10300.0,1100.0,900.0
hh_with_children,middle_quintile,2015,14800.0,2200.0,10700.0,1000.0,900.0
hh_with_children,middle_quintile,2016,14900.0,2200.0,10900.0,900.0,800.0
hh_with_children,middle_quintile,2017,15200.0,2500.0,11100.0,700.0,900.0
hh_with_children,fourth_quintile,1979,21100.0,10100.0,8400.0,1700.0,800.0
hh_with_children,fourth_quintile,1980,21000.0,10600.0,8300.0,1400.0,700.0
hh_with_children,fourth_quintile,1981,22300.0,11300.0,9300.0,1100.0,600.0
hh_with_children,fourth_quintile,1982,21000.0,10300.0,9300.0,700.0,700.0
hh_with_children,fourth_quintile,1983,20600.0,9400.0,9500.0,900.0,800.0
hh_with_children,fourth_quintile,1984,22000.0,9600.0,10400.0,1000.0,900.0
hh_with_children,fourth_quintile,1985,22200.0,9600.0,10800.0,900.0,900.0
hh_with_children,fourth_quintile,1986,23200.0,10000.0,11300.0,1000.0,900.0
hh_with_children,fourth_quintile,1987,22800.0,9200.0,11500.0,1300.0,900.0
hh_with_children,fourth_quintile,1988,23500.0,9400.0,12000.0,1300.0,900.0
hh_with_children,fourth_quintile,1989,23800.0,9600.0,12200.0,1300.0,800.0
hh_with_children,fourth_quintile,1990,24000.0,9500.0,12400.0,1200.0,900.0
hh_with_children,fourth_quintile,1991,23600.0,9100.0,12400.0,1100.0,1000.0
hh_with_children,fourth_quintile,1992,23600.0,9000.0,12400.0,1200.0,1000.0
hh_with_children,fourth_quintile,1993,23900.0,9100.0,12500.0,1400.0,1000.0
hh_with_children,fourth_quintile,1994,24500.0,9100.0,12800.0,1500.0,1100.0
hh_with_children,fourth_quintile,1995,25100.0,9300.0,13000.0,1700.0,1100.0
hh_with_children,fourth_quintile,1996,25600.0,9600.0,13400.0,1700.0,1000.0
hh_with_children,fourth_quintile,1997,26400.0,10000.0,13700.0,1700.0,1000.0
hh_with_children,fourth_quintile,1998,26900.0,9900.0,14400.0,1600.0,1000.0
hh_with_children,fourth_quintile,1999,27600.0,10100.0,14700.0,1600.0,1200.0
hh_with_children,fourth_quintile,2000,28500.0,10600.0,15100.0,1700.0,1100.0
hh_with_children,fourth_quintile,2001,26500.0,9200.0,15200.0,1100.0,1100.0
hh_with_children,fourth_quintile,2002,25000.0,8400.0,14600.0,1000.0,1000.0
hh_with_children,fourth_quintile,2003,23500.0,6700.0,14500.0,1300.0,1000.0
hh_with_children,fourth_quintile,2004,24300.0,7000.0,14700.0,1600.0,1000.0
hh_with_children,fourth_quintile,2005,25300.0,7300.0,14900.0,2100.0,1000.0
hh_with_children,fourth_quintile,2006,25900.0,7600.0,15200.0,2300.0,900.0
hh_with_children,fourth_quintile,2007,26700.0,8200.0,15600.0,2100.0,800.0
hh_with_children,fourth_quintile,2008,23600.0,6200.0,15500.0,1200.0,800.0
hh_with_children,fourth_quintile,2009,22500.0,5800.0,14900.0,1000.0,700.0
hh_with_children,fourth_quintile,2010,23300.0,6400.0,14900.0,1300.0,800.0
hh_with_children,fourth_quintile,2011,22700.0,7700.0,13000.0,1300.0,800.0
hh_with_children,fourth_quintile,2012,23500.0,8100.0,13200.0,1400.0,800.0
hh_with_children,fourth_quintile,2013,26700.0,8700.0,15500.0,1700.0,900.0
hh_with_children,fourth_quintile,2014,27400.0,8900.0,15700.0,1800.0,1000.0
hh_with_children,fourth_quintile,2015,28600.0,9500.0,16200.0,1700.0,1100.0
hh_with_children,fourth_quintile,2016,28800.0,9800.0,16400.0,1600.0,1000.0
hh_with_children,fourth_quintile,2017,29600.0,10400.0,16800.0,1300.0,1100.0
hh_with_children,highest_quintile,1979,45700.0,27900.0,9300.0,7300.0,1200.0
hh_with_children,highest_quintile,1980,45100.0,28800.0,9500.0,5800.0,1000.0
hh_with_children,highest_quintile,1981,45100.0,29000.0,10500.0,4700.0,900.0
hh_with_children,highest_quintile,1982,41400.0,26600.0,11200.0,2800.0,900.0
hh_with_children,highest_quintile,1983,43800.0,26900.0,11800.0,3900.0,1200.0
hh_with_children,highest_quintile,1984,47300.0,28100.0,13200.0,4600.0,1400.0
hh_with_children,highest_quintile,1985,46100.0,27300.0,13400.0,4100.0,1300.0
hh_with_children,highest_quintile,1986,54400.0,33700.0,14100.0,5200.0,1400.0
hh_with_children,highest_quintile,1987,55600.0,33900.0,14700.0,5700.0,1400.0
hh_with_children,highest_quintile,1988,57400.0,35200.0,15200.0,5700.0,1400.0
hh_with_children,highest_quintile,1989,58400.0,35800.0,15500.0,5800.0,1300.0
hh_with_children,highest_quintile,1990,55300.0,33000.0,16000.0,5000.0,1300.0
hh_with_children,highest_quintile,1991,56200.0,32900.0,17100.0,4800.0,1400.0
hh_with_children,highest_quintile,1992,58000.0,34300.0,17000.0,5300.0,1500.0
hh_with_children,highest_quintile,1993,62100.0,36800.0,17500.0,6400.0,1500.0
hh_with_children,highest_quintile,1994,64400.0,37500.0,18500.0,6700.0,1600.0
hh_with_children,highest_quintile,1995,70800.0,42400.0,18900.0,7900.0,1600.0
hh_with_children,highest_quintile,1996,75700.0,46500.0,19300.0,8400.0,1400.0
hh_with_children,highest_quintile,1997,80800.0,50200.0,20000.0,9100.0,1500.0
hh_with_children,highest_quintile,1998,86700.0,55000.0,21200.0,9000.0,1500.0
hh_with_children,highest_quintile,1999,95000.0,61600.0,22000.0,9600.0,1800.0
hh_with_children,highest_quintile,2000,101800.0,67200.0,22700.0,10100.0,1700.0
hh_with_children,highest_quintile,2001,88600.0,57000.0,23000.0,7000.0,1600.0
hh_with_children,highest_quintile,2002,80800.0,51000.0,22300.0,6000.0,1400.0
hh_with_children,highest_quintile,2003,80000.0,47300.0,22400.0,8900.0,1400.0
hh_with_children,highest_quintile,2004,87100.0,51500.0,22800.0,11300.0,1500.0
hh_with_children,highest_quintile,2005,96000.0,56600.0,22900.0,15000.0,1500.0
hh_with_children,highest_quintile,2006,105900.0,62900.0,23600.0,18100.0,1300.0
hh_with_children,highest_quintile,2007,110900.0,69000.0,24300.0,16300.0,1200.0
hh_with_children,highest_quintile,2008,93600.0,58600.0,24300.0,9600.0,1200.0
hh_with_children,highest_quintile,2009,82400.0,50200.0,24400.0,6800.0,1100.0
hh_with_children,highest_quintile,2010,92600.0,55900.0,24200.0,11300.0,1200.0
hh_with_children,highest_quintile,2011,89000.0,56200.0,21400.0,10200.0,1200.0
hh_with_children,highest_quintile,2012,100900.0,65100.0,22000.0,12600.0,1300.0
hh_with_children,highest_quintile,2013,108000.0,67600.0,26000.0,13200.0,1300.0
hh_with_children,highest_quintile,2014,117100.0,74200.0,26400.0,14900.0,1500.0
hh_with_children,highest_quintile,2015,124100.0,80100.0,27500.0,14900.0,1600.0
hh_with_children,highest_quintile,2016,116800.0,74900.0,27400.0,13100.0,1500.0
hh_with_children,highest_quintile,2017,121900.0,81600.0,28500.0,10300.0,1500.0
hh_with_children,percentiles_81_90,1979,29500.0,16000.0,9600.0,2900.0,1000.0
hh_with_children,percentiles_81_90,1980,29900.0,17100.0,9700.0,2300.0,800.0
hh_with_children,percentiles_81_90,1981,30800.0,17600.0,10700.0,1800.0,800.0
hh_with_children,percentiles_81_90,1982,28900.0,16000.0,11000.0,1100.0,800.0
hh_with_children,percentiles_81_90,1983,28600.0,14800.0,11400.0,1400.0,900.0
hh_with_children,percentiles_81_90,1984,30500.0,15000.0,12700.0,1700.0,1100.0
hh_with_children,percentiles_81_90,1985,30600.0,15200.0,13000.0,1400.0,1000.0
hh_with_children,percentiles_81_90,1986,32200.0,15800.0,13900.0,1500.0,1100.0
hh_with_children,percentiles_81_90,1987,32700.0,15600.0,14000.0,2100.0,1100.0
hh_with_children,percentiles_81_90,1988,33200.0,15600.0,14500.0,2000.0,1100.0
hh_with_children,percentiles_81_90,1989,33700.0,15900.0,14700.0,2100.0,1000.0
hh_with_children,percentiles_81_90,1990,34100.0,15900.0,15200.0,1900.0,1000.0
hh_with_children,percentiles_81_90,1991,34100.0,15600.0,15600.0,1800.0,1100.0
hh_with_children,percentiles_81_90,1992,33900.0,15300.0,15600.0,1900.0,1200.0
hh_with_children,percentiles_81_90,1993,34100.0,15400.0,15400.0,2100.0,1200.0
hh_with_children,percentiles_81_90,1994,35300.0,15800.0,16000.0,2300.0,1300.0
hh_with_children,percentiles_81_90,1995,36700.0,16500.0,16500.0,2500.0,1300.0
hh_with_children,percentiles_81_90,1996,37600.0,17100.0,16700.0,2600.0,1200.0
hh_with_children,percentiles_81_90,1997,39500.0,18200.0,17400.0,2800.0,1200.0
hh_with_children,percentiles_81_90,1998,40800.0,18700.0,18300.0,2500.0,1300.0
hh_with_children,percentiles_81_90,1999,42600.0,19700.0,18800.0,2600.0,1500.0
hh_with_children,percentiles_81_90,2000,44000.0,20700.0,19200.0,2700.0,1400.0
hh_with_children,percentiles_81_90,2001,41900.0,18900.0,20000.0,1700.0,1300.0
hh_with_children,percentiles_81_90,2002,39200.0,17300.0,19100.0,1600.0,1200.0
hh_with_children,percentiles_81_90,2003,37500.0,15100.0,19100.0,2200.0,1200.0
hh_with_children,percentiles_81_90,2004,39100.0,15800.0,19400.0,2700.0,1200.0
hh_with_children,percentiles_81_90,2005,40600.0,16400.0,19500.0,3500.0,1200.0
hh_with_children,percentiles_81_90,2006,41900.0,17100.0,19900.0,3900.0,1100.0
hh_with_children,percentiles_81_90,2007,42800.0,18000.0,20300.0,3400.0,1000.0
hh_with_children,percentiles_81_90,2008,39300.0,15900.0,20500.0,2000.0,900.0
hh_with_children,percentiles_81_90,2009,38400.0,15500.0,20400.0,1600.0,900.0
hh_with_children,percentiles_81_90,2010,39100.0,16000.0,20100.0,2100.0,900.0
hh_with_children,percentiles_81_90,2011,38500.0,17800.0,17600.0,2100.0,1000.0
hh_with_children,percentiles_81_90,2012,39800.0,18500.0,17900.0,2300.0,1000.0
hh_with_children,percentiles_81_90,2013,44500.0,19600.0,21000.0,2900.0,1100.0
hh_with_children,percentiles_81_90,2014,46000.0,20400.0,21400.0,3000.0,1300.0
hh_with_children,percentiles_81_90,2015,48100.0,21900.0,22000.0,3000.0,1300.0
hh_with_children,percentiles_81_90,2016,48100.0,22100.0,22000.0,2800.0,1200.0
hh_with_children,percentiles_81_90,2017,49700.0,23400.0,22800.0,2200.0,1300.0
hh_with_children,percentiles_91_95,1979,38600.0,23100.0,9700.0,4700.0,1200.0
hh_with_children,percentiles_91_95,1980,38600.0,24000.0,9800.0,3800.0,1000.0
hh_with_children,percentiles_91_95,1981,38900.0,24300.0,10900.0,2900.0,900.0
hh_with_children,percentiles_91_95,1982,36100.0,22000.0,11500.0,1700.0,900.0
hh_with_children,percentiles_91_95,1983,36000.0,20600.0,12200.0,2200.0,1100.0
hh_with_children,percentiles_91_95,1984,38500.0,20900.0,13700.0,2600.0,1300.0
hh_with_children,percentiles_91_95,1985,38600.0,21200.0,13900.0,2300.0,1200.0
hh_with_children,percentiles_91_95,1986,40600.0,22400.0,14500.0,2400.0,1200.0
hh_with_children,percentiles_91_95,1987,44000.0,24000.0,15500.0,3200.0,1300.0
hh_with_children,percentiles_91_95,1988,44100.0,23900.0,15900.0,3100.0,1300.0
hh_with_children,percentiles_91_95,1989,45000.0,24500.0,16100.0,3200.0,1200.0
hh_with_children,percentiles_91_95,1990,44700.0,23600.0,16700.0,3100.0,1300.0
hh_with_children,percentiles_91_95,1991,45000.0,23400.0,17400.0,2700.0,1400.0
hh_with_children,percentiles_91_95,1992,45500.0,23600.0,17600.0,2900.0,1400.0
hh_with_children,percentiles_91_95,1993,46600.0,23800.0,17900.0,3500.0,1500.0
hh_with_children,percentiles_91_95,1994,48200.0,24600.0,18200.0,3800.0,1600.0
hh_with_children,percentiles_91_95,1995,50500.0,25900.0,19100.0,4000.0,1500.0
hh_with_children,percentiles_91_95,1996,52800.0,27700.0,19500.0,4200.0,1400.0
hh_with_children,percentiles_91_95,1997,54500.0,29000.0,19500.0,4500.0,1500.0
hh_with_children,percentiles_91_95,1998,58300.0,31800.0,20900.0,4200.0,1400.0
hh_with_children,percentiles_91_95,1999,61200.0,33800.0,21400.0,4300.0,1700.0
hh_with_children,percentiles_91_95,2000,63300.0,35100.0,22100.0,4400.0,1700.0
hh_with_children,percentiles_91_95,2001,59900.0,32700.0,22700.0,2900.0,1500.0
hh_with_children,percentiles_91_95,2002,56200.0,29900.0,22300.0,2600.0,1400.0
hh_with_children,percentiles_91_95,2003,53700.0,26700.0,22200.0,3500.0,1300.0
hh_with_children,percentiles_91_95,2004,56300.0,28000.0,22700.0,4300.0,1400.0
hh_with_children,percentiles_91_95,2005,59300.0,29900.0,22600.0,5600.0,1300.0
hh_with_children,percentiles_91_95,2006,62400.0,31500.0,23200.0,6500.0,1200.0
hh_with_children,percentiles_91_95,2007,64300.0,33700.0,23900.0,5600.0,1100.0
hh_with_children,percentiles_91_95,2008,59600.0,31400.0,24000.0,3200.0,1100.0
hh_with_children,percentiles_91_95,2009,56800.0,28800.0,24400.0,2600.0,1000.0
