household_type,income_group,year,market_inc,inc_before_transfers_taxes,inc_after_transfers_taxes
hh_with_children,middle_quintile,1982,20.8,20.8,20.4
hh_with_children,middle_quintile,1983,20.1,20.0,19.7
hh_with_children,middle_quintile,1984,19.7,19.6,19.4
hh_with_children,middle_quintile,1985,19.7,19.7,19.4
hh_with_children,middle_quintile,1986,18.5,18.5,18.3
hh_with_children,middle_quintile,1987,19.4,19.4,19.3
hh_with_children,middle_quintile,1988,19.3,19.3,19.1
hh_with_children,middle_quintile,1989,18.9,18.9,18.7
hh_with_children,middle_quintile,1990,19.4,19.4,19.0
hh_with_children,middle_quintile,1991,18.9,18.9,18.6
hh_with_children,middle_quintile,1992,18.6,18.5,18.3
hh_with_children,middle_quintile,1993,18.6,18.6,18.5
hh_with_children,middle_quintile,1994,18.4,18.4,18.3
hh_with_children,middle_quintile,1995,17.8,17.8,17.9
hh_with_children,middle_quintile,1996,17.5,17.6,17.6
hh_with_children,middle_quintile,1997,17.2,17.2,17.3
hh_with_children,middle_quintile,1998,16.7,16.7,17.0
hh_with_children,middle_quintile,1999,16.4,16.4,16.9
hh_with_children,middle_quintile,2000,15.5,15.6,16.2
hh_with_children,middle_quintile,2001,16.5,16.5,17.2
hh_with_children,middle_quintile,2002,16.2,16.3,16.9
hh_with_children,middle_quintile,2003,16.2,16.3,16.9
hh_with_children,middle_quintile,2004,15.6,15.7,16.3
hh_with_children,middle_quintile,2005,15.1,15.2,15.9
hh_with_children,middle_quintile,2006,14.5,14.6,15.3
hh_with_children,middle_quintile,2007,14.4,14.4,15.1
hh_with_children,middle_quintile,2008,14.7,14.8,15.6
hh_with_children,middle_quintile,2009,15.2,15.3,16.1
hh_with_children,middle_quintile,2010,14.3,14.5,15.4
hh_with_children,middle_quintile,2011,14.5,14.6,15.5
hh_with_children,middle_quintile,2012,13.7,13.9,14.9
hh_with_children,middle_quintile,2013,14.1,14.2,15.3
hh_with_children,middle_quintile,2014,14.1,14.2,15.3
hh_with_children,middle_quintile,2015,13.6,13.7,14.9
hh_with_children,middle_quintile,2016,14.1,14.2,15.4
hh_with_children,middle_quintile,2017,13.9,14.0,15.2
hh_with_children,fourth_quintile,1979,27.3,27.0,26.0
hh_with_children,fourth_quintile,1980,27.3,26.9,25.7
hh_with_children,fourth_quintile,1981,27.9,27.5,26.1
hh_with_children,fourth_quintile,1982,28.2,27.7,26.3
hh_with_children,fourth_quintile,1983,27.3,26.8,25.6
hh_with_children,fourth_quintile,1984,26.8,26.4,25.4
hh_with_children,fourth_quintile,1985,27.0,26.6,25.5
hh_with_children,fourth_quintile,1986,26.0,25.6,24.5
hh_with_children,fourth_quintile,1987,27.1,26.8,25.9
hh_with_children,fourth_quintile,1988,26.5,26.2,25.2
hh_with_children,fourth_quintile,1989,26.2,25.9,24.9
hh_with_children,fourth_quintile,1990,26.4,26.1,24.9
hh_with_children,fourth_quintile,1991,26.5,26.1,24.8
hh_with_children,fourth_quintile,1992,26.3,25.9,24.7
hh_with_children,fourth_quintile,1993,26.0,25.6,24.4
hh_with_children,fourth_quintile,1994,25.8,25.5,24.3
hh_with_children,fourth_quintile,1995,24.6,24.3,23.3
hh_with_children,fourth_quintile,1996,24.8,24.5,23.6
hh_with_children,fourth_quintile,1997,24.0,23.7,23.0
hh_with_children,fourth_quintile,1998,23.3,23.1,22.5
hh_with_children,fourth_quintile,1999,22.7,22.5,22.1
hh_with_children,fourth_quintile,2000,21.8,21.7,21.4
hh_with_children,fourth_quintile,2001,22.8,22.6,22.1
hh_with_children,fourth_quintile,2002,23.6,23.3,22.7
hh_with_children,fourth_quintile,2003,23.4,23.1,22.4
hh_with_children,fourth_quintile,2004,22.6,22.4,21.8
hh_with_children,fourth_quintile,2005,22.2,22.0,21.5
hh_with_children,fourth_quintile,2006,21.0,20.9,20.5
hh_with_children,fourth_quintile,2007,20.7,20.5,20.2
hh_with_children,fourth_quintile,2008,21.8,21.5,21.0
hh_with_children,fourth_quintile,2009,23.2,22.9,22.0
hh_with_children,fourth_quintile,2010,21.8,21.6,20.9
hh_with_children,fourth_quintile,2011,22.2,21.9,21.2
hh_with_children,fourth_quintile,2012,21.2,20.9,20.4
hh_with_children,fourth_quintile,2013,21.8,21.6,21.0
hh_with_children,fourth_quintile,2014,21.1,20.9,20.3
hh_with_children,fourth_quintile,2015,20.7,20.5,19.9
hh_with_children,fourth_quintile,2016,21.3,21.1,20.4
hh_with_children,fourth_quintile,2017,20.9,20.8,20.1
hh_with_children,highest_quintile,1979,36.2,35.5,32.5
hh_with_children,highest_quintile,1980,36.6,35.8,32.7
hh_with_children,highest_quintile,1981,36.4,35.6,32.7
hh_with_children,highest_quintile,1982,37.0,36.0,33.4
hh_with_children,highest_quintile,1983,39.5,38.5,35.7
hh_with_children,highest_quintile,1984,40.1,39.4,36.9
hh_with_children,highest_quintile,1985,39.9,39.1,36.7
hh_with_children,highest_quintile,1986,42.9,42.1,39.5
hh_with_children,highest_quintile,1987,41.7,40.9,37.6
hh_with_children,highest_quintile,1988,42.2,41.5,38.3
hh_with_children,highest_quintile,1989,42.7,41.9,38.7
hh_with_children,highest_quintile,1990,41.1,40.4,37.1
hh_with_children,highest_quintile,1991,42.0,41.0,37.2
hh_with_children,highest_quintile,1992,42.9,41.9,37.7
hh_with_children,highest_quintile,1993,43.6,42.6,37.8
hh_with_children,highest_quintile,1994,43.8,42.9,38.0
hh_with_children,highest_quintile,1995,45.4,44.5,39.3
hh_with_children,highest_quintile,1996,45.0,44.1,39.0
hh_with_children,highest_quintile,1997,46.2,45.3,40.3
hh_with_children,highest_quintile,1998,47.3,46.4,41.3
hh_with_children,highest_quintile,1999,48.5,47.8,42.5
hh_with_children,highest_quintile,2000,50.9,50.1,44.7
hh_with_children,highest_quintile,2001,48.8,47.9,42.4
hh_with_children,highest_quintile,2002,48.5,47.5,41.9
hh_with_children,highest_quintile,2003,49.0,48.0,42.3
hh_with_children,highest_quintile,2004,50.7,49.7,43.8
hh_with_children,highest_quintile,2005,51.7,50.8,44.8
hh_with_children,highest_quintile,2006,53.6,52.7,46.7
hh_with_children,highest_quintile,2007,53.8,52.8,46.9
hh_with_children,highest_quintile,2008,53.1,52.0,45.5
hh_with_children,highest_quintile,2009,51.7,50.1,43.1
hh_with_children,highest_quintile,2010,54.5,52.9,45.5
hh_with_children,highest_quintile,2011,53.6,52.2,45.1
hh_with_children,highest_quintile,2012,55.7,54.3,47.0
hh_with_children,highest_quintile,2013,54.6,53.4,45.6
hh_with_children,highest_quintile,2014,55.3,54.1,45.8
hh_with_children,highest_quintile,2015,56.1,55.0,46.4
hh_with_children,highest_quintile,2016,54.7,53.6,45.1
hh_with_children,highest_quintile,2017,55.4,54.4,46.1
hh_with_children,percentiles_81_90,1979,14.5,14.2,13.5
hh_with_children,percentiles_81_90,1980,14.6,14.3,13.4
hh_with_children,percentiles_81_90,1981,14.7,14.4,13.4
hh_with_children,percentiles_81_90,1982,15.1,14.8,13.8
hh_with_children,percentiles_81_90,1983,15.2,14.9,14.0
hh_with_children,percentiles_81_90,1984,14.8,14.6,13.8
hh_with_children,percentiles_81_90,1985,15.0,14.7,13.9
hh_with_children,percentiles_81_90,1986,14.5,14.3,13.5
hh_with_children,percentiles_81_90,1987,15.0,14.8,14.0
hh_with_children,percentiles_81_90,1988,14.8,14.5,13.7
hh_with_children,percentiles_81_90,1989,14.5,14.2,13.4
hh_with_children,percentiles_81_90,1990,14.8,14.5,13.6
hh_with_children,percentiles_81_90,1991,15.2,14.9,13.8
hh_with_children,percentiles_81_90,1992,15.2,14.9,13.8
hh_with_children,percentiles_81_90,1993,15.2,14.8,13.8
hh_with_children,percentiles_81_90,1994,15.2,14.9,13.8
hh_with_children,percentiles_81_90,1995,15.3,15.1,14.0
hh_with_children,percentiles_81_90,1996,14.3,14.0,13.2
hh_with_children,percentiles_81_90,1997,14.1,13.9,13.1
hh_with_children,percentiles_81_90,1998,14.0,13.8,13.0
hh_with_children,percentiles_81_90,1999,13.9,13.7,13.0
hh_with_children,percentiles_81_90,2000,13.9,13.8,13.0
hh_with_children,percentiles_81_90,2001,14.5,14.2,13.4
hh_with_children,percentiles_81_90,2002,14.9,14.6,13.6
hh_with_children,percentiles_81_90,2003,14.5,14.3,13.3
hh_with_children,percentiles_81_90,2004,14.3,14.1,13.2
hh_with_children,percentiles_81_90,2005,13.8,13.6,12.8
hh_with_children,percentiles_81_90,2006,13.5,13.3,12.6
hh_with_children,percentiles_81_90,2007,13.1,12.9,12.2
hh_with_children,percentiles_81_90,2008,14.3,14.1,13.1
hh_with_children,percentiles_81_90,2009,15.3,14.9,13.6
hh_with_children,percentiles_81_90,2010,14.9,14.5,13.4
hh_with_children,percentiles_81_90,2011,15.0,14.7,13.5
hh_with_children,percentiles_81_90,2012,14.1,13.8,12.8
hh_with_children,percentiles_81_90,2013,14.4,14.2,13.1
hh_with_children,percentiles_81_90,2014,14.2,14.0,12.8
hh_with_children,percentiles_81_90,2015,14.0,13.7,12.5
hh_with_children,percentiles_81_90,2016,14.1,13.9,12.6
hh_with_children,percentiles_81_90,2017,14.1,13.8,12.6
hh_with_children,percentiles_91_95,1979,7.4,7.3,6.8
hh_with_children,percentiles_91_95,1980,7.6,7.5,6.9
hh_with_children,percentiles_91_95,1981,7.4,7.3,6.7
hh_with_children,percentiles_91_95,1982,7.3,7.1,6.6
hh_with_children,percentiles_91_95,1983,7.6,7.4,6.9
hh_with_children,percentiles_91_95,1984,7.9,7.8,7.3
hh_with_children,percentiles_91_95,1985,8.2,8.0,7.6
hh_with_children,percentiles_91_95,1986,7.7,7.5,7.1
hh_with_children,percentiles_91_95,1987,7.9,7.7,7.2
hh_with_children,percentiles_91_95,1988,7.8,7.7,7.2
hh_with_children,percentiles_91_95,1989,8.1,8.0,7.5
hh_with_children,percentiles_91_95,1990,8.1,7.9,7.4
hh_with_children,percentiles_91_95,1991,8.4,8.2,7.6
hh_with_children,percentiles_91_95,1992,8.3,8.1,7.4
hh_with_children,percentiles_91_95,1993,8.4,8.2,7.5
hh_with_children,percentiles_91_95,1994,8.6,8.4,7.7
hh_with_children,percentiles_91_95,1995,8.4,8.2,7.5
hh_with_children,percentiles_91_95,1996,8.5,8.3,7.6
hh_with_children,percentiles_91_95,1997,8.6,8.4,7.8
hh_with_children,percentiles_91_95,1998,8.3,8.2,7.5
hh_with_children,percentiles_91_95,1999,8.3,8.2,7.5
hh_with_children,percentiles_91_95,2000,8.4,8.3,7.7
hh_with_children,percentiles_91_95,2001,8.8,8.7,7.9
hh_with_children,percentiles_91_95,2002,9.3,9.1,8.3
hh_with_children,percentiles_91_95,2003,9.1,8.9,8.1
hh_with_children,percentiles_91_95,2004,9.0,8.9,8.1
hh_with_children,percentiles_91_95,2005,8.8,8.6,7.9
hh_with_children,percentiles_91_95,2006,8.7,8.6,7.9
hh_with_children,percentiles_91_95,2007,8.2,8.0,7.4
hh_with_children,percentiles_91_95,2008,9.0,8.8,7.9
hh_with_children,percentiles_91_95,2009,9.6,9.3,8.2
hh_with_children,percentiles_91_95,2010,9.4,9.2,8.2
hh_with_children,percentiles_91_95,2011,9.4,9.2,8.2
hh_with_children,percentiles_91_95,2012,9.1,8.9,7.9
hh_with_children,percentiles_91_95,2013,9.8,9.6,8.6
hh_with_children,percentiles_91_95,2014,9.2,9.0,8.0
hh_with_children,percentiles_91_95,2015,9.3,9.1,8.1
hh_with_children,percentiles_91_95,2016,9.6,9.4,8.3
hh_with_children,percentiles_91_95,2017,9.5,9.4,8.3
hh_with_children,percentiles_96_99,1979,8.4,8.2,7.4
hh_with_children,percentiles_96_99,1980,8.1,7.9,7.2
hh_with_children,percentiles_96_99,1981,7.7,7.6,6.9
hh_with_children,percentiles_96_99,1982,8.1,7.9,7.2
hh_with_children,percentiles_96_99,1983,8.6,8.4,7.8
hh_with_children,percentiles_96_99,1984,8.8,8.7,8.2
hh_with_children,percentiles_96_99,1985,8.8,8.6,8.1
hh_with_children,percentiles_96_99,1986,9.1,9.0,8.5
hh_with_children,percentiles_96_99,1987,9.5,9.3,8.5
hh_with_children,percentiles_96_99,1988,9.5,9.3,8.6
hh_with_children,percentiles_96_99,1989,9.6,9.4,8.7
hh_with_children,percentiles_96_99,1990,9.7,9.5,8.7
hh_with_children,percentiles_96_99,1991,9.5,9.3,8.4
hh_with_children,percentiles_96_99,1992,10.0,9.8,8.7
hh_with_children,percentiles_96_99,1993,10.4,10.1,9.0
hh_with_children,percentiles_96_99,1994,10.2,10.0,8.9
hh_with_children,percentiles_96_99,1995,10.5,10.3,9.1
hh_with_children,percentiles_96_99,1996,10.7,10.4,9.2
hh_with_children,percentiles_96_99,1997,11.1,10.8,9.6
hh_with_children,percentiles_96_99,1998,11.2,11.0,9.7
hh_with_children,percentiles_96_99,1999,11.1,10.9,9.6
hh_with_children,percentiles_96_99,2000,11.3,11.1,9.8
hh_with_children,percentiles_96_99,2001,11.1,10.9,9.6
hh_with_children,percentiles_96_99,2002,11.3,11.0,9.7
hh_with_children,percentiles_96_99,2003,11.3,11.1,9.7
hh_with_children,percentiles_96_99,2004,11.7,11.5,10.0
hh_with_children,percentiles_96_99,2005,12.4,12.2,10.6
hh_with_children,percentiles_96_99,2006,11.8,11.6,10.1
hh_with_children,percentiles_96_99,2007,11.8,11.6,10.2
hh_with_children,percentiles_96_99,2008,12.1,11.9,10.2
hh_with_children,percentiles_96_99,2009,12.2,11.8,10.0
hh_with_children,percentiles_96_99,2010,12.1,11.7,9.9
hh_with_children,percentiles_96_99,2011,12.7,12.3,10.5
hh_with_children,percentiles_96_99,2012,12.9,12.5,10.7
hh_with_children,percentiles_96_99,2013,12.8,12.5,10.6
hh_with_children,percentiles_96_99,2014,13.0,12.7,10.7
hh_with_children,percentiles_96_99,2015,13.2,13.0,10.9
hh_with_children,percentiles_96_99,2016,13.7,13.4,11.2
hh_with_children,percentiles_96_99,2017,13.1,12.9,10.8
hh_with_children,top_1_percent,1979,6.0,5.8,4.8
hh_with_children,top_1_percent,1980,6.3,6.1,5.2
hh_with_children,top_1_percent,1981,6.5,6.4,5.6
hh_with_children,top_1_percent,1982,6.4,6.3,5.7
hh_with_children,top_1_percent,1983,8.0,7.8,7.0
hh_with_children,top_1_percent,1984,8.6,8.4,7.6
hh_with_children,top_1_percent,1985,8.0,7.8,7.1
hh_with_children,top_1_percent,1986,11.5,11.3,10.5
hh_with_children,top_1_percent,1987,9.3,9.1,7.9
hh_with_children,top_1_percent,1988,10.1,9.9,8.8
hh_with_children,top_1_percent,1989,10.5,10.3,9.1
hh_with_children,top_1_percent,1990,8.6,8.4,7.4
hh_with_children,top_1_percent,1991,8.9,8.7,7.5
hh_with_children,top_1_percent,1992,9.4,9.2,7.8
hh_with_children,top_1_percent,1993,9.7,9.4,7.6
hh_with_children,top_1_percent,1994,9.8,9.6,7.5
hh_with_children,top_1_percent,1995,11.2,10.9,8.6
hh_with_children,top_1_percent,1996,11.6,11.3,9.0
hh_with_children,top_1_percent,1997,12.4,12.1,9.8
hh_with_children,top_1_percent,1998,13.7,13.4,11.1
hh_with_children,top_1_percent,1999,15.3,15.0,12.4
hh_with_children,top_1_percent,2000,17.3,17.0,14.2
hh_with_children,top_1_percent,2001,14.4,14.1,11.5
hh_with_children,top_1_percent,2002,13.1,12.8,10.3
hh_with_children,top_1_percent,2003,14.1,13.8,11.2
hh_with_children,top_1_percent,2004,15.6,15.3,12.6
hh_with_children,top_1_percent,2005,16.7,16.4,13.5
hh_with_children,top_1_percent,2006,19.6,19.2,16.1
hh_with_children,top_1_percent,2007,20.7,20.3,17.2
hh_with_children,top_1_percent,2008,17.6,17.2,14.3
hh_with_children,top_1_percent,2009,14.6,14.1,11.3
hh_with_children,top_1_percent,2010,18.0,17.4,14.0
hh_with_children,top_1_percent,2011,16.5,16.0,12.9
hh_with_children,top_1_percent,2012,19.6,19.0,15.6
hh_with_children,top_1_percent,2013,17.6,17.2,13.3
hh_with_children,top_1_percent,2014,18.9,18.4,14.2
hh_with_children,top_1_percent,2015,19.6,19.1,14.8
hh_with_children,top_1_percent,2016,17.3,16.9,13.0
hh_with_children,top_1_percent,2017,18.7,18.3,14.5
elderly_headed_hh,all_quintiles,1979,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1980,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1981,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1982,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1983,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1984,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1985,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1986,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1987,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1988,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1989,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1990,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1991,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1992,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1993,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1994,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1995,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1996,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1997,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1998,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,1999,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2000,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2001,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2002,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2003,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2004,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2005,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2006,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2007,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2008,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2009,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2010,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2011,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2012,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2013,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2014,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2015,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2016,100.0,100.0,100.0
elderly_headed_hh,all_quintiles,2017,100.0,100.0,100.0
elderly_headed_hh,lowest_quintile,1979,7.5,23.2,28.9
elderly_headed_hh,lowest_quintile,1980,6.1,22.1,27.5
elderly_headed_hh,lowest_quintile,1981,5.2,20.5,25.5
elderly_headed_hh,lowest_quintile,1982,4.5,19.2,23.3
elderly_headed_hh,lowest_quintile,1983,3.9,18.0,22.0
elderly_headed_hh,lowest_quintile,1984,4.6,17.5,21.5
elderly_headed_hh,lowest_quintile,1985,4.4,17.1,21.2
elderly_headed_hh,lowest_quintile,1986,3.7,16.0,19.7
elderly_headed_hh,lowest_quintile,1987,4.0,17.4,21.6
elderly_headed_hh,lowest_quintile,1988,4.0,16.7,20.9
elderly_headed_hh,lowest_quintile,1989,4.2,16.7,20.8
elderly_headed_hh,lowest_quintile,1990,4.7,17.8,22.0
elderly_headed_hh,lowest_quintile,1991,4.8,18.6,22.9
elderly_headed_hh,lowest_quintile,1992,4.0,17.9,22.3
elderly_headed_hh,lowest_quintile,1993,4.1,18.8,23.4
elderly_headed_hh,lowest_quintile,1994,4.0,19.3,24.1
elderly_headed_hh,lowest_quintile,1995,4.3,19.1,24.0
elderly_headed_hh,lowest_quintile,1996,3.5,16.5,21.1
elderly_headed_hh,lowest_quintile,1997,3.5,16.1,20.5
elderly_headed_hh,lowest_quintile,1998,3.8,15.9,20.2
elderly_headed_hh,lowest_quintile,1999,4.1,15.3,19.7
elderly_headed_hh,lowest_quintile,2000,4.6,15.3,19.5
elderly_headed_hh,lowest_quintile,2001,4.1,16.5,20.8
elderly_headed_hh,lowest_quintile,2002,4.5,18.4,22.9
elderly_headed_hh,lowest_quintile,2003,4.1,17.9,22.5
elderly_headed_hh,lowest_quintile,2004,3.7,16.9,21.5
elderly_headed_hh,lowest_quintile,2005,3.2,15.4,19.8
elderly_headed_hh,lowest_quintile,2006,3.3,15.3,19.5
elderly_headed_hh,lowest_quintile,2007,3.4,13.9,17.6
elderly_headed_hh,lowest_quintile,2008,4.0,16.5,20.7
elderly_headed_hh,lowest_quintile,2009,3.7,17.7,21.8
elderly_headed_hh,lowest_quintile,2010,3.2,16.1,20.1
elderly_headed_hh,lowest_quintile,2011,3.2,16.1,20.2
elderly_headed_hh,lowest_quintile,2012,2.7,14.5,18.5
elderly_headed_hh,lowest_quintile,2013,3.0,14.9,19.0
elderly_headed_hh,lowest_quintile,2014,2.7,14.0,18.3
elderly_headed_hh,lowest_quintile,2015,3.0,14.7,19.1
elderly_headed_hh,lowest_quintile,2016,3.1,15.3,19.8
elderly_headed_hh,lowest_quintile,2017,2.9,14.5,18.8
elderly_headed_hh,second_quintile,1979,13.4,14.9,16.1
elderly_headed_hh,second_quintile,1980,13.1,15.1,16.3
elderly_headed_hh,second_quintile,1981,13.3,15.7,16.9
elderly_headed_hh,second_quintile,1982,13.1,16.0,17.2
elderly_headed_hh,second_quintile,1983,13.2,16.6,17.7
elderly_headed_hh,second_quintile,1984,12.8,15.8,17.0
elderly_headed_hh,second_quintile,1985,12.4,15.7,16.8
elderly_headed_hh,second_quintile,1986,12.4,16.0,17.2
elderly_headed_hh,second_quintile,1987,14.5,18.2,19.6
elderly_headed_hh,second_quintile,1988,14.5,18.1,19.5
elderly_headed_hh,second_quintile,1989,14.0,17.7,19.0
elderly_headed_hh,second_quintile,1990,14.1,17.6,18.8
elderly_headed_hh,second_quintile,1991,15.2,18.9,20.0
elderly_headed_hh,second_quintile,1992,14.6,18.7,19.9
elderly_headed_hh,second_quintile,1993,15.0,19.2,20.6
elderly_headed_hh,second_quintile,1994,15.1,19.0,20.4
elderly_headed_hh,second_quintile,1995,14.2,18.0,19.5
elderly_headed_hh,second_quintile,1996,12.6,16.9,18.7
elderly_headed_hh,second_quintile,1997,11.9,16.0,17.6
elderly_headed_hh,second_quintile,1998,11.5,15.3,16.8
elderly_headed_hh,second_quintile,1999,11.1,14.8,16.3
elderly_headed_hh,second_quintile,2000,11.5,15.2,16.8
elderly_headed_hh,second_quintile,2001,13.0,16.8,18.3
elderly_headed_hh,second_quintile,2002,13.1,17.0,18.5
elderly_headed_hh,second_quintile,2003,12.5,16.4,17.8
elderly_headed_hh,second_quintile,2004,11.2,15.2,16.6
elderly_headed_hh,second_quintile,2005,9.9,13.7,15.2
elderly_headed_hh,second_quintile,2006,9.3,13.1,14.5
elderly_headed_hh,second_quintile,2007,9.0,12.8,14.2
elderly_headed_hh,second_quintile,2008,10.1,14.1,15.4
elderly_headed_hh,second_quintile,2009,11.4,15.8,17.2
elderly_headed_hh,second_quintile,2010,10.1,14.6,16.1
elderly_headed_hh,second_quintile,2011,9.5,13.8,15.2
elderly_headed_hh,second_quintile,2012,8.6,13.0,14.6
elderly_headed_hh,second_quintile,2013,9.2,13.6,15.3
elderly_headed_hh,second_quintile,2014,8.4,12.4,14.1
elderly_headed_hh,second_quintile,2015,8.5,12.4,14.0
elderly_headed_hh,second_quintile,2016,8.9,12.9,14.5
elderly_headed_hh,second_quintile,2017,8.5,12.3,13.8
elderly_headed_hh,middle_quintile,1979,11.6,10.8,11.0
elderly_headed_hh,middle_quintile,1980,12.5,11.6,11.8
elderly_headed_hh,middle_quintile,1981,12.7,12.1,12.3
elderly_headed_hh,middle_quintile,1982,13.9,13.5,13.7
elderly_headed_hh,middle_quintile,1983,13.4,13.3,13.5
elderly_headed_hh,middle_quintile,1984,13.8,13.8,14.1
elderly_headed_hh,middle_quintile,1985,13.6,13.7,14.0
elderly_headed_hh,middle_quintile,1986,13.1,13.4,13.7
elderly_headed_hh,middle_quintile,1987,14.5,14.2,14.5
elderly_headed_hh,middle_quintile,1988,13.5,13.4,13.7
elderly_headed_hh,middle_quintile,1989,14.1,14.0,14.2
elderly_headed_hh,middle_quintile,1990,14.5,14.2,14.4
elderly_headed_hh,middle_quintile,1991,16.0,15.5,15.6
elderly_headed_hh,middle_quintile,1992,15.1,14.8,14.9
elderly_headed_hh,middle_quintile,1993,14.5,14.0,14.2
elderly_headed_hh,middle_quintile,1994,14.8,14.1,14.3
elderly_headed_hh,middle_quintile,1995,14.4,13.9,14.1
elderly_headed_hh,middle_quintile,1996,13.6,14.0,14.5
elderly_headed_hh,middle_quintile,1997,13.5,14.0,14.6
elderly_headed_hh,middle_quintile,1998,13.1,13.6,14.1
elderly_headed_hh,middle_quintile,1999,12.7,13.3,13.7
elderly_headed_hh,middle_quintile,2000,13.1,13.7,14.1
elderly_headed_hh,middle_quintile,2001,14.7,14.9,15.2
elderly_headed_hh,middle_quintile,2002,15.3,15.2,15.5
elderly_headed_hh,middle_quintile,2003,14.4,14.5,14.8
elderly_headed_hh,middle_quintile,2004,13.6,14.0,14.4
elderly_headed_hh,middle_quintile,2005,12.6,13.3,13.8
elderly_headed_hh,middle_quintile,2006,12.2,13.2,13.8
elderly_headed_hh,middle_quintile,2007,11.3,12.4,12.9
elderly_headed_hh,middle_quintile,2008,13.4,14.1,14.5
elderly_headed_hh,middle_quintile,2009,15.1,15.4,15.7
elderly_headed_hh,middle_quintile,2010,14.1,14.9,15.4
elderly_headed_hh,middle_quintile,2011,13.6,14.5,15.0
elderly_headed_hh,middle_quintile,2012,12.6,13.9,14.5
elderly_headed_hh,middle_quintile,2013,12.9,14.0,14.7
elderly_headed_hh,middle_quintile,2014,12.4,13.7,14.5
elderly_headed_hh,middle_quintile,2015,12.9,14.1,14.8
elderly_headed_hh,middle_quintile,2016,12.7,13.7,14.3
elderly_headed_hh,middle_quintile,2017,12.4,13.4,14.0
elderly_headed_hh,fourth_quintile,1979,13.0,11.0,10.7
elderly_headed_hh,fourth_quintile,1980,13.3,11.2,10.9
elderly_headed_hh,fourth_quintile,1981,13.6,11.6,11.3
elderly_headed_hh,fourth_quintile,1982,14.1,12.0,11.7
elderly_headed_hh,fourth_quintile,1983,15.4,13.2,12.9
elderly_headed_hh,fourth_quintile,1984,15.3,13.2,12.9
elderly_headed_hh,fourth_quintile,1985,14.4,12.7,12.5
elderly_headed_hh,fourth_quintile,1986,13.2,11.9,11.6
elderly_headed_hh,fourth_quintile,1987,15.3,13.0,12.6
elderly_headed_hh,fourth_quintile,1988,14.7,12.8,12.4
elderly_headed_hh,fourth_quintile,1989,14.8,12.9,12.5
elderly_headed_hh,fourth_quintile,1990,14.8,12.8,12.4
elderly_headed_hh,fourth_quintile,1991,15.3,12.7,12.2
elderly_headed_hh,fourth_quintile,1992,15.4,12.9,12.4
elderly_headed_hh,fourth_quintile,1993,15.6,12.9,12.5
elderly_headed_hh,fourth_quintile,1994,14.8,12.2,11.7
elderly_headed_hh,fourth_quintile,1995,15.3,12.9,12.4
elderly_headed_hh,fourth_quintile,1996,14.2,12.4,12.1
elderly_headed_hh,fourth_quintile,1997,14.1,12.6,12.3
elderly_headed_hh,fourth_quintile,1998,13.7,12.3,12.0
elderly_headed_hh,fourth_quintile,1999,14.0,12.8,12.5
elderly_headed_hh,fourth_quintile,2000,14.0,12.8,12.4
elderly_headed_hh,fourth_quintile,2001,15.7,13.6,13.1
elderly_headed_hh,fourth_quintile,2002,15.4,13.0,12.6
elderly_headed_hh,fourth_quintile,2003,16.0,13.6,13.2
elderly_headed_hh,fourth_quintile,2004,14.2,12.6,12.2
