household_type,income_group,year,inc_before_transfers_taxes,market_income,wages,employee_contrib_deferred_comp,employer_contrib_health_ins,employer_share_payroll_taxes,federal_unemployment_tax,corp_tax_borne_by_labor,business_income,capital_gains,tax_exempt_interest,taxable_interest,positive_rental_income,dividends,corp_tax_borne_by_capital,other_market_income,social_insurance_benefits,social_security,medicare,unemployment_insurance,workers_compensation
hh_with_children,all_quintiles,1982,70500.0,68200.0,53500.0,0.0,2500.0,3000.0,100.0,300.0,2100.0,1900.0,100.0,1900.0,400.0,700.0,400.0,1400.0,2200.0,1100.0,200.0,800.0,200.0
hh_with_children,all_quintiles,1983,71100.0,69000.0,53000.0,0.0,2600.0,3000.0,200.0,400.0,2400.0,2700.0,200.0,1800.0,400.0,600.0,600.0,1300.0,2100.0,1000.0,200.0,700.0,200.0
hh_with_children,all_quintiles,1984,76500.0,74700.0,56500.0,300.0,2600.0,3300.0,200.0,500.0,3300.0,2800.0,300.0,2000.0,400.0,600.0,700.0,1400.0,1800.0,1000.0,200.0,400.0,200.0
hh_with_children,all_quintiles,1985,75900.0,74100.0,56100.0,500.0,2600.0,3400.0,100.0,400.0,2900.0,3100.0,300.0,1800.0,400.0,600.0,600.0,1300.0,1900.0,1000.0,300.0,400.0,200.0
hh_with_children,all_quintiles,1986,81500.0,79600.0,57100.0,500.0,2700.0,3500.0,100.0,500.0,3600.0,6300.0,400.0,1600.0,300.0,800.0,700.0,1500.0,1900.0,1000.0,300.0,400.0,200.0
hh_with_children,all_quintiles,1987,79000.0,77200.0,57500.0,600.0,2900.0,3500.0,100.0,600.0,4200.0,2500.0,200.0,1900.0,400.0,700.0,800.0,1300.0,1800.0,1000.0,300.0,300.0,200.0
hh_with_children,all_quintiles,1988,81200.0,79400.0,58200.0,700.0,3100.0,3700.0,100.0,600.0,4900.0,2500.0,200.0,1900.0,300.0,700.0,800.0,1800.0,1800.0,1000.0,300.0,300.0,300.0
hh_with_children,all_quintiles,1989,83500.0,81600.0,59200.0,800.0,3100.0,3800.0,100.0,600.0,5200.0,2400.0,300.0,2200.0,400.0,800.0,800.0,1900.0,1900.0,1000.0,300.0,300.0,300.0
hh_with_children,all_quintiles,1990,81800.0,79900.0,59000.0,800.0,3200.0,3900.0,100.0,500.0,4900.0,1600.0,200.0,1900.0,400.0,700.0,700.0,2000.0,1900.0,900.0,300.0,300.0,300.0
hh_with_children,all_quintiles,1991,80800.0,78600.0,58200.0,800.0,3100.0,3900.0,100.0,500.0,4700.0,1500.0,300.0,1800.0,400.0,700.0,700.0,2000.0,2100.0,1000.0,300.0,500.0,300.0
hh_with_children,all_quintiles,1992,81800.0,79400.0,58400.0,1000.0,3500.0,3900.0,100.0,500.0,5100.0,1700.0,200.0,1300.0,400.0,600.0,800.0,2000.0,2400.0,1100.0,400.0,700.0,200.0
hh_with_children,all_quintiles,1993,82900.0,80600.0,58800.0,1000.0,3800.0,3900.0,100.0,600.0,5100.0,2000.0,300.0,1100.0,400.0,600.0,900.0,1900.0,2400.0,1100.0,400.0,600.0,300.0
hh_with_children,all_quintiles,1994,84700.0,82500.0,59600.0,1200.0,4200.0,4000.0,100.0,700.0,5600.0,1800.0,300.0,1000.0,400.0,600.0,1000.0,2200.0,2100.0,1100.0,400.0,400.0,200.0
hh_with_children,all_quintiles,1995,90000.0,87800.0,62400.0,1400.0,4400.0,4200.0,100.0,800.0,6100.0,2300.0,300.0,1200.0,500.0,800.0,1200.0,2200.0,2300.0,1200.0,500.0,400.0,200.0
hh_with_children,all_quintiles,1996,91100.0,88900.0,62400.0,1600.0,4200.0,4200.0,100.0,800.0,6200.0,3000.0,200.0,1200.0,400.0,800.0,1100.0,2600.0,2200.0,1200.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1997,95900.0,93600.0,65300.0,1600.0,3900.0,4400.0,100.0,800.0,6400.0,4200.0,300.0,1200.0,500.0,900.0,1200.0,2700.0,2300.0,1300.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1998,102400.0,100300.0,69600.0,1800.0,3900.0,4600.0,100.0,800.0,7100.0,5300.0,300.0,1300.0,500.0,800.0,1200.0,3000.0,2100.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1999,109200.0,107100.0,73100.0,2000.0,3900.0,4800.0,100.0,800.0,7800.0,6800.0,300.0,1200.0,500.0,1000.0,1400.0,3400.0,2100.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,2000,114000.0,111800.0,75400.0,2200.0,4100.0,4900.0,100.0,800.0,7600.0,8200.0,300.0,1400.0,600.0,1200.0,1500.0,3500.0,2200.0,1200.0,500.0,300.0,200.0
hh_with_children,all_quintiles,2001,107500.0,105100.0,74100.0,2200.0,4300.0,4900.0,100.0,600.0,7400.0,4100.0,300.0,1400.0,500.0,900.0,1000.0,3200.0,2400.0,1200.0,600.0,400.0,200.0
hh_with_children,all_quintiles,2002,104700.0,102000.0,72900.0,1900.0,4600.0,4800.0,100.0,500.0,7600.0,2900.0,300.0,1000.0,500.0,800.0,900.0,3200.0,2700.0,1200.0,600.0,700.0,200.0
hh_with_children,all_quintiles,2003,106300.0,103600.0,72100.0,2300.0,5100.0,4800.0,100.0,700.0,8000.0,3500.0,300.0,900.0,500.0,900.0,1300.0,3300.0,2700.0,1200.0,600.0,700.0,200.0
hh_with_children,all_quintiles,2004,112900.0,110300.0,74300.0,2400.0,5700.0,4900.0,100.0,900.0,8800.0,5300.0,300.0,900.0,500.0,1200.0,1600.0,3400.0,2700.0,1300.0,700.0,500.0,200.0
hh_with_children,all_quintiles,2005,117500.0,115000.0,75000.0,2500.0,5800.0,4900.0,100.0,1200.0,9800.0,6900.0,300.0,1200.0,500.0,1200.0,2100.0,3300.0,2500.0,1200.0,700.0,400.0,200.0
hh_with_children,all_quintiles,2006,123300.0,120700.0,76600.0,2600.0,5800.0,5000.0,100.0,1300.0,10500.0,8600.0,500.0,1800.0,500.0,1600.0,2600.0,3400.0,2600.0,1300.0,800.0,400.0,100.0
hh_with_children,all_quintiles,2007,128800.0,126100.0,80200.0,2700.0,5500.0,5200.0,100.0,1100.0,10200.0,10100.0,500.0,2100.0,600.0,1900.0,2300.0,3600.0,2800.0,1400.0,900.0,400.0,100.0
hh_with_children,all_quintiles,2008,121100.0,118000.0,79700.0,2800.0,5400.0,5200.0,100.0,700.0,9200.0,5400.0,500.0,1700.0,600.0,1700.0,1400.0,3600.0,3100.0,1500.0,900.0,500.0,100.0
hh_with_children,all_quintiles,2009,112700.0,108600.0,75800.0,2600.0,5400.0,5000.0,100.0,500.0,8800.0,2600.0,400.0,1100.0,500.0,1100.0,1000.0,3600.0,4100.0,1600.0,1000.0,1300.0,100.0
hh_with_children,all_quintiles,2010,117400.0,113300.0,76300.0,2600.0,5200.0,5000.0,100.0,700.0,9800.0,4700.0,400.0,1100.0,600.0,1500.0,1700.0,3700.0,4100.0,1600.0,1000.0,1400.0,100.0
hh_with_children,all_quintiles,2011,116400.0,112700.0,77000.0,2600.0,5300.0,5000.0,100.0,700.0,9800.0,4200.0,400.0,900.0,600.0,1300.0,1500.0,3500.0,3700.0,1600.0,1000.0,1000.0,100.0
hh_with_children,all_quintiles,2012,121300.0,117800.0,77400.0,2700.0,5200.0,5000.0,100.0,800.0,11500.0,6200.0,400.0,800.0,600.0,1800.0,1700.0,3600.0,3500.0,1500.0,1100.0,800.0,100.0
hh_with_children,all_quintiles,2013,121200.0,117900.0,79000.0,2800.0,5300.0,5100.0,100.0,900.0,11100.0,5100.0,300.0,800.0,700.0,1500.0,1900.0,3300.0,3300.0,1600.0,1000.0,600.0,100.0
hh_with_children,all_quintiles,2014,125400.0,122100.0,80500.0,2800.0,5100.0,5200.0,100.0,1000.0,11400.0,7000.0,300.0,700.0,700.0,1700.0,2100.0,3400.0,3200.0,1700.0,1000.0,400.0,100.0
hh_with_children,all_quintiles,2015,132200.0,128900.0,84700.0,3000.0,5300.0,5400.0,100.0,1000.0,12800.0,7300.0,300.0,800.0,700.0,1900.0,2100.0,3500.0,3300.0,1800.0,1100.0,300.0,100.0
hh_with_children,all_quintiles,2016,129700.0,126600.0,84900.0,3100.0,5500.0,5500.0,100.0,900.0,12100.0,6000.0,300.0,700.0,600.0,1600.0,1900.0,3500.0,3100.0,1700.0,1000.0,300.0,100.0
hh_with_children,all_quintiles,2017,133900.0,130800.0,86500.0,3200.0,5500.0,5600.0,100.0,700.0,12800.0,7900.0,300.0,800.0,600.0,1800.0,1500.0,3600.0,3100.0,1700.0,1100.0,200.0,100.0
hh_with_children,lowest_quintile,1979,21900.0,20400.0,16000.0,0.0,900.0,1000.0,100.0,200.0,600.0,200.0,0.0,300.0,100.0,0.0,200.0,800.0,1600.0,1000.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1980,21200.0,19700.0,15600.0,0.0,800.0,900.0,100.0,200.0,500.0,100.0,0.0,400.0,100.0,100.0,100.0,900.0,1500.0,800.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1981,20600.0,19100.0,15300.0,0.0,800.0,1000.0,100.0,100.0,300.0,100.0,0.0,400.0,100.0,100.0,100.0,800.0,1500.0,800.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1982,19600.0,17900.0,14300.0,0.0,800.0,900.0,100.0,100.0,300.0,100.0,0.0,500.0,100.0,100.0,100.0,600.0,1700.0,800.0,200.0,700.0,100.0
hh_with_children,lowest_quintile,1983,18600.0,17000.0,13600.0,0.0,700.0,900.0,100.0,100.0,300.0,100.0,0.0,400.0,100.0,100.0,100.0,500.0,1600.0,700.0,200.0,700.0,100.0
hh_with_children,lowest_quintile,1984,20000.0,18700.0,14800.0,0.0,800.0,1000.0,100.0,100.0,500.0,100.0,0.0,400.0,100.0,100.0,100.0,700.0,1300.0,700.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1985,19700.0,18300.0,14500.0,0.0,800.0,1000.0,100.0,100.0,500.0,100.0,0.0,400.0,100.0,0.0,100.0,500.0,1400.0,700.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1986,19500.0,18100.0,14000.0,0.0,800.0,1000.0,100.0,100.0,800.0,100.0,0.0,300.0,100.0,100.0,100.0,600.0,1400.0,700.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1987,17800.0,16400.0,12300.0,0.0,800.0,900.0,100.0,100.0,900.0,100.0,0.0,300.0,100.0,100.0,100.0,700.0,1400.0,800.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1988,18800.0,17300.0,12700.0,0.0,800.0,900.0,100.0,100.0,1200.0,100.0,0.0,300.0,100.0,100.0,100.0,900.0,1400.0,700.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1989,19900.0,18600.0,13600.0,100.0,900.0,1000.0,100.0,100.0,1300.0,100.0,0.0,300.0,100.0,100.0,100.0,900.0,1300.0,700.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1990,21200.0,20000.0,15100.0,100.0,900.0,1100.0,100.0,100.0,1200.0,0.0,0.0,400.0,100.0,100.0,100.0,700.0,1200.0,500.0,200.0,300.0,200.0
hh_with_children,lowest_quintile,1991,21600.0,20200.0,15600.0,100.0,900.0,1200.0,100.0,100.0,1000.0,100.0,0.0,300.0,100.0,100.0,100.0,700.0,1400.0,500.0,200.0,500.0,200.0
hh_with_children,lowest_quintile,1992,22100.0,20500.0,15800.0,100.0,1100.0,1200.0,100.0,100.0,1000.0,100.0,0.0,200.0,100.0,100.0,100.0,600.0,1600.0,500.0,200.0,700.0,100.0
hh_with_children,lowest_quintile,1993,22400.0,21000.0,15800.0,100.0,1000.0,1200.0,100.0,200.0,1300.0,100.0,0.0,200.0,100.0,100.0,100.0,800.0,1400.0,500.0,200.0,500.0,100.0
hh_with_children,lowest_quintile,1994,22500.0,21200.0,15800.0,100.0,1200.0,1200.0,100.0,200.0,1300.0,100.0,0.0,200.0,100.0,100.0,100.0,700.0,1300.0,600.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1995,24800.0,23700.0,17700.0,200.0,1400.0,1300.0,100.0,200.0,1600.0,100.0,0.0,200.0,100.0,100.0,100.0,600.0,1200.0,500.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1996,24900.0,23700.0,17600.0,200.0,1500.0,1300.0,100.0,200.0,1500.0,100.0,0.0,200.0,100.0,100.0,100.0,600.0,1200.0,500.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1997,26700.0,25300.0,18900.0,200.0,1500.0,1400.0,100.0,200.0,1700.0,100.0,0.0,200.0,100.0,100.0,100.0,700.0,1300.0,600.0,300.0,300.0,100.0
hh_with_children,lowest_quintile,1998,28100.0,27100.0,20400.0,200.0,1500.0,1600.0,100.0,200.0,1800.0,100.0,0.0,200.0,100.0,100.0,100.0,700.0,1000.0,400.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1999,29100.0,28000.0,20700.0,200.0,1500.0,1600.0,100.0,200.0,2300.0,200.0,0.0,200.0,100.0,100.0,100.0,800.0,1100.0,500.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,2000,28100.0,27000.0,19900.0,200.0,1600.0,1500.0,100.0,200.0,2000.0,200.0,0.0,200.0,100.0,100.0,100.0,900.0,1100.0,500.0,300.0,300.0,100.0
hh_with_children,lowest_quintile,2001,27200.0,25900.0,19800.0,200.0,1500.0,1500.0,100.0,200.0,1700.0,100.0,0.0,200.0,100.0,100.0,100.0,400.0,1300.0,500.0,300.0,400.0,100.0
hh_with_children,lowest_quintile,2002,27900.0,26400.0,20000.0,100.0,1600.0,1500.0,100.0,100.0,1900.0,0.0,0.0,200.0,100.0,100.0,100.0,600.0,1500.0,500.0,300.0,600.0,100.0
hh_with_children,lowest_quintile,2003,26900.0,25500.0,19200.0,100.0,1700.0,1400.0,100.0,200.0,1900.0,0.0,0.0,100.0,100.0,100.0,100.0,500.0,1500.0,500.0,300.0,600.0,100.0
hh_with_children,lowest_quintile,2004,27700.0,26300.0,19800.0,100.0,1800.0,1500.0,100.0,200.0,2000.0,0.0,0.0,100.0,100.0,100.0,100.0,400.0,1400.0,500.0,400.0,500.0,100.0
hh_with_children,lowest_quintile,2005,28200.0,26900.0,20100.0,100.0,1800.0,1500.0,100.0,300.0,2100.0,100.0,0.0,100.0,100.0,100.0,100.0,500.0,1300.0,500.0,300.0,400.0,100.0
hh_with_children,lowest_quintile,2006,28500.0,27500.0,20600.0,100.0,1900.0,1500.0,100.0,300.0,2100.0,100.0,0.0,200.0,100.0,100.0,100.0,400.0,1000.0,400.0,300.0,300.0,0.0
hh_with_children,lowest_quintile,2007,30900.0,29900.0,22300.0,200.0,1700.0,1700.0,100.0,300.0,2200.0,100.0,0.0,200.0,100.0,100.0,100.0,800.0,1100.0,400.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,2008,30000.0,28600.0,21900.0,200.0,1500.0,1600.0,100.0,200.0,1800.0,100.0,0.0,200.0,100.0,100.0,100.0,800.0,1400.0,500.0,300.0,600.0,100.0
hh_with_children,lowest_quintile,2009,28600.0,26500.0,20000.0,200.0,1500.0,1500.0,100.0,100.0,2000.0,0.0,0.0,200.0,100.0,100.0,100.0,700.0,2100.0,500.0,300.0,1300.0,0.0
hh_with_children,lowest_quintile,2010,28600.0,26400.0,19600.0,200.0,1300.0,1500.0,100.0,200.0,2500.0,0.0,0.0,100.0,100.0,100.0,100.0,800.0,2200.0,400.0,300.0,1400.0,0.0
hh_with_children,lowest_quintile,2011,28700.0,26800.0,20000.0,200.0,1300.0,1500.0,100.0,200.0,2500.0,0.0,0.0,100.0,100.0,100.0,100.0,700.0,1900.0,500.0,300.0,1100.0,0.0
hh_with_children,lowest_quintile,2012,27400.0,25800.0,18900.0,200.0,1300.0,1400.0,0.0,200.0,2600.0,0.0,0.0,100.0,100.0,100.0,100.0,800.0,1600.0,400.0,400.0,800.0,100.0
hh_with_children,lowest_quintile,2013,28300.0,27100.0,20000.0,200.0,1400.0,1500.0,0.0,200.0,2700.0,100.0,0.0,100.0,100.0,100.0,100.0,700.0,1200.0,400.0,300.0,500.0,0.0
hh_with_children,lowest_quintile,2014,28700.0,27600.0,20400.0,200.0,1400.0,1500.0,0.0,300.0,2700.0,100.0,0.0,0.0,100.0,100.0,100.0,600.0,1200.0,500.0,300.0,300.0,0.0
hh_with_children,lowest_quintile,2015,30100.0,29200.0,22000.0,200.0,1400.0,1700.0,0.0,200.0,2500.0,100.0,0.0,0.0,100.0,100.0,100.0,700.0,1000.0,400.0,300.0,300.0,0.0
hh_with_children,lowest_quintile,2016,30900.0,29900.0,22600.0,200.0,1600.0,1700.0,0.0,200.0,2600.0,0.0,0.0,100.0,100.0,100.0,100.0,600.0,1100.0,500.0,300.0,300.0,0.0
hh_with_children,lowest_quintile,2017,30500.0,29500.0,22400.0,200.0,1600.0,1700.0,0.0,200.0,2400.0,100.0,0.0,0.0,100.0,100.0,0.0,600.0,1000.0,400.0,300.0,200.0,0.0
hh_with_children,second_quintile,1979,47700.0,45800.0,36800.0,0.0,2000.0,2200.0,100.0,500.0,1600.0,200.0,0.0,500.0,100.0,100.0,200.0,1400.0,1900.0,1200.0,200.0,300.0,200.0
hh_with_children,second_quintile,1980,45200.0,43000.0,34900.0,0.0,1700.0,2000.0,100.0,400.0,1500.0,200.0,0.0,600.0,100.0,100.0,200.0,1300.0,2200.0,1200.0,200.0,600.0,200.0
hh_with_children,second_quintile,1981,45700.0,43600.0,35300.0,0.0,1700.0,2200.0,100.0,300.0,1200.0,200.0,0.0,700.0,100.0,100.0,100.0,1400.0,2100.0,1200.0,200.0,600.0,100.0
hh_with_children,second_quintile,1982,44800.0,42100.0,33800.0,0.0,1900.0,2200.0,100.0,200.0,1200.0,200.0,0.0,800.0,100.0,100.0,100.0,1400.0,2700.0,1200.0,300.0,1100.0,200.0
hh_with_children,second_quintile,1983,43800.0,41200.0,33000.0,0.0,2000.0,2100.0,100.0,200.0,1200.0,300.0,0.0,600.0,100.0,100.0,100.0,1200.0,2600.0,1200.0,200.0,1000.0,200.0
hh_with_children,second_quintile,1984,46800.0,44800.0,36000.0,100.0,2000.0,2400.0,100.0,300.0,1300.0,200.0,0.0,600.0,100.0,100.0,100.0,1400.0,2100.0,1100.0,200.0,600.0,200.0
hh_with_children,second_quintile,1985,46600.0,44300.0,35100.0,200.0,2000.0,2400.0,100.0,300.0,1400.0,200.0,0.0,700.0,100.0,100.0,100.0,1600.0,2300.0,1200.0,300.0,500.0,300.0
hh_with_children,second_quintile,1986,47400.0,45000.0,35200.0,200.0,2100.0,2500.0,100.0,300.0,1800.0,200.0,0.0,600.0,100.0,100.0,100.0,1700.0,2400.0,1200.0,300.0,600.0,200.0
hh_with_children,second_quintile,1987,46700.0,44500.0,34300.0,200.0,2300.0,2400.0,100.0,300.0,2100.0,200.0,0.0,600.0,100.0,100.0,200.0,1500.0,2200.0,1200.0,400.0,400.0,200.0
hh_with_children,second_quintile,1988,47400.0,45100.0,34700.0,200.0,2300.0,2600.0,100.0,400.0,1900.0,100.0,0.0,600.0,100.0,200.0,200.0,1700.0,2300.0,1300.0,400.0,400.0,300.0
hh_with_children,second_quintile,1989,47600.0,45300.0,34600.0,300.0,2300.0,2500.0,100.0,300.0,2100.0,100.0,0.0,700.0,100.0,100.0,200.0,1700.0,2300.0,1200.0,400.0,400.0,300.0
hh_with_children,second_quintile,1990,48500.0,46400.0,35700.0,300.0,2300.0,2700.0,100.0,300.0,2000.0,100.0,0.0,600.0,100.0,100.0,100.0,1800.0,2200.0,1100.0,400.0,400.0,300.0
hh_with_children,second_quintile,1991,46900.0,44500.0,34300.0,300.0,2300.0,2600.0,100.0,300.0,1600.0,200.0,0.0,600.0,100.0,100.0,100.0,1900.0,2400.0,1100.0,400.0,600.0,300.0
hh_with_children,second_quintile,1992,46100.0,43600.0,33000.0,300.0,2400.0,2500.0,100.0,300.0,1900.0,200.0,0.0,400.0,100.0,100.0,100.0,2000.0,2500.0,1100.0,400.0,700.0,200.0
hh_with_children,second_quintile,1993,46000.0,43400.0,33100.0,300.0,2600.0,2500.0,100.0,400.0,1600.0,200.0,0.0,300.0,200.0,100.0,200.0,1900.0,2600.0,1200.0,500.0,700.0,200.0
hh_with_children,second_quintile,1994,46600.0,44100.0,33200.0,400.0,2800.0,2500.0,100.0,400.0,1800.0,100.0,0.0,300.0,200.0,100.0,200.0,2000.0,2400.0,1300.0,500.0,500.0,200.0
hh_with_children,second_quintile,1995,49000.0,46600.0,35200.0,500.0,3100.0,2700.0,100.0,400.0,1600.0,100.0,0.0,300.0,100.0,100.0,200.0,2100.0,2400.0,1300.0,500.0,400.0,200.0
hh_with_children,second_quintile,1996,48700.0,46400.0,34800.0,500.0,3000.0,2700.0,100.0,400.0,1600.0,200.0,0.0,300.0,100.0,100.0,200.0,2100.0,2300.0,1200.0,600.0,400.0,100.0
hh_with_children,second_quintile,1997,50800.0,48500.0,36800.0,600.0,2700.0,2800.0,100.0,500.0,1900.0,200.0,0.0,300.0,100.0,100.0,200.0,2100.0,2300.0,1300.0,600.0,300.0,100.0
hh_with_children,second_quintile,1998,53000.0,50600.0,38400.0,700.0,2800.0,2900.0,100.0,400.0,2000.0,300.0,0.0,300.0,100.0,100.0,100.0,2300.0,2300.0,1300.0,600.0,300.0,100.0
hh_with_children,second_quintile,1999,54900.0,52600.0,39700.0,800.0,2800.0,3000.0,100.0,500.0,2200.0,300.0,0.0,300.0,100.0,200.0,200.0,2400.0,2300.0,1200.0,600.0,400.0,100.0
hh_with_children,second_quintile,2000,55700.0,53300.0,40300.0,800.0,3000.0,3100.0,100.0,400.0,2000.0,300.0,0.0,300.0,100.0,200.0,100.0,2600.0,2300.0,1200.0,600.0,300.0,200.0
hh_with_children,second_quintile,2001,55300.0,52700.0,40100.0,900.0,3100.0,3100.0,100.0,300.0,1900.0,100.0,0.0,300.0,200.0,100.0,100.0,2500.0,2600.0,1300.0,700.0,500.0,200.0
hh_with_children,second_quintile,2002,54200.0,51400.0,39200.0,500.0,3300.0,3000.0,100.0,300.0,2100.0,-0.0,0.0,200.0,200.0,100.0,100.0,2500.0,2700.0,1200.0,600.0,800.0,100.0
hh_with_children,second_quintile,2003,53700.0,51000.0,38500.0,500.0,3500.0,2900.0,100.0,400.0,2100.0,0.0,0.0,200.0,100.0,100.0,100.0,2400.0,2800.0,1200.0,600.0,800.0,200.0
hh_with_children,second_quintile,2004,55400.0,52700.0,39300.0,500.0,4100.0,3000.0,100.0,500.0,2000.0,100.0,0.0,100.0,100.0,100.0,100.0,2700.0,2700.0,1300.0,700.0,500.0,200.0
hh_with_children,second_quintile,2005,55600.0,53100.0,39400.0,500.0,4000.0,3000.0,100.0,600.0,2300.0,100.0,0.0,200.0,100.0,100.0,100.0,2500.0,2500.0,1200.0,700.0,400.0,100.0
hh_with_children,second_quintile,2006,56700.0,54100.0,40100.0,600.0,4100.0,3000.0,100.0,700.0,2400.0,200.0,0.0,200.0,100.0,100.0,200.0,2400.0,2700.0,1300.0,800.0,400.0,100.0
hh_with_children,second_quintile,2007,60100.0,57400.0,43200.0,700.0,4000.0,3300.0,100.0,600.0,2300.0,200.0,0.0,300.0,100.0,100.0,200.0,2400.0,2700.0,1300.0,800.0,400.0,100.0
hh_with_children,second_quintile,2008,58000.0,55200.0,41600.0,600.0,3800.0,3100.0,100.0,400.0,2200.0,100.0,0.0,300.0,200.0,100.0,100.0,2700.0,2900.0,1300.0,900.0,600.0,100.0
hh_with_children,second_quintile,2009,56400.0,52400.0,39400.0,500.0,3700.0,3000.0,100.0,300.0,2300.0,-0.0,0.0,200.0,100.0,100.0,100.0,2700.0,4000.0,1400.0,900.0,1600.0,100.0
hh_with_children,second_quintile,2010,55400.0,51700.0,38600.0,500.0,3500.0,2900.0,100.0,400.0,2400.0,0.0,0.0,100.0,200.0,100.0,100.0,2700.0,3700.0,1200.0,800.0,1600.0,100.0
hh_with_children,second_quintile,2011,55300.0,51700.0,38700.0,500.0,3500.0,2900.0,100.0,400.0,2400.0,100.0,0.0,100.0,200.0,100.0,100.0,2700.0,3600.0,1300.0,900.0,1200.0,100.0
hh_with_children,second_quintile,2012,55100.0,51700.0,38400.0,600.0,3600.0,2900.0,100.0,400.0,2700.0,0.0,0.0,100.0,200.0,100.0,100.0,2600.0,3500.0,1400.0,1000.0,900.0,100.0
hh_with_children,second_quintile,2013,56300.0,53400.0,39700.0,600.0,3700.0,3000.0,100.0,500.0,2600.0,100.0,0.0,100.0,100.0,100.0,100.0,2800.0,2900.0,1400.0,800.0,700.0,100.0
hh_with_children,second_quintile,2014,56800.0,54200.0,40400.0,600.0,3600.0,3100.0,100.0,500.0,2700.0,100.0,0.0,100.0,200.0,100.0,100.0,2600.0,2700.0,1300.0,900.0,400.0,100.0
hh_with_children,second_quintile,2015,58900.0,56200.0,42000.0,700.0,3700.0,3200.0,100.0,500.0,3000.0,100.0,0.0,100.0,100.0,100.0,100.0,2600.0,2700.0,1400.0,900.0,300.0,100.0
hh_with_children,second_quintile,2016,60100.0,57500.0,43100.0,700.0,4000.0,3300.0,100.0,500.0,2800.0,100.0,0.0,100.0,200.0,100.0,100.0,2500.0,2600.0,1400.0,900.0,300.0,100.0
hh_with_children,second_quintile,2017,61100.0,58400.0,43600.0,700.0,4100.0,3300.0,100.0,400.0,3000.0,100.0,0.0,100.0,200.0,100.0,100.0,2700.0,2700.0,1400.0,900.0,300.0,100.0
hh_with_children,middle_quintile,1979,70700.0,69000.0,56500.0,0.0,2900.0,3200.0,200.0,800.0,1900.0,300.0,0.0,800.0,200.0,200.0,400.0,1800.0,1700.0,1000.0,200.0,400.0,200.0
hh_with_children,middle_quintile,1980,68700.0,66600.0,54800.0,0.0,2500.0,3100.0,200.0,600.0,1900.0,300.0,0.0,1000.0,200.0,200.0,300.0,1600.0,2100.0,1100.0,200.0,700.0,200.0
hh_with_children,middle_quintile,1981,69300.0,67300.0,55300.0,0.0,2600.0,3400.0,100.0,500.0,1700.0,300.0,0.0,1100.0,100.0,200.0,200.0,1700.0,2000.0,1100.0,200.0,600.0,200.0
hh_with_children,middle_quintile,1982,69000.0,66600.0,54600.0,0.0,2900.0,3400.0,200.0,300.0,1500.0,200.0,0.0,1300.0,200.0,200.0,100.0,1700.0,2400.0,1000.0,200.0,900.0,200.0
hh_with_children,middle_quintile,1983,68600.0,66200.0,53800.0,0.0,3000.0,3400.0,200.0,400.0,1600.0,300.0,0.0,1100.0,200.0,200.0,200.0,1800.0,2400.0,1100.0,200.0,800.0,200.0
hh_with_children,middle_quintile,1984,72000.0,69900.0,56100.0,300.0,3000.0,3700.0,200.0,500.0,2300.0,300.0,0.0,1200.0,200.0,200.0,200.0,1900.0,2000.0,1100.0,300.0,500.0,200.0
hh_with_children,middle_quintile,1985,72600.0,70600.0,56900.0,400.0,3100.0,3800.0,200.0,400.0,1900.0,300.0,0.0,1200.0,200.0,200.0,200.0,1700.0,2000.0,1100.0,300.0,500.0,200.0
hh_with_children,middle_quintile,1986,74500.0,72500.0,58100.0,500.0,3100.0,4000.0,200.0,500.0,2200.0,400.0,0.0,1000.0,100.0,200.0,200.0,2000.0,2100.0,1100.0,300.0,500.0,200.0
hh_with_children,middle_quintile,1987,74600.0,72700.0,57600.0,500.0,3400.0,4000.0,200.0,600.0,2300.0,400.0,0.0,1100.0,200.0,200.0,300.0,1900.0,1800.0,900.0,200.0,400.0,200.0
hh_with_children,middle_quintile,1988,75300.0,73400.0,57200.0,600.0,3600.0,4200.0,200.0,600.0,2600.0,300.0,0.0,1100.0,200.0,200.0,300.0,2300.0,1900.0,1000.0,300.0,300.0,300.0
hh_with_children,middle_quintile,1989,76400.0,74400.0,58000.0,700.0,3700.0,4200.0,200.0,600.0,2600.0,300.0,0.0,1100.0,200.0,300.0,300.0,2200.0,2000.0,1100.0,300.0,300.0,300.0
